Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Dominican University,"Quick Facts
Regular Application Deadline : September 1
Percentage of students graduating within 6 years : 64.0%
Total undergraduates : 2,151
First-time degree-seeking freshmen : 419
Percentage of financial need met (average) : 80.0%
Average financial aid package : $27,910.00
In-State Tuition : $35,420.00
Out-of-State Tuition : $35,420.00","Setting
Large Town (10-50k)
Suburban
Commuter campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $137,048.00
Number of enrolled international undergraduates received aid:  8",1000 - 1200,19 - 25,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   5,188
Admitted :   3,338
Enrolled :   419
Somewhat selective 64.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Sep 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   Aug 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $35,420.00 | $35,420.00 | $35,420.00 
Out-of-state tuition and fees:    | $35,420.00 | $35,420.00 | $35,420.00 
Room and board:                   | $10,865.00 | $10,549.00 | $2,000.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,072.00  | $1,072.00  | $1,072.00  
Transportation expenses:          |  $300.00   |  $300.00   |  $800.00   
Estimated Total In-state:         | $48,857.00 | $48,541.00 | $40,492.00 
Estimated Total Out-of-state:     | $48,857.00 | $48,541.00 | $40,492.00 ","Main Address
7900 Division St
River Forest, IL 60305-1066
www.dom.edu"
Eastern Illinois University,"Quick Facts
Regular Application Deadline : August 15
Percentage of students graduating within 6 years : 53.0%
Total undergraduates : 6,229
First-time degree-seeking freshmen : 925
Percentage of financial need met (average) : 59.0%
Average financial aid package : $14,985.00
In-State Tuition : $12,136.00
Out-of-State Tuition : $14,447.00","Setting
Large Town (10-50k)
Rural
Residential campus
Other Characteristics
On-line courses and off-campus sites in Carterville, Champaign, Chiago, Danville, Decatur, Effingham, Grayslake, Mattoon, Mount Vernon, Olney, Fairfield, Rantoul, Robinson and Vandalia.",Financial Aid,940 - 1130,18 - 23,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   8,859
Admitted :   4,651
Enrolled :   925
Somewhat selective 52.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Aug 1
Regular application due:   Aug 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $12,136.00 | $12,136.00 | $12,136.00 
Out-of-state tuition and fees:    | $14,447.00 | $14,447.00 | $14,447.00 
Room and board:                   | $10,262.00 | $9,834.00  | $1,758.00  
Books and supplies:               |  $150.00   |  $150.00   |  $150.00   
Estimated personal expenses:      | $1,776.00  | $1,776.00  |  $960.00   
Transportation expenses:          |  $758.00   |  $758.00   | $2,420.00  
Estimated Total In-state:         | $25,082.00 | $24,654.00 | $17,424.00 
Estimated Total Out-of-state:     | $27,393.00 | $26,965.00 | $19,735.00 ","Main Address
600 Lincoln Ave
Charleston, IL 61920-3011
www.eiu.edu"
East-West University,"Quick Facts
Total undergraduates : 430
In-State Tuition : $21,570.00
Out-of-State Tuition : $21,570.00","Setting
Very Large City (>500k)
Urban
Commuter campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $50.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $21,570.00 | $21,570.00 | $21,570.00 
Out-of-state tuition and fees:    | $21,570.00 | $21,570.00 | $21,570.00 
Room only:                        |     --     | $8,811.00  |     --     
Books and supplies:               | $1,800.00  | $1,800.00  | $1,800.00  
Estimated personal expenses:      |     --     | $2,400.00  | $2,400.00  
Transportation expenses:          |     --     | $1,200.00  | $1,200.00  
Estimated Total In-state:         | $23,370.00 | $35,781.00 | $26,970.00 
Estimated Total Out-of-state:     | $23,370.00 | $35,781.00 | $26,970.00 ","Main Address
816 S Michigan Ave
Chicago, IL 60605-7100
www.eastwest.edu"
Elmhurst College,"Quick Facts
Percentage of students graduating within 6 years : 70.0%
Total undergraduates : 2,891
First-time degree-seeking freshmen : 527
Percentage of financial need met (average) : 82.0%
Average financial aid package : $29,525.00
In-State Tuition : $38,854.00
Out-of-State Tuition : $38,854.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",990 - 1210,20 - 26,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   4,149
Admitted :   2,817
Enrolled :   527
Somewhat selective 68.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   1,612
Admitted early action :   853
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $38,854.00 | $38,854.00 | $38,854.00 
Out-of-state tuition and fees:    | $38,854.00 | $38,854.00 | $38,854.00 
Room and board:                   | $10,952.00 | $9,932.00  | $4,416.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,885.00  | $1,885.00  | $1,885.00  
Transportation expenses:          |  $750.00   | $1,500.00  | $1,500.00  
Estimated Total In-state:         | $53,641.00 | $53,371.00 | $47,855.00 
Estimated Total Out-of-state:     | $53,641.00 | $53,371.00 | $47,855.00 ","Main Address
190 S Prospect Ave
Elmhurst, IL 60126-3271
www.elmhurst.edu"
Eureka College,"Quick Facts
Regular Application Deadline : August 15
Percentage of students graduating within 6 years : 49.0%
Total undergraduates : 513
First-time degree-seeking freshmen : 109
Percentage of financial need met (average) : 65.0%
Average financial aid package : $19,076.00
In-State Tuition : $28,360.00
Out-of-State Tuition : $28,360.00","Setting
Small Town (2,500-10k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $43,750.00
Number of enrolled international undergraduates received aid:  5",910 - 1140,17 - 22,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   815
Admitted :   504
Enrolled :   109
Somewhat selective 62.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jun 1
Regular application due:   Aug 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Aug 15",,"Cost Category                     | On Campus  | Off Campus |  At Home   
Comprehensive Fee (tuition, fees, room and board):|     --     |     --     |     --     
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      |  $500.00   | $1,500.00  | $1,500.00  
Transportation expenses:          |  $500.00   | $1,600.00  | $1,600.00  
Estimated Total In-state:         | $2,200.00  | $4,300.00  | $4,300.00  
Estimated Total Out-of-state:     | $2,200.00  | $4,300.00  | $4,300.00  ","Main Address
300 E College Ave
Eureka, IL 61530-1562
www.eureka.edu"
Governors State University,"Quick Facts
Regular Application Deadline : April 1
Total undergraduates : 3,232
First-time degree-seeking freshmen : 240
Percentage of financial need met (average) : 82.0%
Average financial aid package : $11,984.00
In-State Tuition : $12,616.00
Out-of-State Tuition : $22,006.00","Setting
Large Town (10-50k)
Suburban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $175,216.00",840 - 1030,17 - 22,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   1,434
Admitted :   654
Enrolled :   232
Very selective 46.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   Apr 1
Priority application due :   Nov 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $12,616.00 | $12,616.00 | $12,616.00 
Out-of-state tuition and fees:    | $22,006.00 | $22,006.00 | $22,006.00 
Room and board:                   | $9,346.00  | $9,346.00  |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,000.00  | $1,000.00  | $1,000.00  
Transportation expenses:          | $2,000.00  | $2,000.00  | $2,000.00  
Estimated Total In-state:         | $25,962.00 | $25,962.00 | $16,616.00 
Estimated Total Out-of-state:     | $35,352.00 | $35,352.00 | $26,006.00 ","Main Address
1 University Pkwy
University Park, IL 60484-3165
www.govst.edu"
Greenville College,"Quick Facts
Percentage of students graduating within 6 years : 56.0%
Total undergraduates : 913
First-time degree-seeking freshmen : 226
Percentage of financial need met (average) : 74.0%
Average financial aid package : $21,668.00
In-State Tuition : $28,956.00
Out-of-State Tuition : $28,956.00","Setting
Small Town (2,500-10k)
Rural
Residential campus
Other Characteristics
Academic and Christian values emphasized.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",960 - 1180,18 - 25,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   1,304
Admitted :   744
Enrolled :   226
Somewhat selective 57.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jul 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $28,956.00 | $28,956.00 | $28,956.00 
Out-of-state tuition and fees:    | $28,956.00 | $28,956.00 | $28,956.00 
Room and board:                   | $9,348.00  | $9,348.00  |  $398.00   
Books and supplies:               |  $950.00   |  $950.00   |  $950.00   
Estimated personal expenses:      | $1,600.00  | $1,600.00  | $1,600.00  
Transportation expenses:          | $1,624.00  | $4,072.00  | $4,072.00  
Estimated Total In-state:         | $42,478.00 | $44,926.00 | $35,976.00 
Estimated Total Out-of-state:     | $42,478.00 | $44,926.00 | $35,976.00 ","Main Address
315 E College Ave
Greenville, IL 62246-1145
www.greenville.edu"
Illinois College,"Quick Facts
Percentage of students graduating within 6 years : 62.0%
Total undergraduates : 1,057
First-time degree-seeking freshmen : 323
Percentage of financial need met (average) : 87.0%
Average financial aid package : $30,713.00
In-State Tuition : $34,620.00
Out-of-State Tuition : $34,620.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,151,035.00
Number of enrolled international undergraduates received aid:  56
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",960 - 1180,20 - 25,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   3,735
Admitted :   2,905
Enrolled :   323
Less selective 78.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 15
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early action application due :   Dec 1
College will notify student of early action admission by :   Dec 23","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $34,620.00 | $34,620.00 | $34,620.00 
Out-of-state tuition and fees:    | $34,620.00 | $34,620.00 | $34,620.00 
Room and board:                   | $9,374.00  | $5,940.00  |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |  $900.00   |  $900.00   |  $100.00   
Transportation expenses:          |  $600.00   |  $600.00   |  $900.00   
Estimated Total In-state:         | $45,494.00 | $42,060.00 | $35,620.00 
Estimated Total Out-of-state:     | $45,494.00 | $42,060.00 | $35,620.00 ","Main Address
1101 W College Ave
Jacksonville, IL 62650-2212
www.ic.edu"
Illinois Institute of Technology,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 70.0%
Total undergraduates : 3,144
First-time degree-seeking freshmen : 583
Percentage of financial need met (average) : 85.0%
Average financial aid package : $43,714.00
In-State Tuition : $50,490.00
Out-of-State Tuition : $50,490.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $12,366,525.00
Number of enrolled international undergraduates received aid:  523
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1190 - 1400,26 - 32,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   5,049
Admitted :   3,041
Enrolled :   583
Somewhat selective 60.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Aug 1
Priority application due :   Dec 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $50,490.00 | $50,490.00 | $50,490.00 
Out-of-state tuition and fees:    | $50,490.00 | $50,490.00 | $50,490.00 
Room and board:                   | $15,328.00 | $10,800.00 | $2,700.00  
Books and supplies:               | $1,250.00  | $1,250.00  | $1,250.00  
Estimated personal expenses:      | $3,068.00  | $3,068.00  | $3,068.00  
Transportation expenses:          | $1,150.00  | $2,300.00  | $2,300.00  
Estimated Total In-state:         | $71,286.00 | $67,908.00 | $59,808.00 
Estimated Total Out-of-state:     | $71,286.00 | $67,908.00 | $59,808.00 ","Main Address
10 W 35th Street
Chicago, IL 60616
www.iit.edu"
Illinois State University,"Quick Facts
Regular Application Deadline : April 1
Percentage of students graduating within 6 years : 69.0%
Total undergraduates : 18,250
First-time degree-seeking freshmen : 3,860
Percentage of financial need met (average) : 58.0%
Average financial aid package : $12,810.00
In-State Tuition : $14,757.00
Out-of-State Tuition : $26,281.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $978,333.00
Number of enrolled international undergraduates received aid:  46",1020 - 1220,20 - 26,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   16,151
Admitted :   13,234
Enrolled :   3,860
Less selective 82.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Apr 1
Priority application due :   Nov 15
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $14,757.00 | $14,757.00 | $14,757.00 
Out-of-state tuition and fees:    | $26,281.00 | $26,281.00 | $26,281.00 
Room and board:                   | $10,668.00 |  $802.00   | $1,737.00  
Books and supplies:               |  $802.00   |  $802.00   |  $802.00   
Estimated personal expenses:      | $3,272.00  | $3,045.00  | $1,527.00  
Transportation expenses:          | $2,368.00  | $3,896.00  | $4,030.00  
Estimated Total In-state:         | $31,867.00 | $23,302.00 | $22,853.00 
Estimated Total Out-of-state:     | $43,391.00 | $34,826.00 | $34,377.00 ","Main Address
100 N University St
Normal, IL 61761
https://illinoisstate.edu/"
Illinois Wesleyan University,"Quick Facts
Percentage of students graduating within 6 years : 77.0%
Total undergraduates : 1,629
First-time degree-seeking freshmen : 409
Percentage of financial need met (average) : 83.0%
Average financial aid package : $38,316.00
In-State Tuition : $51,336.00
Out-of-State Tuition : $51,336.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,861,398.00
Number of enrolled international undergraduates received aid:  66
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE",1120 - 1320,24 - 29,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   3,719
Admitted :   2,261
Enrolled :   409
Somewhat selective 61.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   1,864
Admitted early action :   1,434
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jan 15
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $51,336.00 | $51,336.00 | $51,336.00 
Out-of-state tuition and fees:    | $51,336.00 | $51,336.00 | $51,336.00 
Room and board:                   | $11,840.00 | $11,840.00 |     --     
Books and supplies:               |  $800.00   |  $800.00   |  $800.00   
Estimated personal expenses:      | $1,700.00  | $1,700.00  | $1,000.00  
Transportation expenses:          |     --     |     --     | $1,150.00  
Estimated Total In-state:         | $65,676.00 | $65,676.00 | $54,286.00 
Estimated Total Out-of-state:     | $65,676.00 | $65,676.00 | $54,286.00 ","Main Address
1312 Park St
Bloomington, IL 61701-1773
www.iwu.edu"
Judson University,"Quick Facts
Percentage of students graduating within 6 years : 57.0%
Total undergraduates : 1,046
First-time degree-seeking freshmen : 186
Average financial aid package : $22,643.00
In-State Tuition : $29,870.00
Out-of-State Tuition : $29,870.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",890 - 1100,19 - 25,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   1,615
Admitted :   602
Enrolled :   176
Very selective 37.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $29,870.00 | $29,870.00 | $29,870.00 
Out-of-state tuition and fees:    | $29,870.00 | $29,870.00 | $29,870.00 
Room and board:                   | $10,790.00 |  $710.00   |     --     
Books and supplies:               | $1,270.00  | $1,270.00  | $1,270.00  
Estimated personal expenses:      | $1,700.00  | $1,700.00  | $1,700.00  
Transportation expenses:          |  $750.00   | $1,500.00  | $1,500.00  
Estimated Total In-state:         | $44,380.00 | $35,050.00 | $34,340.00 
Estimated Total Out-of-state:     | $44,380.00 | $35,050.00 | $34,340.00 ","Main Address
1151 N State St
Elgin, IL 60123-1404
www.judsonu.edu"
Knox College,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 74.0%
Total undergraduates : 1,258
First-time degree-seeking freshmen : 320
Percentage of financial need met (average) : 95.0%
Average financial aid package : $43,044.00
In-State Tuition : $49,974.00
Out-of-State Tuition : $49,974.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1090 - 1350,24 - 31,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   3,397
Admitted :   2,321
Enrolled :   318
Somewhat selective 68.0% of applicants admitted
Applied early admission :   32
Admitted early admission :   15
Applied early action :   1,510
Admitted early action :   1,233
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   82
Number accepting place :   9
Accepted from list :   4
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   Nov 1
College will notify student of admission :  Mar 15
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 15
Early decision application due :   Nov 1
College will notify student of early decision by :   Nov 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $49,974.00 | $49,974.00 | $49,974.00 
Out-of-state tuition and fees:    | $49,974.00 | $49,974.00 | $49,974.00 
Room and board:                   | $10,170.00 |     --     |     --     
Books and supplies:               |  $900.00   |  $900.00   |  $900.00   
Estimated personal expenses:      | $1,000.00  | $1,000.00  | $2,250.00  
Transportation expenses:          |     --     | $1,000.00  |     --     
Estimated Total In-state:         | $62,044.00 | $52,874.00 | $53,124.00 
Estimated Total Out-of-state:     | $62,044.00 | $52,874.00 | $53,124.00 ","Main Address
2 East South Street
Galesburg, IL 61401
www.knox.edu"
Lake Forest College,"Quick Facts
Regular Application Deadline : February 15
Percentage of students graduating within 6 years : 77.0%
Total undergraduates : 1,538
First-time degree-seeking freshmen : 379
Percentage of financial need met (average) : 88.0%
Average financial aid package : $44,475.00
In-State Tuition : $49,822.00
Out-of-State Tuition : $49,822.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $5,946,235.00
Number of enrolled international undergraduates received aid:  177
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Certification of Finances",1080 - 1280,23 - 29,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   4,739
Admitted :   2,616
Enrolled :   379
Somewhat selective 55.0% of applicants admitted
Applied early admission :   26
Admitted early admission :   19
Applied early action :   2,970
Admitted early action :   1,845
Plan Available for early admission :   Early action - not restrictive, Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   Feb 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 15
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 15
College will notify student of other early decision by :   Feb 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $49,822.00 | $49,822.00 | $49,822.00 
Out-of-state tuition and fees:    | $49,822.00 | $49,822.00 | $49,822.00 
Room and board:                   | $10,954.00 | $10,390.00 | $5,400.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,734.00  | $1,734.00  | $1,734.00  
Transportation expenses:          | $1,050.00  | $1,050.00  | $1,050.00  
Estimated Total In-state:         | $64,560.00 | $63,996.00 | $59,006.00 
Estimated Total Out-of-state:     | $64,560.00 | $63,996.00 | $59,006.00 ","Main Address
555 N Sheridan Rd
Lake Forest, IL 60045-2338
www.lakeforest.edu"
Lakeview College of Nursing,"Quick Facts
Total undergraduates : 148
In-State Tuition : $17,510.00
Out-of-State Tuition : $17,510.00","Setting
Large Town (10-50k)
Urban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $30.00
Application Fee Waiver Available:   No
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $17,510.00 | $17,510.00 | $17,510.00 
Out-of-state tuition and fees:    | $17,510.00 | $17,510.00 | $17,510.00 
Room only:                        |     --     |     --     |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $17,510.00 | $17,510.00 | $17,510.00 
Estimated Total Out-of-state:     | $17,510.00 | $17,510.00 | $17,510.00 ","Main Address
903 N Logan Ave
Danville, IL 61832-3731
www.lakeviewcol.edu"
Lewis University,"Quick Facts
Percentage of students graduating within 6 years : 67.0%
Total undergraduates : 4,274
First-time degree-seeking freshmen : 639
Percentage of financial need met (average) : 91.0%
Average financial aid package : $31,341.00
In-State Tuition : $34,478.00
Out-of-State Tuition : $34,478.00","Setting
Large Town (10-50k)
Suburban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,831,713.00
Number of enrolled international undergraduates received aid:  67
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1010 - 1200,21 - 27,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   6,674
Admitted :   4,265
Enrolled :   639
Somewhat selective 64.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   No Regular Application Deadline
Priority application due :   Apr 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $34,478.00 | $34,478.00 | $34,478.00 
Out-of-state tuition and fees:    | $34,478.00 | $34,478.00 | $34,478.00 
Room and board:                   | $11,050.00 | $7,000.00  | $3,500.00  
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $1,930.00  | $1,930.00  | $1,930.00  
Transportation expenses:          |  $300.00   |  $595.00   |  $595.00   
Estimated Total In-state:         | $49,258.00 | $45,503.00 | $42,003.00 
Estimated Total Out-of-state:     | $49,258.00 | $45,503.00 | $42,003.00 ","Main Address
1 University Pkwy
Romeoville, IL 60446-2200
www.lewisu.edu"
