Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Boston Architectural College,"Quick Facts
Total undergraduates : 344
First-time degree-seeking freshmen : 20
In-State Tuition : $26,502.00
Out-of-State Tuition : $26,502.00","Setting
Very Large City (>500k)
Urban
Commuter campus
Other Characteristics
Practice-based learning with simultaneous employment in field and academic study.","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Total applicants :   261
Admitted :   71
Enrolled :   20
Very selective 27.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Feb 1
Regular application due:   No Regular Application Deadline
Priority application due :   Feb 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $26,502.00 | $26,502.00 | $26,502.00 
Out-of-state tuition and fees:    | $26,502.00 | $26,502.00 | $26,502.00 
Room and board:                   | $14,750.00 | $15,350.00 | $3,200.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,900.00  | $1,900.00  | $1,900.00  
Transportation expenses:          | $1,200.00  | $1,200.00  | $1,200.00  
Estimated Total In-state:         | $45,552.00 | $46,152.00 | $34,002.00 
Estimated Total Out-of-state:     | $45,552.00 | $46,152.00 | $34,002.00 ","Main Address
320 Newbury St
Boston, MA 02115-2703
www.the-bac.edu"
Boston College,"Quick Facts
Regular Application Deadline : January 1
Percentage of students graduating within 6 years : 94.0%
Total undergraduates : 9,370
First-time degree-seeking freshmen : 2,297
Percentage of financial need met (average) : 100.0%
Average financial aid package : $46,504.00
In-State Tuition : $60,202.00
Out-of-State Tuition : $60,202.00","Setting
Small City (50-250k)
Suburban
Residential campus",Financial Aid,1340 - 1500,31 - 34,"General Applying Information
Application Fee:   $80.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   35,552
Admitted :   9,679
Enrolled :   2,297
Very selective 27.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   6,438
Number accepting place :   3,451
Accepted from list :   159
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 1
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   --
Housing deposit due :   --","Early Decision And Action
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 1
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $60,202.00 | $60,202.00 | $60,202.00 
Out-of-state tuition and fees:    | $60,202.00 | $60,202.00 | $60,202.00 
Room and board:                   | $15,220.00 | $11,550.00 | $1,500.00  
Books and supplies:               | $1,250.00  | $1,250.00  | $1,250.00  
Estimated personal expenses:      | $1,700.00  | $1,700.00  | $2,000.00  
Transportation expenses:          |  $300.00   |  $300.00   |  $300.00   
Estimated Total In-state:         | $78,672.00 | $75,002.00 | $65,252.00 
Estimated Total Out-of-state:     | $78,672.00 | $75,002.00 | $65,252.00 ","Main Address
140 Commonwealth Ave
Chestnut Hill, MA 02467-3800
www.bc.edu"
Boston University,"Quick Facts
Regular Application Deadline : January 1
Percentage of students graduating within 6 years : 88.0%
Total undergraduates : 17,983
First-time degree-seeking freshmen : 3,156
Percentage of financial need met (average) : 93.0%
Average financial aid package : $51,652.00
In-State Tuition : $58,072.00
Out-of-State Tuition : $58,072.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $8,192,937.00
Number of enrolled international undergraduates received aid:  221
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1340 - 1510,30 - 34,"General Applying Information
Application Fee:   $80.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   62,224
Admitted :   11,786
Enrolled :   3,156
Most selective 19.0% of applicants admitted
Applied early admission :   4,877
Admitted early admission :   1,462
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   5,235
Number accepting place :   2,987
Accepted from list :   339
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 1
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 1
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $58,072.00 | $58,072.00 | $58,072.00 
Out-of-state tuition and fees:    | $58,072.00 | $58,072.00 | $58,072.00 
Room and board:                   | $16,640.00 | $16,640.00 | $2,500.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,320.00  | $1,320.00  | $1,320.00  
Transportation expenses:          |  $630.00   |  $630.00   | $2,480.00  
Estimated Total In-state:         | $77,662.00 | $77,662.00 | $65,372.00 
Estimated Total Out-of-state:     | $77,662.00 | $77,662.00 | $65,372.00 ","Main Address
233 Bay State Rd
Boston, MA 02215-1405
www.bu.edu"
Brandeis University,"Quick Facts
Regular Application Deadline : January 1
Percentage of students graduating within 6 years : 87.0%
Total undergraduates : 3,688
First-time degree-seeking freshmen : 863
Percentage of financial need met (average) : 97.0%
Average financial aid package : $47,398.00
In-State Tuition : $57,615.00
Out-of-State Tuition : $57,615.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $3,164,357.00
Number of enrolled international undergraduates received aid:  69
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Certification of Finances",1350 - 1520,30 - 33,"General Applying Information
Application Fee:   $80.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   11,343
Admitted :   3,393
Enrolled :   863
Very selective 30.0% of applicants admitted
Applied early admission :   953
Admitted early admission :   355
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   1,553
Number accepting place :   638
Accepted from list :   9
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 1
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   --
Housing deposit due :   --","Early Decision And Action
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 1
College will notify student of other early decision by :   Feb 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $57,615.00 | $57,615.00 | $57,615.00 
Out-of-state tuition and fees:    | $57,615.00 | $57,615.00 | $57,615.00 
Room and board:                   | $16,080.00 | $12,830.00 | $1,020.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,500.00  | $1,500.00  | $1,500.00  
Transportation expenses:          |     --     |     --     |  $900.00   
Estimated Total In-state:         | $76,195.00 | $72,945.00 | $62,035.00 
Estimated Total Out-of-state:     | $76,195.00 | $72,945.00 | $62,035.00 ","Main Address
415 South St
Waltham, MA 02453-2728
www.brandeis.edu"
Bridgewater State University,"Quick Facts
Percentage of students graduating within 6 years : 60.0%
Total undergraduates : 9,463
First-time degree-seeking freshmen : 1,611
Percentage of financial need met (average) : 66.0%
Average financial aid package : $8,922.00
In-State Tuition : $10,732.00
Out-of-State Tuition : $16,872.00","Setting
Large Town (10-50k)
Suburban
Commuter campus",Financial Aid,970 - 1150,20 - 25,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   9,800
Admitted :   8,591
Enrolled :   1,611
Less selective 88.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   3,350
Admitted early action :   3,182
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 15
Regular application due:   No Regular Application Deadline
Priority application due :   Feb 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,732.00 | $10,732.00 | $10,732.00 
Out-of-state tuition and fees:    | $16,872.00 | $16,872.00 | $16,872.00 
Room and board:                   | $13,300.00 | $12,576.00 | $4,400.00  
Books and supplies:               |  $800.00   |  $800.00   |  $800.00   
Estimated personal expenses:      | $1,544.00  | $1,544.00  | $1,544.00  
Transportation expenses:          | $1,100.00  | $2,000.00  | $2,000.00  
Estimated Total In-state:         | $27,476.00 | $27,652.00 | $19,476.00 
Estimated Total Out-of-state:     | $33,616.00 | $33,792.00 | $25,616.00 ","Main Address
131 Summer St
Bridgewater, MA 02325-0001
www.bridgew.edu"
Cambridge College,"Quick Facts
Total undergraduates : 787
First-time degree-seeking freshmen : 11
In-State Tuition : $13,520.00
Out-of-State Tuition : $13,520.00","Setting
Very Large City (>500k)
Urban
Commuter campus
Other Characteristics
Branch campuses in Boston, Lawrence, Springfield, Southern California, and Puerto Rico","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",No information,No information,Test Subjects,"Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $13,520.00 | $13,520.00 | $13,520.00 
Out-of-state tuition and fees:    | $13,520.00 | $13,520.00 | $13,520.00 
Room only:                        |     --     | $8,000.00  |     --     
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      |     --     | $1,500.00  | $1,500.00  
Transportation expenses:          |     --     | $1,800.00  | $1,800.00  
Estimated Total In-state:         | $15,020.00 | $26,320.00 | $18,320.00 
Estimated Total Out-of-state:     | $15,020.00 | $26,320.00 | $18,320.00 ","Main Address
500 Rutherford Avenue
Boston, MA 02129
www.cambridgecollege.edu"
Clark University,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 79.0%
Total undergraduates : 2,349
First-time degree-seeking freshmen : 665
Percentage of financial need met (average) : 92.0%
Average financial aid package : $36,130.00
In-State Tuition : $48,602.00
Out-of-State Tuition : $48,602.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $4,682,165.00
Number of enrolled international undergraduates received aid:  196
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE",1180 - 1370,27 - 31,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   7,639
Admitted :   4,032
Enrolled :   665
Somewhat selective 53.0% of applicants admitted
Applied early admission :   54
Admitted early admission :   34
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   397
Number accepting place :   171
Accepted from list :   14
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Apr 1
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 15
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 15
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $48,602.00 | $48,602.00 | $48,602.00 
Out-of-state tuition and fees:    | $48,602.00 | $48,602.00 | $48,602.00 
Room and board:                   | $9,800.00  | $9,200.00  | $2,500.00  
Books and supplies:               |  $800.00   |  $800.00   |  $800.00   
Estimated personal expenses:      |  $700.00   |  $700.00   |  $700.00   
Transportation expenses:          |  $250.00   |  $350.00   |  $350.00   
Estimated Total In-state:         | $60,152.00 | $59,652.00 | $52,952.00 
Estimated Total Out-of-state:     | $60,152.00 | $59,652.00 | $52,952.00 ","Main Address
950 Main St
Worcester, MA 01610-1400
www.clarku.edu"
College of the Holy Cross,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 90.0%
Total undergraduates : 3,174
First-time degree-seeking freshmen : 829
Percentage of financial need met (average) : 100.0%
Average financial aid package : $44,288.00
In-State Tuition : $56,520.00
Out-of-State Tuition : $56,520.00","Setting
Small City (50-250k)
Suburban
Residential campus
Other Characteristics
Campus is a registered arboretum.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $360,515.00
Number of enrolled international undergraduates received aid:  8
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1260 - 1430,28 - 32,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   7,200
Admitted :   2,464
Enrolled :   829
Very selective 34.0% of applicants admitted
Applied early admission :   498
Admitted early admission :   413
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   1,875
Number accepting place :   834
Accepted from list :   12
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 15
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $56,520.00 | $56,520.00 | $56,520.00 
Out-of-state tuition and fees:    | $56,520.00 | $56,520.00 | $56,520.00 
Room and board:                   | $15,560.00 | $15,560.00 |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |  $900.00   |  $900.00   | $4,760.00  
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $73,980.00 | $73,980.00 | $62,280.00 
Estimated Total Out-of-state:     | $73,980.00 | $73,980.00 | $62,280.00 ","Main Address
1 College St
Worcester, MA 01610-2322
www.holycross.edu"
Curry College,"Quick Facts
Percentage of students graduating within 6 years : 52.0%
Total undergraduates : 2,312
First-time degree-seeking freshmen : 576
Percentage of financial need met (average) : 74.0%
Average financial aid package : $33,325.00
In-State Tuition : $42,055.00
Out-of-State Tuition : $42,055.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $711,871.00
Number of enrolled international undergraduates received aid:  29",940 - 1110,19 - 23,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   6,136
Admitted :   5,601
Enrolled :   576
Less selective 91.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   2,149
Admitted early action :   1,867
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   No Regular Application Deadline
Priority application due :   Apr 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Dec 1
College will notify student of early action admission by :   Dec 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $42,055.00 | $42,055.00 | $42,055.00 
Out-of-state tuition and fees:    | $42,055.00 | $42,055.00 | $42,055.00 
Room and board:                   | $16,830.00 | $9,850.00  |     --     
Books and supplies:               | $1,100.00  | $1,100.00  | $1,100.00  
Estimated personal expenses:      | $1,200.00  | $3,400.00  | $3,400.00  
Transportation expenses:          | $1,000.00  | $1,450.00  | $1,450.00  
Estimated Total In-state:         | $62,185.00 | $57,855.00 | $48,005.00 
Estimated Total Out-of-state:     | $62,185.00 | $57,855.00 | $48,005.00 ","Main Address
1071 Blue Hill Ave
Milton, MA 02186-2302
www.curry.edu"
Dean College,"Quick Facts
Regular Application Deadline : September 7
Total undergraduates : 1,320
First-time degree-seeking freshmen : 442
Percentage of financial need met (average) : 68.0%
Average financial aid package : $31,980.00
In-State Tuition : $41,618.00
Out-of-State Tuition : $41,618.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",910 - 1110,17 - 22,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   6,241
Admitted :   4,293
Enrolled :   438
Somewhat selective 69.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   1,866
Admitted early action :   1,310
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 15
Regular application due:   Sep 7
Priority application due :   Mar 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Dec 1
College will notify student of early action admission by :   Jan 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $41,618.00 | $41,618.00 | $41,618.00 
Out-of-state tuition and fees:    | $41,618.00 | $41,618.00 | $41,618.00 
Room and board:                   | $17,648.00 | $7,355.00  |  $500.00   
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |  $500.00   |  $500.00   |  $400.00   
Transportation expenses:          | $1,000.00  | $1,000.00  |  $800.00   
Estimated Total In-state:         | $61,766.00 | $51,473.00 | $44,318.00 
Estimated Total Out-of-state:     | $61,766.00 | $51,473.00 | $44,318.00 ","Main Address
99 Main St
Franklin, MA 02038-1941
www.dean.edu"
Eastern Nazarene College,"Quick Facts
Percentage of students graduating within 6 years : 45.0%
Total undergraduates : 660
In-State Tuition : $26,952.00
Out-of-State Tuition : $26,952.00","Setting
Very Large City (>500k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Aug 25",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $26,952.00 | $26,952.00 | $26,952.00 
Out-of-state tuition and fees:    | $26,952.00 | $26,952.00 | $26,952.00 
Room and board:                   | $9,985.00  | $5,000.00  | $9,870.00  
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      | $1,260.00  | $1,260.00  | $1,260.00  
Transportation expenses:          | $1,000.00  | $1,000.00  | $1,000.00  
Estimated Total In-state:         | $39,197.00 | $34,212.00 | $39,082.00 
Estimated Total Out-of-state:     | $39,197.00 | $34,212.00 | $39,082.00 ","Main Address
23 E Elm Ave
Quincy, MA 02170-2905
www.enc.edu"
Emerson College,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 82.0%
Total undergraduates : 3,878
First-time degree-seeking freshmen : 918
Percentage of financial need met (average) : 55.0%
Average financial aid package : $27,207.00
In-State Tuition : $51,148.00
Out-of-State Tuition : $51,148.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,431,576.00
Number of enrolled international undergraduates received aid:  118
Non-resident aliens must submit the following financial aid forms:
Foreign Student Financial Aid Application",1200 - 1410,27 - 31,"General Applying Information
Application Fee:   $65.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   15,353
Admitted :   5,120
Enrolled :   942
Very selective 33.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   1,611
Number accepting place :   798
Accepted from list :   51
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 15
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $51,148.00 | $51,148.00 | $51,148.00 
Out-of-state tuition and fees:    | $51,148.00 | $51,148.00 | $51,148.00 
Room and board:                   | $18,768.00 | $15,750.00 | $5,400.00  
Books and supplies:               | $1,150.00  | $1,150.00  | $1,150.00  
Estimated personal expenses:      | $2,700.00  | $2,700.00  | $2,700.00  
Transportation expenses:          |     --     |  $765.00   |  $765.00   
Estimated Total In-state:         | $73,766.00 | $71,513.00 | $61,163.00 
Estimated Total Out-of-state:     | $73,766.00 | $71,513.00 | $61,163.00 ","Main Address
120 Boylston Street
Boston, MA 02116-4611
www.emerson.edu"
Emmanuel College 3307,"Quick Facts
Regular Application Deadline : February 15
Percentage of students graduating within 6 years : 66.0%
Total undergraduates : 2,112
First-time degree-seeking freshmen : 582
Percentage of financial need met (average) : 78.0%
Average financial aid package : $32,631.00
In-State Tuition : $42,516.00
Out-of-State Tuition : $42,516.00","Setting
Very Large City (>500k)
Urban
Residential campus
Other Characteristics
Students can cross-register at Massachusetts College of Art and Design, Massachusetts College of Pharmacy and Health Sciences, Simmons University and Wentworth Institute of Technology.","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $533,370.00
Number of enrolled international undergraduates received aid:  28",1090 - 1250,21 - 27,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   5,832
Admitted :   4,557
Enrolled :   582
Less selective 78.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   2,780
Admitted early action :   2,595
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jan 15
Regular application due:   Feb 15
Priority application due :   Nov 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $42,516.00 | $42,516.00 | $42,516.00 
Out-of-state tuition and fees:    | $42,516.00 | $42,516.00 | $42,516.00 
Room and board:                   | $15,846.00 | $15,846.00 | $6,750.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,641.00  | $1,641.00  | $1,641.00  
Transportation expenses:          |  $810.00   |  $810.00   | $1,440.00  
Estimated Total In-state:         | $61,813.00 | $61,813.00 | $53,347.00 
Estimated Total Out-of-state:     | $61,813.00 | $61,813.00 | $53,347.00 ","Main Address
400 Fenway
Boston, MA 02115-5725
www.emmanuel.edu"
Endicott College,"Quick Facts
Regular Application Deadline : February 15
Percentage of students graduating within 6 years : 74.0%
Total undergraduates : 3,322
First-time degree-seeking freshmen : 842
Percentage of financial need met (average) : 62.0%
Average financial aid package : $21,746.00
In-State Tuition : $35,320.00
Out-of-State Tuition : $35,320.00","Setting
Large Town (10-50k)
Suburban
Residential campus
Other Characteristics
Three internships are required of traditional undergraduate students; including nursing clinicals and education practicums.","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $745,853.00
Number of enrolled international undergraduates received aid:  41",1090 - 1240,22 - 27,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   5,031
Admitted :   3,487
Enrolled :   849
Somewhat selective 69.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   41
Number accepting place :   41
Accepted from list :   9
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 1
Regular application due:   Feb 15
Priority application due :   Feb 15
College will notify student of admission :  Mar 31
Student must reply to acceptance by :   May 1 (or within 1 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Jan 15
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $35,320.00 | $35,320.00 | $35,320.00 
Out-of-state tuition and fees:    | $35,320.00 | $35,320.00 | $35,320.00 
Room and board:                   | $16,130.00 |     --     |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $51,450.00 | $35,320.00 | $35,320.00 
Estimated Total Out-of-state:     | $51,450.00 | $35,320.00 | $35,320.00 ","Main Address
376 Hale St
Beverly, MA 01915-2096
www.endicott.edu"
Fisher College,"Quick Facts
Percentage of students graduating within 6 years : 34.0%
Total undergraduates : 1,551
First-time degree-seeking freshmen : 157
Average financial aid package : $30,581.00
In-State Tuition : $32,700.00
Out-of-State Tuition : $32,700.00","Setting
Very Large City (>500k)
Urban
Residential campus
Other Characteristics
Branch campuses in Boston, North Attleboro and New Bedford.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $563,750.00
Number of enrolled international undergraduates received aid:  47",830 - 1030,13 - 24,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   2,068
Admitted :   1,433
Enrolled :   174
Somewhat selective 69.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $32,700.00 | $32,700.00 | $32,700.00 
Out-of-state tuition and fees:    | $32,700.00 | $32,700.00 | $32,700.00 
Room and board:                   | $16,569.00 |     --     |     --     
Books and supplies:               | $2,000.00  | $2,000.00  | $2,000.00  
Estimated personal expenses:      | $2,070.00  | $11,070.00 | $11,070.00 
Transportation expenses:          | $1,000.00  | $1,500.00  | $1,500.00  
Estimated Total In-state:         | $54,339.00 | $47,270.00 | $47,270.00 
Estimated Total Out-of-state:     | $54,339.00 | $47,270.00 | $47,270.00 ","Main Address
118 Beacon St
Boston, MA 02116-1501
www.fisher.edu"
