Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Lyon College,"Quick Facts
Total undergraduates : 676
First-time degree-seeking freshmen : 173
Percentage of financial need met (average) : 12.0%
Average financial aid package : $22,473.00
In-State Tuition : $29,415.00
Out-of-State Tuition : $29,415.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $498,380.00
Number of enrolled international undergraduates received aid:  17
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $29,415.00 | $29,415.00 | $29,415.00 
Out-of-state tuition and fees:    | $29,415.00 | $29,415.00 | $29,415.00 
Room and board:                   | $10,330.00 | $11,000.00 |     --     
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $1,250.00  | $1,250.00  | $1,250.00  
Transportation expenses:          | $1,250.00  | $1,250.00  | $1,250.00  
Estimated Total In-state:         | $43,745.00 | $44,415.00 | $33,415.00 
Estimated Total Out-of-state:     | $43,745.00 | $44,415.00 | $33,415.00 ","Main Address
2300 Highland Rd
Batesville, AR 72501-3629
www.lyon.edu"
Ouachita Baptist University,"Quick Facts
Percentage of students graduating within 6 years : 63.0%
Total undergraduates : 1,633
First-time degree-seeking freshmen : 441
Percentage of financial need met (average) : 90.0%
Average financial aid package : $28,780.00
In-State Tuition : $29,120.00
Out-of-State Tuition : $29,120.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $878,459.00
Number of enrolled international undergraduates received aid:  37
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1060 - 1250,21 - 28,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   No
Total applicants :   2,537
Admitted :   1,559
Enrolled :   441
Somewhat selective 61.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Aug 15",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $29,120.00 | $29,120.00 | $29,120.00 
Out-of-state tuition and fees:    | $29,120.00 | $29,120.00 | $29,120.00 
Room and board:                   | $8,000.00  | $1,100.00  | $2,500.00  
Books and supplies:               | $1,100.00  | $1,100.00  | $1,100.00  
Estimated personal expenses:      | $2,330.00  | $2,600.00  | $1,950.00  
Transportation expenses:          | $1,100.00  | $1,600.00  | $1,600.00  
Estimated Total In-state:         | $41,650.00 | $35,520.00 | $36,270.00 
Estimated Total Out-of-state:     | $41,650.00 | $35,520.00 | $36,270.00 ","Main Address
410 Ouachita St
Arkadelphia, AR 71998-0001
www.obu.edu"
Philander Smith College,"Quick Facts
Percentage of students graduating within 6 years : 44.0%
Total undergraduates : 996
First-time degree-seeking freshmen : 253
In-State Tuition : $12,864.00
Out-of-State Tuition : $12,864.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",860 - 1040,15 - 21,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   5,895
Admitted :   2,068
Enrolled :   253
Very selective 35.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Mar 21
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $12,864.00 | $12,864.00 | $12,864.00 
Out-of-state tuition and fees:    | $12,864.00 | $12,864.00 | $12,864.00 
Room and board:                   | $8,250.00  | $12,134.00 | $1,856.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,863.00  | $1,863.00  | $1,863.00  
Transportation expenses:          | $1,778.00  | $3,016.00  | $3,016.00  
Estimated Total In-state:         | $25,955.00 | $31,077.00 | $20,799.00 
Estimated Total Out-of-state:     | $25,955.00 | $31,077.00 | $20,799.00 ","Main Address
900 W Daisy L Gatson Bates Dr
Little Rock, AR 72202-3726
www.philander.edu"
Southern Arkansas University,"Quick Facts
Regular Application Deadline : August 30
Percentage of students graduating within 6 years : 41.0%
Total undergraduates : 3,585
First-time degree-seeking freshmen : 833
Percentage of financial need met (average) : 85.0%
Average financial aid package : $12,673.00
In-State Tuition : $8,980.00
Out-of-State Tuition : $14,020.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $297,705.00
Number of enrolled international undergraduates received aid:  43",940 - 1180,18 - 24,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   3,604
Admitted :   2,518
Enrolled :   833
Somewhat selective 70.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Aug 30
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,980.00  | $8,980.00  | $8,980.00  
Out-of-state tuition and fees:    | $14,020.00 | $14,020.00 | $14,020.00 
Room and board:                   | $6,724.00  | $7,188.00  |     --     
Books and supplies:               | $1,600.00  | $1,600.00  | $1,600.00  
Estimated personal expenses:      | $2,873.00  | $2,356.00  | $2,356.00  
Transportation expenses:          | $3,009.00  | $4,116.00  | $4,116.00  
Estimated Total In-state:         | $23,186.00 | $24,240.00 | $17,052.00 
Estimated Total Out-of-state:     | $28,226.00 | $29,280.00 | $22,092.00 ","Main Address
100 E University
Magnolia, AR 71753-2181
www.saumag.edu"
University of Arkansas,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 66.0%
Total undergraduates : 23,025
First-time degree-seeking freshmen : 4,601
In-State Tuition : $9,384.00
Out-of-State Tuition : $25,872.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1120 - 1300,23 - 30,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   17,913
Admitted :   13,809
Enrolled :   4,601
Less selective 77.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   13,673
Admitted early action :   12,039
Plan Available for early admission :   Early action - not restrictive
Offered place on waitlist :   187
Number accepting place :   184
Accepted from list :   166
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   Aug 1
Priority application due :   Nov 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $9,384.00  | $9,384.00  | $9,384.00  
Out-of-state tuition and fees:    | $25,872.00 | $25,872.00 | $25,872.00 
Room and board:                   | $11,330.00 | $11,330.00 | $2,020.00  
Books and supplies:               | $1,100.00  | $1,100.00  | $1,100.00  
Estimated personal expenses:      | $2,092.00  | $2,092.00  | $2,092.00  
Transportation expenses:          | $2,238.00  | $2,238.00  | $2,238.00  
Estimated Total In-state:         | $26,144.00 | $26,144.00 | $16,834.00 
Estimated Total Out-of-state:     | $42,632.00 | $42,632.00 | $33,322.00 ","Main Address
1 University of Arkansas
Fayetteville, AR 72701-1201
www.uark.edu"
University of Arkansas at Fort Smith,"Quick Facts
Total undergraduates : 6,620
In-State Tuition : $7,193.00
Out-of-State Tuition : $16,283.00","Setting
Small City (50-250k)
Suburban
Commuter campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $7,193.00  | $7,193.00  | $7,193.00  
Out-of-state tuition and fees:    | $16,283.00 | $16,283.00 | $16,283.00 
Room and board:                   | $8,426.00  | $8,512.00  | $3,040.00  
Books and supplies:               | $1,264.00  | $1,264.00  | $1,264.00  
Estimated personal expenses:      | $1,980.00  | $1,980.00  | $1,980.00  
Transportation expenses:          |  $806.00   | $1,344.00  | $1,344.00  
Estimated Total In-state:         | $19,669.00 | $20,293.00 | $14,821.00 
Estimated Total Out-of-state:     | $28,759.00 | $29,383.00 | $23,911.00 ","Main Address
5210 Grand Ave
Fort Smith, AR 72904-7362
www.uafs.edu"
University of Arkansas at Monticello,"Quick Facts
Total undergraduates : 2,830
In-State Tuition : $7,910.00
Out-of-State Tuition : $13,760.00","Setting
Large Town (10-50k)
Rural
Commuter campus","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Aug 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $7,910.00  | $7,910.00  | $7,910.00  
Out-of-state tuition and fees:    | $13,760.00 | $13,760.00 | $13,760.00 
Room and board:                   | $7,058.00  | $6,824.00  |  $900.00   
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $2,250.00  | $2,250.00  | $2,250.00  
Transportation expenses:          | $1,350.00  | $2,484.00  | $2,484.00  
Estimated Total In-state:         | $19,768.00 | $20,668.00 | $14,744.00 
Estimated Total Out-of-state:     | $25,618.00 | $26,518.00 | $20,594.00 ","Main Address
Highway 425 South
Monticello, AR 71656
www.uamont.edu"
University of Arkansas at Pine Bluff,"Quick Facts
Total undergraduates : 2,517
In-State Tuition : $7,959.00
Out-of-State Tuition : $14,469.00","Setting
Small City (50-250k)
Urban
Commuter campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $7,959.00  | $7,959.00  | $7,959.00  
Out-of-state tuition and fees:    | $14,469.00 | $14,469.00 | $14,469.00 
Room and board:                   | $6,572.00  | $4,466.00  |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,750.00  | $1,750.00  | $1,750.00  
Transportation expenses:          |  $807.00   | $1,462.00  | $1,462.00  
Estimated Total In-state:         | $18,088.00 | $16,637.00 | $12,171.00 
Estimated Total Out-of-state:     | $24,598.00 | $23,147.00 | $18,681.00 ","Main Address
1200 North University Drive
Pine Bluff, AR 71601-2799
www.uapb.edu"
University of Arkansas for Medical Sciences,"Quick Facts
Total undergraduates : 606
In-State Tuition : $8,236.00
Out-of-State Tuition : $15,976.00","Setting
Small City (50-250k)
Urban
Commuter campus
Other Characteristics
University has 5 colleges (medicine, nursing, pharmacy, health professions, public health) and graduate school.",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $50.00
Application Fee Waiver Available:   No
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,236.00  | $8,236.00  | $8,236.00  
Out-of-state tuition and fees:    | $15,976.00 | $15,976.00 | $15,976.00 
Room only:                        |     --     |     --     |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $8,236.00  | $8,236.00  | $8,236.00  
Estimated Total Out-of-state:     | $15,976.00 | $15,976.00 | $15,976.00 ","Main Address
4301 W Markham St Lot 598
Little Rock, AR 72205-7101
www.uams.edu"
University of Central Arkansas,"Quick Facts
Percentage of students graduating within 6 years : 43.0%
Total undergraduates : 9,134
First-time degree-seeking freshmen : 1,840
In-State Tuition : $9,338.00
Out-of-State Tuition : $16,148.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",960 - 1160,21 - 27,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   5,397
Admitted :   4,880
Enrolled :   1,840
Less selective 90.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $9,338.00  | $9,338.00  | $9,338.00  
Out-of-state tuition and fees:    | $16,148.00 | $16,148.00 | $16,148.00 
Room and board:                   | $7,554.00  | $7,511.00  | $2,246.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $2,117.00  | $2,117.00  | $2,117.00  
Transportation expenses:          | $1,734.00  | $3,467.00  | $3,467.00  
Estimated Total In-state:         | $21,943.00 | $23,633.00 | $18,368.00 
Estimated Total Out-of-state:     | $28,753.00 | $30,443.00 | $25,178.00 ","Main Address
201 Donaghey Ave
Conway, AR 72035-5001
www.uca.edu"
University of the Ozarks,"Quick Facts
Total undergraduates : 755
In-State Tuition : $24,950.00
Out-of-State Tuition : $24,950.00","Setting
Small Town (2,500-10k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $24,950.00 | $24,950.00 | $24,950.00 
Out-of-state tuition and fees:    | $24,950.00 | $24,950.00 | $24,950.00 
Room and board:                   | $7,600.00  |     --     |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $33,550.00 | $25,950.00 | $25,950.00 
Estimated Total Out-of-state:     | $33,550.00 | $25,950.00 | $25,950.00 ","Main Address
415 N College Ave
Clarksville, AR 72830-2880
www.ozarks.edu"
Williams Baptist College,"Quick Facts
Percentage of students graduating within 6 years : 37.0%
Total undergraduates : 526
First-time degree-seeking freshmen : 198
Average financial aid package : $12,684.00
In-State Tuition : $18,500.00
Out-of-State Tuition : $18,500.00","Setting
Small Town (2,500-10k)
Rural
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,18 - 23,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   1,036
Admitted :   609
Enrolled :   198
Somewhat selective 59.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $18,500.00 | $18,500.00 | $18,500.00 
Out-of-state tuition and fees:    | $18,500.00 | $18,500.00 | $18,500.00 
Room and board:                   | $8,200.00  | $7,700.00  | $4,600.00  
Books and supplies:               | $1,250.00  | $1,250.00  | $1,250.00  
Estimated personal expenses:      | $1,650.00  | $1,650.00  | $1,650.00  
Transportation expenses:          | $1,460.00  | $2,080.00  | $2,080.00  
Estimated Total In-state:         | $31,060.00 | $31,180.00 | $28,080.00 
Estimated Total Out-of-state:     | $31,060.00 | $31,180.00 | $28,080.00 ","Main Address
60 West Fulbright Avenue
Walnut Ridge, AR 72476-9000
www.williamsbu.edu"
