Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Hampton University,"Quick Facts
Regular Application Deadline : March 1
Percentage of students graduating within 6 years : 57.0%
Total undergraduates : 3,714
First-time degree-seeking freshmen : 927
Percentage of financial need met (average) : 39.0%
Average financial aid package : $6,436.00
In-State Tuition : $29,287.00
Out-of-State Tuition : $29,287.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $456,441.00
Number of enrolled international undergraduates received aid:  14
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1030 - 1160,20 - 26,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Total applicants :   9,551
Admitted :   3,438
Enrolled :   927
Very selective 36.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Mar 1
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 31","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $29,287.00 | $29,287.00 | $29,287.00 
Out-of-state tuition and fees:    | $29,287.00 | $29,287.00 | $29,287.00 
Room and board:                   | $12,986.00 | $12,986.00 | $6,232.00  
Books and supplies:               | $1,100.00  | $1,100.00  | $1,100.00  
Estimated personal expenses:      | $2,800.00  | $4,500.00  | $3,300.00  
Transportation expenses:          | $1,300.00  | $1,300.00  | $1,300.00  
Estimated Total In-state:         | $47,473.00 | $49,173.00 | $41,219.00 
Estimated Total Out-of-state:     | $47,473.00 | $49,173.00 | $41,219.00 ","Main Address
200 William R Harvey Way
Hampton, VA 23669-4561
www.hamptonu.edu"
Hollins University,"Quick Facts
Percentage of students graduating within 6 years : 66.0%
Total undergraduates : 668
First-time degree-seeking freshmen : 185
Percentage of financial need met (average) : 86.0%
Average financial aid package : $38,985.00
In-State Tuition : $40,110.00
Out-of-State Tuition : $40,110.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $3,019,917.00
Number of enrolled international undergraduates received aid:  69
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1070 - 1300,22 - 30,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   3,244
Admitted :   2,311
Enrolled :   185
Somewhat selective 71.0% of applicants admitted
Applied early admission :   11
Admitted early admission :   10
Applied early action :   1,463
Admitted early action :   1,148
Plan Available for early admission :   Early action - not restrictive, Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   No Regular Application Deadline
Priority application due :   Feb 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 1
Early decision application due :   Nov 1
College will notify student of early decision by :   Nov 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $40,110.00 | $40,110.00 | $40,110.00 
Out-of-state tuition and fees:    | $40,110.00 | $40,110.00 | $40,110.00 
Room and board:                   | $14,300.00 | $13,070.00 |     --     
Books and supplies:               |  $800.00   |  $800.00   |  $800.00   
Estimated personal expenses:      | $1,200.00  |     --     | $3,432.00  
Transportation expenses:          | $1,000.00  |  $600.00   |  $600.00   
Estimated Total In-state:         | $57,410.00 | $54,580.00 | $44,942.00 
Estimated Total Out-of-state:     | $57,410.00 | $54,580.00 | $44,942.00 ","Main Address
7916 Williamson Road
Roanoke, VA 24020-2000
https://www.hollins.edu/"
James Madison University,"Quick Facts
Regular Application Deadline : January 15
Total undergraduates : 19,894
First-time degree-seeking freshmen : 4,455
Percentage of financial need met (average) : 35.0%
Average financial aid package : $10,649.00
In-State Tuition : $12,330.00
Out-of-State Tuition : $29,230.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $70.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   23,578
Admitted :   18,097
Enrolled :   4,455
Less selective 77.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Offered place on waitlist :   3,169
Number accepting place :   1,724
Accepted from list :   960
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Jan 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $12,330.00 | $12,330.00 | $12,330.00 
Out-of-state tuition and fees:    | $29,230.00 | $29,230.00 | $29,230.00 
Room and board:                   | $11,348.00 | $11,348.00 | $5,840.00  
Books and supplies:               | $1,056.00  | $1,056.00  | $1,056.00  
Estimated personal expenses:      | $1,968.00  | $1,968.00  | $1,968.00  
Transportation expenses:          | $1,938.00  | $1,938.00  | $1,938.00  
Estimated Total In-state:         | $28,640.00 | $28,640.00 | $23,132.00 
Estimated Total Out-of-state:     | $45,540.00 | $45,540.00 | $40,032.00 ","Main Address
800 S Main St
Harrisonburg, VA 22807-0001
https://www.jmu.edu/"
Liberty University,"Quick Facts
Percentage of students graduating within 6 years : 59.0%
Total undergraduates : 13,117
First-time degree-seeking freshmen : 3,256
Percentage of financial need met (average) : 57.0%
Average financial aid package : $16,157.00
In-State Tuition : $24,910.00
Out-of-State Tuition : $24,910.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $4,917,228.00
Number of enrolled international undergraduates received aid:  486
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1040 - 1260,21 - 28,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   20,183
Admitted :   6,979
Enrolled :   3,267
Very selective 35.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   Jan 31
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $24,910.00 | $24,910.00 | $24,910.00 
Out-of-state tuition and fees:    | $24,910.00 | $24,910.00 | $24,910.00 
Room and board:                   | $10,462.00 | $10,540.00 | $3,780.00  
Books and supplies:               | $1,509.00  | $1,509.00  | $1,509.00  
Estimated personal expenses:      | $3,799.00  | $3,799.00  | $3,799.00  
Transportation expenses:          | $2,806.00  | $2,806.00  | $2,806.00  
Estimated Total In-state:         | $43,486.00 | $43,564.00 | $36,804.00 
Estimated Total Out-of-state:     | $43,486.00 | $43,564.00 | $36,804.00 ","Main Address
1971 University Blvd
Lynchburg, VA 24515-0002
https://www.liberty.edu/"
Longwood University,"Quick Facts
Percentage of students graduating within 6 years : 66.0%
Total undergraduates : 3,859
First-time degree-seeking freshmen : 799
Percentage of financial need met (average) : 75.0%
Average financial aid package : $11,263.00
In-State Tuition : $13,910.00
Out-of-State Tuition : $29,750.00","Setting
Small Town (2,500-10k)
Rural
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,064,844.00
Number of enrolled international undergraduates received aid:  42
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",960 - 1150,17 - 24,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   4,431
Admitted :   3,983
Enrolled :   799
Less selective 90.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   29
Number accepting place :   29
Accepted from list :   29
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   No Regular Application Deadline
Priority application due :   Feb 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 1 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Dec 3
College will notify student of early action admission by :   --
Early decision application due :   Nov 1
College will notify student of early decision by :   --
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
Comprehensive Fee (tuition, fees, room and board):|     --     |     --     |     --     
Books and supplies:               | $1,350.00  | $1,350.00  | $1,350.00  
Estimated personal expenses:      | $1,348.00  | $1,348.00  | $1,348.00  
Transportation expenses:          | $1,000.00  | $1,500.00  | $1,500.00  
Estimated Total In-state:         | $3,698.00  | $4,198.00  | $4,198.00  
Estimated Total Out-of-state:     | $3,698.00  | $4,198.00  | $4,198.00  ","Main Address
201 High St
Farmville, VA 23909-1800
www.longwood.edu"
Mary Baldwin College,"Quick Facts
Total undergraduates : 1,327
Percentage of financial need met (average) : 96.0%
Average financial aid package : $30,973.00
In-State Tuition : $31,085.00
Out-of-State Tuition : $31,085.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $31,085.00 | $31,085.00 | $31,085.00 
Out-of-state tuition and fees:    | $31,085.00 | $31,085.00 | $31,085.00 
Room and board:                   | $9,730.00  | $11,474.00 | $1,700.00  
Books and supplies:               |  $900.00   |  $900.00   |  $900.00   
Estimated personal expenses:      | $1,730.00  | $1,730.00  | $1,730.00  
Transportation expenses:          |  $400.00   | $1,130.00  | $1,130.00  
Estimated Total In-state:         | $43,845.00 | $46,319.00 | $36,545.00 
Estimated Total Out-of-state:     | $43,845.00 | $46,319.00 | $36,545.00 ","Main Address
101 E Frederick St
Staunton, VA 24401-3615
http://www.marybaldwin.edu/"
Marymount University,"Quick Facts
Percentage of students graduating within 6 years : 58.0%
Total undergraduates : 2,158
First-time degree-seeking freshmen : 392
Percentage of financial need met (average) : 75.0%
Average financial aid package : $29,914.00
In-State Tuition : $34,050.00
Out-of-State Tuition : $34,050.00","Setting
Small City (50-250k)
Suburban
Commuter campus
Other Characteristics
Courses taught on Main Campus and at Ballston Center (opened 2017), a complex that includes a nine-story academic/office building and twelve-story residential/retail building, each with underground parking. In addition, the 4040 Center houses the physical therapy doctoral program and MedStar clinic.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $2,448,320.00
Number of enrolled international undergraduates received aid:  159
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",940 - 1190,16 - 25,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   3,315
Admitted :   2,684
Enrolled :   392
Less selective 81.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   1,071
Admitted early action :   994
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 15
Regular application due:   No Regular Application Deadline
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 14","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $34,050.00 | $34,050.00 | $34,050.00 
Out-of-state tuition and fees:    | $34,050.00 | $34,050.00 | $34,050.00 
Room and board:                   | $14,400.00 | $14,454.00 |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $2,180.00  | $1,500.00  | $2,180.00  
Transportation expenses:          |  $500.00   | $3,880.00  | $1,000.00  
Estimated Total In-state:         | $52,130.00 | $54,884.00 | $38,230.00 
Estimated Total Out-of-state:     | $52,130.00 | $54,884.00 | $38,230.00 ","Main Address
2807 N Glebe Rd
Arlington, VA 22207-4224
https://www.marymount.edu/"
Norfolk State University,"Quick Facts
Total undergraduates : 4,687
In-State Tuition : $9,622.00
Out-of-State Tuition : $20,790.00","Setting
Small City (50-250k)
Urban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $45.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 31",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $9,622.00  | $9,622.00  | $9,622.00  
Out-of-state tuition and fees:    | $20,790.00 | $20,790.00 | $20,790.00 
Room and board:                   | $10,964.00 |     --     |     --     
Books and supplies:               | $1,814.00  | $1,814.00  | $1,814.00  
Estimated personal expenses:      | $1,827.00  | $1,827.00  | $1,827.00  
Transportation expenses:          | $1,828.00  | $1,828.00  | $1,828.00  
Estimated Total In-state:         | $26,055.00 | $15,091.00 | $15,091.00 
Estimated Total Out-of-state:     | $37,223.00 | $26,259.00 | $26,259.00 ","Main Address
700 Park Avenue
Norfolk, VA 23504-8050
www.nsu.edu"
Old Dominion University,"Quick Facts
Regular Application Deadline : February 1
Percentage of students graduating within 6 years : 53.0%
Total undergraduates : 19,176
First-time degree-seeking freshmen : 3,145
Percentage of financial need met (average) : 41.0%
Average financial aid package : $11,508.00
In-State Tuition : $11,160.00
Out-of-State Tuition : $31,320.00","Setting
Large City (250-500k)
Urban
Residential campus
Other Characteristics
Classes are available on the main campus in Norfolk, VA, at three regional Higher Ed Centers, and via technology, wherever a student has access to a high-speed internet connection and a computer/device. Courses are offered either synchronously or asynchronously.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $300,000.00
Number of enrolled international undergraduates received aid:  25
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",980 - 1180,18 - 24,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   13,761
Admitted :   12,293
Enrolled :   3,145
Less selective 89.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   7,557
Admitted early action :   6,545
Plan Available for early admission :   Early action - not restrictive
Offered place on waitlist :   548
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 15
Regular application due:   Feb 1
Priority application due :   Dec 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 4 week(s) if notified after May 1st)
Housing deposit due :   May 15","Early Decision And Action
Early action application due :   Dec 1
College will notify student of early action admission by :   Jan 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $11,160.00 | $11,160.00 | $11,160.00 
Out-of-state tuition and fees:    | $31,320.00 | $31,320.00 | $31,320.00 
Room and board:                   | $12,988.00 | $12,988.00 | $5,298.00  
Books and supplies:               | $1,300.00  | $1,300.00  | $1,300.00  
Estimated personal expenses:      | $1,900.00  | $1,900.00  | $1,900.00  
Transportation expenses:          | $1,100.00  | $1,100.00  | $1,100.00  
Estimated Total In-state:         | $28,448.00 | $28,448.00 | $20,758.00 
Estimated Total Out-of-state:     | $48,608.00 | $48,608.00 | $40,918.00 ","Main Address
5115 Hampton Boulevard
Norfolk, VA 23529-0001
https://www.odu.edu/"
Radford University,"Quick Facts
Percentage of students graduating within 6 years : 55.0%
Total undergraduates : 7,967
First-time degree-seeking freshmen : 1,651
Percentage of financial need met (average) : 79.0%
Average financial aid package : $11,788.00
In-State Tuition : $11,416.00
Out-of-State Tuition : $23,051.00","Setting
Large Town (10-50k)
Rural
Residential campus
Other Characteristics
EARLY OPENING for Fall 2020:  Radford University will reopen on July 27, 2020 with students moving into campus housing, such as residence halls and University-operated apartments, between August 1-11, 2020 with the first day of classes on August 12, 2020. This revised schedule as part of early opening will provide an opportunity for Radford University to complete all instruction on November 16, 2020 with final exams from November 17-20, 2020. The alternate approach related to early opening will ensure that students and others do not travel over Thanksgiving Break and then return to campus for final exams followed by Winter Commencement.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $869,291.00
Number of enrolled international undergraduates received aid:  34",940 - 1110,17 - 23,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   16,013
Admitted :   12,061
Enrolled :   1,651
Less selective 75.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   10,894
Admitted early action :   8,793
Plan Available for early admission :   Early action - not restrictive
Offered place on waitlist :   358
Number accepting place :   358
Accepted from list :   140
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   Feb 1
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Dec 1
College will notify student of early action admission by :   Jan 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $11,416.00 | $11,416.00 | $11,416.00 
Out-of-state tuition and fees:    | $23,051.00 | $23,051.00 | $23,051.00 
Room and board:                   | $9,743.00  | $9,612.00  | $3,000.00  
Books and supplies:               | $1,260.00  | $1,260.00  | $1,260.00  
Estimated personal expenses:      | $1,996.00  | $1,996.00  | $1,996.00  
Transportation expenses:          | $1,050.00  | $1,470.00  | $1,470.00  
Estimated Total In-state:         | $25,465.00 | $25,754.00 | $19,142.00 
Estimated Total Out-of-state:     | $37,100.00 | $37,389.00 | $30,777.00 ","Main Address
801 E Main St
Radford, VA 24142-0001
https://www.radford.edu/content/radfordcore/home.html"
Randolph College,"Quick Facts
Percentage of students graduating within 6 years : 51.0%
Total undergraduates : 565
First-time degree-seeking freshmen : 143
Percentage of financial need met (average) : 82.0%
Average financial aid package : $37,381.00
In-State Tuition : $25,610.00
Out-of-State Tuition : $25,610.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",970 - 1180,19 - 25,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   1,177
Admitted :   1,054
Enrolled :   143
Less selective 90.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $25,610.00 | $25,610.00 | $25,610.00 
Out-of-state tuition and fees:    | $25,610.00 | $25,610.00 | $25,610.00 
Room and board:                   | $11,000.00 |     --     |     --     
Books and supplies:               | $1,280.00  | $1,280.00  | $1,280.00  
Estimated personal expenses:      | $1,130.00  | $1,130.00  | $1,130.00  
Transportation expenses:          | $1,952.00  |     --     |     --     
Estimated Total In-state:         | $40,972.00 | $28,020.00 | $28,020.00 
Estimated Total Out-of-state:     | $40,972.00 | $28,020.00 | $28,020.00 ","Main Address
2500 Rivermont Ave
Lynchburg, VA 24503-1555
https://www.randolphcollege.edu/"
Randolph-Macon College,"Quick Facts
Regular Application Deadline : March 1
Percentage of students graduating within 6 years : 68.0%
Total undergraduates : 1,543
First-time degree-seeking freshmen : 432
Percentage of financial need met (average) : 84.0%
Average financial aid package : $32,631.00
In-State Tuition : $43,940.00
Out-of-State Tuition : $43,940.00","Setting
Small Town (2,500-10k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1050 - 1240,20 - 26,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   2,460
Admitted :   1,744
Enrolled :   432
Somewhat selective 71.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Mar 1
Priority application due :   Feb 1
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Jan 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $43,940.00 | $43,940.00 | $43,940.00 
Out-of-state tuition and fees:    | $43,940.00 | $43,940.00 | $43,940.00 
Room and board:                   | $12,680.00 | $11,250.00 | $1,704.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      |  $550.00   |  $550.00   |  $550.00   
Transportation expenses:          |  $780.00   |  $780.00   |  $780.00   
Estimated Total In-state:         | $59,150.00 | $57,720.00 | $48,174.00 
Estimated Total Out-of-state:     | $59,150.00 | $57,720.00 | $48,174.00 ","Main Address
114 College Avenue
Ashland, VA 23005-1634
https://www.rmc.edu/"
Regent University,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 58.0%
Total undergraduates : 4,413
First-time degree-seeking freshmen : 386
Percentage of financial need met (average) : 53.0%
Average financial aid package : $8,224.00
In-State Tuition : $20,120.00
Out-of-State Tuition : $20,120.00","Setting
Large City (250-500k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $78,180.00
Number of enrolled international undergraduates received aid:  6
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",990 - 1220,19 - 25,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Total applicants :   2,344
Admitted :   2,005
Enrolled :   386
Less selective 86.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Aug 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $20,120.00 | $20,120.00 | $20,120.00 
Out-of-state tuition and fees:    | $20,120.00 | $20,120.00 | $20,120.00 
Room and board:                   | $7,220.00  | $10,845.00 | $2,520.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,953.00  | $1,953.00  | $1,953.00  
Transportation expenses:          | $1,350.00  | $1,350.00  | $1,350.00  
Estimated Total In-state:         | $31,643.00 | $35,268.00 | $26,943.00 
Estimated Total Out-of-state:     | $31,643.00 | $35,268.00 | $26,943.00 ","Main Address
1000 Regent University Dr
Virginia Beach, VA 23464-5037
https://www.regent.edu/"
Roanoke College,"Quick Facts
Regular Application Deadline : March 15
Percentage of students graduating within 6 years : 70.0%
Total undergraduates : 2,005
First-time degree-seeking freshmen : 553
Percentage of financial need met (average) : 81.0%
Average financial aid package : $38,997.00
In-State Tuition : $47,020.00
Out-of-State Tuition : $47,020.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,373,346.00
Number of enrolled international undergraduates received aid:  44
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1050 - 1260,21 - 28,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   5,453
Admitted :   4,079
Enrolled :   553
Somewhat selective 75.0% of applicants admitted
Applied early admission :   100
Admitted early admission :   89
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   257
Accepted from list :   8
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Mar 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $47,020.00 | $47,020.00 | $47,020.00 
Out-of-state tuition and fees:    | $47,020.00 | $47,020.00 | $47,020.00 
Room and board:                   | $14,580.00 | $14,830.00 | $2,500.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,000.00  | $1,000.00  | $1,000.00  
Transportation expenses:          | $1,250.00  | $1,250.00  | $1,250.00  
Estimated Total In-state:         | $64,850.00 | $65,100.00 | $52,770.00 
Estimated Total Out-of-state:     | $64,850.00 | $65,100.00 | $52,770.00 ","Main Address
221 College Ln
Salem, VA 24153-3747
https://www.roanoke.edu/"
