Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Fontbonne University,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 54.0%
Total undergraduates : 867
First-time degree-seeking freshmen : 184
In-State Tuition : $27,790.00
Out-of-State Tuition : $27,790.00","Setting
Large City (250-500k)
Suburban
Commuter campus","Financial Aid
International students eligible for non-need based aid",990 - 1100,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   789
Admitted :   621
Enrolled :   184
Less selective 79.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Aug 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $27,790.00 | $27,790.00 | $27,790.00 
Out-of-state tuition and fees:    | $27,790.00 | $27,790.00 | $27,790.00 
Room and board:                   | $10,495.00 | $7,998.00  | $3,998.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $3,258.00  | $3,258.00  | $3,258.00  
Transportation expenses:          | $1,538.00  | $3,080.00  | $3,080.00  
Estimated Total In-state:         | $44,081.00 | $43,126.00 | $39,126.00 
Estimated Total Out-of-state:     | $44,081.00 | $43,126.00 | $39,126.00 ","Main Address
6800 Wydown Blvd
Saint Louis, MO 63105-3043
www.fontbonne.edu"
Goldfarb School of Nursing at Barnes-Jewish College,"Quick Facts
Total undergraduates : 623
In-State Tuition : $23,100.00
Out-of-State Tuition : $23,100.00","Setting
Very Large City (>500k)
Urban
Commuter campus
Other Characteristics
Affiliated with Barnes-Jewish Hospital and Washington University Medical Center.",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $23,100.00 | $23,100.00 | $23,100.00 
Out-of-state tuition and fees:    | $23,100.00 | $23,100.00 | $23,100.00 
Room only:                        |     --     |     --     |     --     
Books and supplies:               | $2,260.00  | $2,260.00  | $2,260.00  
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $25,360.00 | $25,360.00 | $25,360.00 
Estimated Total Out-of-state:     | $25,360.00 | $25,360.00 | $25,360.00 ","Main Address
4483 Duncan Ave
Saint Louis, MO 63110-1111
www.barnesjewishcollege.edu"
Hannibal La Grange University,"Quick Facts
Percentage of students graduating within 6 years : 41.0%
Total undergraduates : 746
First-time degree-seeking freshmen : 125
In-State Tuition : $24,000.00
Out-of-State Tuition : $24,000.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   645
Admitted :   395
Enrolled :   125
Somewhat selective 61.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Aug 26",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $24,000.00 | $24,000.00 | $24,000.00 
Out-of-state tuition and fees:    | $24,000.00 | $24,000.00 | $24,000.00 
Room and board:                   | $8,500.00  | $8,068.00  | $2,294.00  
Books and supplies:               |  $878.00   |  $878.00   |  $878.00   
Estimated personal expenses:      | $3,217.00  | $5,020.00  | $5,020.00  
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $36,595.00 | $37,966.00 | $32,192.00 
Estimated Total Out-of-state:     | $36,595.00 | $37,966.00 | $32,192.00 ","Main Address
2800 Palmyra Rd
Hannibal, MO 63401-1940
www.hlg.edu"
Harris-Stowe State University,"Quick Facts
Total undergraduates : 1,630
First-time degree-seeking freshmen : 381
Percentage of financial need met (average) : 87.0%
Average financial aid package : $11,146.00
In-State Tuition : $5,484.00
Out-of-State Tuition : $10,116.00","Setting
Very Large City (>500k)
Urban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE",No information,15 - 19,"General Applying Information
Application Fee:   $20.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   6,669
Admitted :   3,500
Enrolled :   162
Somewhat selective 52.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Jun 30",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $5,484.00  | $5,484.00  | $5,484.00  
Out-of-state tuition and fees:    | $10,116.00 | $10,116.00 | $10,116.00 
Room and board:                   | $9,491.00  | $9,491.00  |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $15,975.00 | $15,975.00 | $6,484.00  
Estimated Total Out-of-state:     | $20,607.00 | $20,607.00 | $11,116.00 ","Main Address
3026 Laclede Ave
Saint Louis, MO 63103-2136
www.hssu.edu"
Kansas City Art Institute,"Quick Facts
Regular Application Deadline : August 15
Percentage of students graduating within 6 years : 62.0%
Total undergraduates : 699
First-time degree-seeking freshmen : 183
Percentage of financial need met (average) : 69.0%
Average financial aid package : $28,857.00
In-State Tuition : $40,255.00
Out-of-State Tuition : $40,255.00","Setting
Large City (250-500k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
Total Amount Awarded:  $86,612.00
Number of enrolled international undergraduates received aid:  4",1030 - 1290,21 - 27,"General Applying Information
Application Fee:   $45.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   1,015
Admitted :   574
Enrolled :   183
Somewhat selective 57.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 5
Regular application due:   Aug 15
Priority application due :   Feb 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Dec 1
College will notify student of early action admission by :   Dec 19","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $40,255.00 | $40,255.00 | $40,255.00 
Out-of-state tuition and fees:    | $40,255.00 | $40,255.00 | $40,255.00 
Room and board:                   | $11,550.00 | $7,500.00  |     --     
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $1,000.00  | $1,000.00  | $1,000.00  
Transportation expenses:          | $1,500.00  | $1,500.00  | $1,500.00  
Estimated Total In-state:         | $55,805.00 | $51,755.00 | $44,255.00 
Estimated Total Out-of-state:     | $55,805.00 | $51,755.00 | $44,255.00 ","Main Address
4415 Warwick Blvd
Kansas City, MO 64111-1820
www.kcai.edu"
Lincoln University 2634,"Quick Facts
Total undergraduates : 2,323
First-time degree-seeking freshmen : 397
Percentage of financial need met (average) : 60.0%
Average financial aid package : $1,909.00
In-State Tuition : $8,083.00
Out-of-State Tuition : $15,073.00","Setting
Large Town (10-50k)
Suburban
Commuter campus
Other Characteristics
Historically Black College and University.","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $80,308.00
Number of enrolled international undergraduates received aid:  34
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",760 - 910,14 - 19,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   4,295
Admitted :   2,281
Enrolled :   397
Somewhat selective 53.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,083.00  | $8,083.00  | $8,083.00  
Out-of-state tuition and fees:    | $15,073.00 | $15,073.00 | $15,073.00 
Room and board:                   | $7,378.00  | $7,378.00  | $3,650.00  
Books and supplies:               | $2,000.00  | $2,000.00  | $2,000.00  
Estimated personal expenses:      | $2,348.00  | $2,348.00  | $2,348.00  
Transportation expenses:          |  $824.00   | $1,114.00  |  $891.00   
Estimated Total In-state:         | $20,633.00 | $20,923.00 | $16,972.00 
Estimated Total Out-of-state:     | $27,623.00 | $27,913.00 | $23,962.00 ","Main Address
820 Chestnut St
Jefferson City, MO 65101-3537
www.lincolnu.edu"
Lindenwood University,"Quick Facts
Percentage of students graduating within 6 years : 50.0%
Total undergraduates : 5,668
First-time degree-seeking freshmen : 798
Percentage of financial need met (average) : 83.0%
Average financial aid package : $18,310.00
In-State Tuition : $18,100.00
Out-of-State Tuition : $18,100.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",980 - 1170,20 - 25,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   3,899
Admitted :   3,414
Enrolled :   762
Less selective 88.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   May 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $18,100.00 | $18,100.00 | $18,100.00 
Out-of-state tuition and fees:    | $18,100.00 | $18,100.00 | $18,100.00 
Room and board:                   | $9,200.00  | $13,670.00 | $1,300.00  
Books and supplies:               | $1,300.00  | $1,300.00  | $1,300.00  
Estimated personal expenses:      | $1,800.00  | $2,400.00  | $2,400.00  
Transportation expenses:          | $1,100.00  | $1,900.00  | $1,900.00  
Estimated Total In-state:         | $31,500.00 | $37,370.00 | $25,000.00 
Estimated Total Out-of-state:     | $31,500.00 | $37,370.00 | $25,000.00 ","Main Address
209 S Kingshighway St
Saint Charles, MO 63301-1693
www.lindenwood.edu"
Logan University,"Quick Facts
Total undergraduates : 203
Percentage of financial need met (average) : 50.0%
Average financial aid package : $12,539.00
In-State Tuition : $8,350.00
Out-of-State Tuition : $8,350.00","Setting
Small City (50-250k)
Suburban
Commuter campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,350.00  | $8,350.00  | $8,350.00  
Out-of-state tuition and fees:    | $8,350.00  | $8,350.00  | $8,350.00  
Room only:                        |     --     | $9,432.00  | $4,716.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      |     --     | $5,624.00  | $5,624.00  
Transportation expenses:          |     --     | $3,080.00  | $3,080.00  
Estimated Total In-state:         | $9,550.00  | $27,686.00 | $22,970.00 
Estimated Total Out-of-state:     | $9,550.00  | $27,686.00 | $22,970.00 ","Main Address
1851 Schoettler Rd
Chesterfield, MO 63017-5529
www.logan.edu"
Missouri Baptist University,"Quick Facts
Percentage of students graduating within 6 years : 44.0%
Total undergraduates : 4,436
First-time degree-seeking freshmen : 285
In-State Tuition : $29,360.00
Out-of-State Tuition : $29,360.00","Setting
Very Large City (>500k)
Suburban
Commuter campus","Financial Aid
International students eligible for non-need based aid",920 - 1100,19 - 23,"General Applying Information
Application Fee:   $35.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   865
Admitted :   291
Enrolled :   291
Very selective 34.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Jun 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $29,360.00 | $29,360.00 | $29,360.00 
Out-of-state tuition and fees:    | $29,360.00 | $29,360.00 | $29,360.00 
Room and board:                   | $9,454.00  | $7,159.00  |     --     
Books and supplies:               | $1,298.00  | $1,298.00  | $1,298.00  
Estimated personal expenses:      | $1,644.00  | $1,644.00  | $1,644.00  
Transportation expenses:          | $1,190.00  | $2,193.00  | $2,193.00  
Estimated Total In-state:         | $42,946.00 | $41,654.00 | $34,495.00 
Estimated Total Out-of-state:     | $42,946.00 | $41,654.00 | $34,495.00 ","Main Address
1 College Park Dr
Saint Louis, MO 63141-8660
www.mobap.edu"
Missouri Southern State University,"Quick Facts
Percentage of students graduating within 6 years : 33.0%
Total undergraduates : 5,475
First-time degree-seeking freshmen : 729
Percentage of financial need met (average) : 39.0%
Average financial aid package : $9,162.00
In-State Tuition : $7,462.00
Out-of-State Tuition : $13,606.00","Setting
Small City (50-250k)
Rural
Commuter campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $347,576.00
Number of enrolled international undergraduates received aid:  46",840 - 1140,18 - 24,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Enrolled :   729
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   No Regular Application Deadline
Priority application due :   Aug 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 29",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $7,462.00  | $7,462.00  | $7,462.00  
Out-of-state tuition and fees:    | $13,606.00 | $13,606.00 | $13,606.00 
Room and board:                   | $7,137.00  | $6,843.00  | $5,567.00  
Books and supplies:               |  $827.00   |  $827.00   |  $827.00   
Estimated personal expenses:      | $2,178.00  | $4,138.00  | $2,178.00  
Transportation expenses:          | $1,160.00  | $2,237.00  | $1,800.00  
Estimated Total In-state:         | $18,764.00 | $21,507.00 | $17,834.00 
Estimated Total Out-of-state:     | $24,908.00 | $27,651.00 | $23,978.00 ","Main Address
3950 Newman Rd
Joplin, MO 64801-1512
www.mssu.edu"
Missouri State University,"Quick Facts
Percentage of students graduating within 6 years : 56.0%
Total undergraduates : 19,801
First-time degree-seeking freshmen : 2,679
Percentage of financial need met (average) : 71.0%
Average financial aid package : $12,012.00
In-State Tuition : $7,938.00
Out-of-State Tuition : $16,608.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
Total Amount Awarded:  $3,727,950.00
Number of enrolled international undergraduates received aid:  435
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,19 - 26,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   7,581
Admitted :   6,667
Enrolled :   2,679
Less selective 88.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jun 1
Regular application due:   No Regular Application Deadline
Priority application due :   Jul 20
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $7,938.00  | $7,938.00  | $7,938.00  
Out-of-state tuition and fees:    | $16,608.00 | $16,608.00 | $16,608.00 
Room and board:                   | $9,284.00  |     --     |     --     
Books and supplies:               | $1,288.00  | $1,288.00  | $1,288.00  
Estimated personal expenses:      | $2,871.00  | $2,871.00  | $2,871.00  
Transportation expenses:          |  $984.00   |  $984.00   |  $984.00   
Estimated Total In-state:         | $22,365.00 | $13,081.00 | $13,081.00 
Estimated Total Out-of-state:     | $31,035.00 | $21,751.00 | $21,751.00 ","Main Address
901 S National Ave
Springfield, MO 65897-0027
www.missouristate.edu"
Missouri University of Science and Technology,"Quick Facts
Total undergraduates : 6,920
First-time degree-seeking freshmen : 1,426
Percentage of financial need met (average) : 40.0%
Average financial aid package : $16,722.00
In-State Tuition : $10,264.00
Out-of-State Tuition : $28,356.00","Setting
Large Town (10-50k)
Rural
Residential campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   May 31",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,264.00 | $10,264.00 | $10,264.00 
Out-of-state tuition and fees:    | $28,356.00 | $28,356.00 | $28,356.00 
Room and board:                   | $10,722.00 | $8,904.00  | $2,635.00  
Books and supplies:               |  $836.00   |  $836.00   |  $836.00   
Estimated personal expenses:      | $1,186.00  | $3,366.00  | $2,502.00  
Transportation expenses:          | $1,186.00  |     --     |     --     
Estimated Total In-state:         | $24,194.00 | $23,370.00 | $16,237.00 
Estimated Total Out-of-state:     | $42,286.00 | $41,462.00 | $34,329.00 ","Main Address
1870 Miner Cir
Rolla, MO 65409-0001
www.mst.edu"
Missouri Valley College,"Quick Facts
Total undergraduates : 1,740
First-time degree-seeking freshmen : 436
Percentage of financial need met (average) : 58.0%
Average financial aid package : $16,713.00
In-State Tuition : $21,100.00
Out-of-State Tuition : $21,100.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $4,393,103.00
Number of enrolled international undergraduates received aid:  277
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",660 - 1246,12 - 27,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   2,327
Admitted :   1,257
Enrolled :   436
Somewhat selective 54.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 8 week(s) if notified after May 1st)
Housing deposit due :   Aug 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
Comprehensive Fee (tuition, fees, room and board):|     --     |     --     |     --     
Books and supplies:               | $2,950.00  | $2,950.00  | $2,950.00  
Estimated personal expenses:      | $2,130.00  | $2,130.00  | $2,130.00  
Transportation expenses:          | $2,060.00  | $2,800.00  | $2,800.00  
Estimated Total In-state:         | $7,140.00  | $7,880.00  | $7,880.00  
Estimated Total Out-of-state:     | $7,140.00  | $7,880.00  | $7,880.00  ","Main Address
500 E College St
Marshall, MO 65340-3109
www.moval.edu"
Missouri Western State University,"Quick Facts
Percentage of students graduating within 6 years : 36.0%
Total undergraduates : 5,175
First-time degree-seeking freshmen : 918
Percentage of financial need met (average) : 67.0%
Average financial aid package : $10,711.00
In-State Tuition : $7,345.00
Out-of-State Tuition : $14,365.00","Setting
Small City (50-250k)
Suburban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $383,725.00
Number of enrolled international undergraduates received aid:  44",928 - 1083,17 - 23,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   6,397
Admitted :   5,897
Enrolled :   918
Less selective 92.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jul 1
Regular application due:   No Regular Application Deadline
Priority application due :   Feb 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Jun 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $7,345.00  | $7,345.00  | $7,345.00  
Out-of-state tuition and fees:    | $14,365.00 | $14,365.00 | $14,365.00 
Room and board:                   | $9,592.00  | $10,030.00 | $2,000.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,600.00  | $1,600.00  | $1,600.00  
Transportation expenses:          | $1,000.00  | $1,000.00  | $1,000.00  
Estimated Total In-state:         | $20,537.00 | $20,975.00 | $12,945.00 
Estimated Total Out-of-state:     | $27,557.00 | $27,995.00 | $19,965.00 ","Main Address
4525 Downs Dr
Saint Joseph, MO 64507-2246
www.missouriwestern.edu"
Northwest Missouri State University,"Quick Facts
Percentage of students graduating within 6 years : 51.0%
Total undergraduates : 5,710
First-time degree-seeking freshmen : 1,335
Percentage of financial need met (average) : 70.0%
Average financial aid package : $11,105.00
In-State Tuition : $10,625.00
Out-of-State Tuition : $18,072.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,500,720.00
Number of enrolled international undergraduates received aid:  156",1000 - 1240,19 - 25,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   No
Total applicants :   8,997
Admitted :   6,348
Enrolled :   1,335
Somewhat selective 71.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jul 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 29",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,625.00 | $10,625.00 | $10,625.00 
Out-of-state tuition and fees:    | $18,072.00 | $18,072.00 | $18,072.00 
Room and board:                   | $9,270.00  | $10,106.00 |     --     
Books and supplies:               |  $400.00   |  $400.00   |  $400.00   
Estimated personal expenses:      | $1,575.00  | $1,575.00  | $1,575.00  
Transportation expenses:          | $1,000.00  | $1,000.00  | $1,000.00  
Estimated Total In-state:         | $22,870.00 | $23,706.00 | $13,600.00 
Estimated Total Out-of-state:     | $30,317.00 | $31,153.00 | $21,047.00 ","Main Address
800 University Dr
Maryville, MO 64468-6015
www.nwmissouri.edu"
Ozark Christian College,"Quick Facts
Regular Application Deadline : August 5
Percentage of students graduating within 6 years : 54.0%
Total undergraduates : 672
First-time degree-seeking freshmen : 185
In-State Tuition : $13,600.00
Out-of-State Tuition : $13,600.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $160,365.00
Number of enrolled international undergraduates received aid:  17
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",890 - 1220,19 - 24,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   No
Total applicants :   485
Admitted :   325
Enrolled :   185
Somewhat selective 67.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   Aug 5
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Aug 5",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $13,600.00 | $13,600.00 | $13,600.00 
Out-of-state tuition and fees:    | $13,600.00 | $13,600.00 | $13,600.00 
Room and board:                   | $6,490.00  | $7,280.00  |     --     
Books and supplies:               |  $800.00   |  $800.00   |  $800.00   
Estimated personal expenses:      | $1,612.00  | $1,612.00  | $1,612.00  
Transportation expenses:          | $1,436.00  | $1,566.00  | $1,566.00  
Estimated Total In-state:         | $23,938.00 | $24,858.00 | $17,578.00 
Estimated Total Out-of-state:     | $23,938.00 | $24,858.00 | $17,578.00 ","Main Address
1111 N Main St
Joplin, MO 64801-1188
www.occ.edu"
Park University,"Quick Facts
Percentage of students graduating within 6 years : 31.0%
Total undergraduates : 9,546
First-time degree-seeking freshmen : 447
Percentage of financial need met (average) : 49.0%
Average financial aid package : $10,991.00
In-State Tuition : $13,210.00
Out-of-State Tuition : $13,210.00","Setting
Small Town (2,500-10k)
Suburban
Commuter campus
Other Characteristics
Campus centers in 41 other locations; online programming available.","Financial Aid
Total Amount Awarded:  $921,024.00
Number of enrolled international undergraduates received aid:  108",No information,No information,"General Applying Information
Application Fee:   $35.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Jul 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $13,210.00 | $13,210.00 | $13,210.00 
Out-of-state tuition and fees:    | $13,210.00 | $13,210.00 | $13,210.00 
Room and board:                   | $7,470.00  |     --     |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $20,680.00 | $13,210.00 | $13,210.00 
Estimated Total Out-of-state:     | $20,680.00 | $13,210.00 | $13,210.00 ","Main Address
8700 NW River Park Dr
Parkville, MO 64152-4358
www.park.edu"
