Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Pacific Northwest College of Art,"Quick Facts
Percentage of students graduating within 6 years : 43.0%
Total undergraduates : 488
First-time degree-seeking freshmen : 109
In-State Tuition : $41,750.00
Out-of-State Tuition : $41,750.00","Setting
Very Large City (>500k)
Urban
Commuter campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",No information,No information,"General Applying Information
Application Fee:   $45.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   999
Admitted :   886
Enrolled :   109
Less selective 89.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 4 week(s) if notified after May 1st)
Housing deposit due :   Jun 15",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $41,750.00 | $41,750.00 | $41,750.00 
Out-of-state tuition and fees:    | $41,750.00 | $41,750.00 | $41,750.00 
Room only:                        | $10,365.00 | $12,300.00 | $3,300.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |     --     | $2,000.00  | $2,000.00  
Transportation expenses:          |     --     | $1,000.00  | $1,000.00  
Estimated Total In-state:         | $53,115.00 | $58,050.00 | $49,050.00 
Estimated Total Out-of-state:     | $53,115.00 | $58,050.00 | $49,050.00 ","Main Address
511 NW Broadway
Portland, OR 97209-3404
https://pnca.edu/"
Pacific University,"Quick Facts
Regular Application Deadline : August 15
Percentage of students graduating within 6 years : 69.0%
Total undergraduates : 1,864
First-time degree-seeking freshmen : 416
Average financial aid package : $37,575.00
Percentage of financial need met (average) : 82.0%
In-State Tuition : $48,260.00
Out-of-State Tuition : $48,260.00","Setting
Large Town (10-50k)
Suburban
Residential campus
Other Characteristics
Branch campuses/locations in Hillsboro, Eugene, Woodburn, and Portland for selected professional programs.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $376,486.00
Number of enrolled international undergraduates received aid:  13
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1060 - 1260,20 - 26,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   2,524
Admitted :   2,186
Enrolled :   416
Less selective 87.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   Aug 15
Priority application due :   Feb 15
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $48,260.00 | $48,260.00 | $48,260.00 
Out-of-state tuition and fees:    | $48,260.00 | $48,260.00 | $48,260.00 
Room and board:                   | $13,420.00 | $9,108.00  | $2,700.00  
Books and supplies:               | $1,050.00  | $1,050.00  | $1,050.00  
Estimated personal expenses:      | $1,000.00  | $1,000.00  | $1,000.00  
Transportation expenses:          |  $800.00   |  $800.00   |  $800.00   
Estimated Total In-state:         | $64,530.00 | $60,218.00 | $53,810.00 
Estimated Total Out-of-state:     | $64,530.00 | $60,218.00 | $53,810.00 ","Main Address
2043 College Way
Forest Grove, OR 97116-1756
www.pacificu.edu"
Portland State University,"Quick Facts
Percentage of students graduating within 6 years : 47.0%
Total undergraduates : 20,966
First-time degree-seeking freshmen : 1,569
Percentage of financial need met (average) : 61.0%
Average financial aid package : $12,268.00
In-State Tuition : $10,112.00
Out-of-State Tuition : $29,001.00","Setting
Very Large City (>500k)
Urban
Commuter campus
Other Characteristics
PSU Co-Op: an educational program in which students mix periods of academic study in the classroom with periods of Co-op employment in positions related to their academic and/or career interests.",Financial Aid,1000 - 1220,18 - 24,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   5,730
Admitted :   5,030
Enrolled :   1,569
Less selective 88.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   Jun 1
College will notify student of admission :  Jan 1
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,112.00 | $10,112.00 | $10,112.00 
Out-of-state tuition and fees:    | $29,001.00 | $29,001.00 | $29,001.00 
Room and board:                   | $11,523.00 | $13,500.00 | $3,921.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,500.00  | $1,500.00  | $1,500.00  
Transportation expenses:          | $1,350.00  | $1,350.00  | $1,350.00  
Estimated Total In-state:         | $25,685.00 | $27,662.00 | $18,083.00 
Estimated Total Out-of-state:     | $44,574.00 | $46,551.00 | $36,972.00 ","Main Address
1835 Southwest Broadway
Portland, OR 97207-0751
https://www.pdx.edu/"
Reed College,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 81.0%
Total undergraduates : 1,457
First-time degree-seeking freshmen : 394
Average financial aid package : $45,748.00
Percentage of financial need met (average) : 100.0%
In-State Tuition : $60,620.00
Out-of-State Tuition : $60,620.00","Setting
Very Large City (>500k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
Total Amount Awarded:  $1,906,432.00
Number of enrolled international undergraduates received aid:  37
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Certification of Finances",1330 - 1520,30 - 34,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   5,815
Admitted :   2,295
Enrolled :   394
Very selective 39.0% of applicants admitted
Applied early admission :   225
Admitted early admission :   108
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   1,577
Number accepting place :   523
Accepted from list :   51
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Feb 1
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Dec 20
College will notify student of other early decision by :   Feb 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $60,620.00 | $60,620.00 | $60,620.00 
Out-of-state tuition and fees:    | $60,620.00 | $60,620.00 | $60,620.00 
Room and board:                   | $14,980.00 | $11,550.00 |     --     
Books and supplies:               | $1,050.00  | $1,050.00  | $1,050.00  
Estimated personal expenses:      |  $900.00   |  $900.00   | $1,800.00  
Transportation expenses:          |  $800.00   |  $800.00   |     --     
Estimated Total In-state:         | $78,350.00 | $74,920.00 | $63,470.00 
Estimated Total Out-of-state:     | $78,350.00 | $74,920.00 | $63,470.00 ","Main Address
3203 SE Woodstock Blvd
Portland, OR 97202-8138
https://www.reed.edu/"
Southern Oregon University,"Quick Facts
Percentage of students graduating within 6 years : 46.0%
Total undergraduates : 5,011
First-time degree-seeking freshmen : 615
Percentage of financial need met (average) : 98.0%
Average financial aid package : $9,040.00
In-State Tuition : $11,007.00
Out-of-State Tuition : $28,197.00","Setting
Large Town (10-50k)
Rural
Residential campus
Other Characteristics
The university maintains close global connections including the Universidad de Guanajuato, Mexico.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $302,897.00",980 - 1200,18 - 25,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   2,514
Admitted :   1,966
Enrolled :   647
Less selective 78.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 15
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $11,007.00 | $11,007.00 | $11,007.00 
Out-of-state tuition and fees:    | $28,197.00 | $28,197.00 | $28,197.00 
Room and board:                   | $14,629.00 | $9,894.00  | $3,675.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,698.00  | $1,698.00  | $1,698.00  
Transportation expenses:          | $1,000.00  | $1,000.00  | $1,000.00  
Estimated Total In-state:         | $29,334.00 | $24,599.00 | $18,380.00 
Estimated Total Out-of-state:     | $46,524.00 | $41,789.00 | $35,570.00 ","Main Address
1250 Siskiyou Blvd
Ashland, OR 97520-5001
https://sou.edu/"
University of Oregon,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 74.0%
Total undergraduates : 18,888
First-time degree-seeking freshmen : 4,525
Percentage of financial need met (average) : 55.0%
Average financial aid package : $11,921.00
In-State Tuition : $13,857.00
Out-of-State Tuition : $39,309.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,092,968.00
Number of enrolled international undergraduates received aid:  95
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1100 - 1310,22 - 28,"General Applying Information
Application Fee:   $65.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   27,358
Admitted :   22,329
Enrolled :   6,468
Less selective 82.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Offered place on waitlist :   438
Number accepting place :   153
Accepted from list :   84
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1 (or within 4 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $13,857.00 | $13,857.00 | $13,857.00 
Out-of-state tuition and fees:    | $39,309.00 | $39,309.00 | $39,309.00 
Room and board:                   | $12,783.00 | $10,494.00 |     --     
Books and supplies:               | $1,140.00  | $1,140.00  | $1,140.00  
Estimated personal expenses:      | $2,166.00  | $2,166.00  | $2,166.00  
Transportation expenses:          |  $366.00   |  $366.00   |  $366.00   
Estimated Total In-state:         | $30,312.00 | $28,023.00 | $17,529.00 
Estimated Total Out-of-state:     | $55,764.00 | $53,475.00 | $42,981.00 ","Main Address
1226 University of Oregon
Eugene, OR 97403-1205
https://www.uoregon.edu/"
University of Portland,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 82.0%
Total undergraduates : 3,796
First-time degree-seeking freshmen : 1,003
Percentage of financial need met (average) : 69.0%
Average financial aid package : $32,227.00
In-State Tuition : $49,864.00
Out-of-State Tuition : $49,864.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $3,189,961.00
Number of enrolled international undergraduates received aid:  84
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1150 - 1350,23 - 29,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   14,505
Admitted :   8,919
Enrolled :   1,004
Somewhat selective 61.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   1,770
Number accepting place :   799
Accepted from list :   167
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Jan 15
Priority application due :   Nov 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   --
College will notify student of early decision by :   --
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $49,864.00 | $49,864.00 | $49,864.00 
Out-of-state tuition and fees:    | $49,864.00 | $49,864.00 | $49,864.00 
Room and board:                   | $14,196.00 | $9,712.00  | $1,404.00  
Books and supplies:               |  $750.00   |  $750.00   |  $750.00   
Estimated personal expenses:      | $1,686.00  | $1,686.00  | $1,686.00  
Transportation expenses:          |  $778.00   | $1,184.00  | $1,396.00  
Estimated Total In-state:         | $67,274.00 | $63,196.00 | $55,100.00 
Estimated Total Out-of-state:     | $67,274.00 | $63,196.00 | $55,100.00 ","Main Address
5000 N Willamette Blvd
Portland, OR 97203-5743
https://www.up.edu/"
Warner Pacific College,"Quick Facts
Total undergraduates : 400
First-time degree-seeking freshmen : 98
In-State Tuition : $19,720.00
Out-of-State Tuition : $19,720.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,No information,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 15",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $19,720.00 | $19,720.00 | $19,720.00 
Out-of-state tuition and fees:    | $19,720.00 | $19,720.00 | $19,720.00 
Room and board:                   | $9,306.00  | $9,348.00  |     --     
Books and supplies:               | $1,300.00  | $1,300.00  | $1,300.00  
Estimated personal expenses:      | $1,794.00  | $1,794.00  | $1,794.00  
Transportation expenses:          | $1,016.00  | $1,378.00  | $1,016.00  
Estimated Total In-state:         | $33,136.00 | $33,540.00 | $23,830.00 
Estimated Total Out-of-state:     | $33,136.00 | $33,540.00 | $23,830.00 ","Main Address
2219 SE 68th Ave
Portland, OR 97215-4026
www.warnerpacific.edu"
Western Oregon University,"Quick Facts
Percentage of students graduating within 6 years : 41.0%
Total undergraduates : 4,426
First-time degree-seeking freshmen : 789
Percentage of financial need met (average) : 57.0%
Average financial aid package : $9,668.00
In-State Tuition : $10,194.00
Out-of-State Tuition : $29,004.00","Setting
Small Town (2,500-10k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $202,197.00
Number of enrolled international undergraduates received aid:  16",960 - 1170,17 - 23,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   3,069
Admitted :   2,596
Enrolled :   789
Less selective 85.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,194.00 | $10,194.00 | $10,194.00 
Out-of-state tuition and fees:    | $29,004.00 | $29,004.00 | $29,004.00 
Room and board:                   | $10,802.00 | $10,260.00 | $4,222.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,000.00  | $1,000.00  | $1,000.00  
Transportation expenses:          | $1,487.00  | $1,496.00  | $1,496.00  
Estimated Total In-state:         | $24,683.00 | $24,150.00 | $18,112.00 
Estimated Total Out-of-state:     | $43,493.00 | $42,960.00 | $36,922.00 ","Main Address
345 Monmouth Ave N
Monmouth, OR 97361-1329
https://wou.edu/"
Willamette University,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 69.0%
Total undergraduates : 1,515
First-time degree-seeking freshmen : 371
Percentage of financial need met (average) : 76.0%
Average financial aid package : $38,006.00
In-State Tuition : $54,160.00
Out-of-State Tuition : $54,160.00","Setting
Small City (50-250k)
Urban
Residential campus
Other Characteristics
Sister school to Tokyo International University of America.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $197,700.00
Number of enrolled international undergraduates received aid:  11
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1140 - 1340,31 - 35,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   3,972
Admitted :   3,095
Enrolled :   371
Less selective 78.0% of applicants admitted
Applied early admission :   28
Admitted early admission :   20
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   276
Number accepting place :   77
Accepted from list :   52
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 30
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 30
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $54,160.00 | $54,160.00 | $54,160.00 
Out-of-state tuition and fees:    | $54,160.00 | $54,160.00 | $54,160.00 
Room and board:                   | $13,328.00 |     --     |     --     
Books and supplies:               | $1,012.00  | $1,012.00  | $1,012.00  
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $68,500.00 | $55,172.00 | $55,172.00 
Estimated Total Out-of-state:     | $68,500.00 | $55,172.00 | $55,172.00 ","Main Address
900 State St
Salem, OR 97301-3922
https://willamette.edu/"
