Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Edward Waters College,"Quick Facts
Percentage of students graduating within 6 years : 32.0%
Total undergraduates : 2,742
In-State Tuition : $14,878.00
Out-of-State Tuition : $14,878.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Financial Aid Application",No information,No information,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 4 week(s) if notified after May 1st)
Housing deposit due :   Jul 31",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $14,878.00 | $14,878.00 | $14,878.00 
Out-of-state tuition and fees:    | $14,878.00 | $14,878.00 | $14,878.00 
Room and board:                   | $8,010.00  | $8,482.00  | $2,866.00  
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      | $2,354.00  | $2,354.00  | $2,354.00  
Transportation expenses:          | $1,922.00  | $1,922.00  | $1,922.00  
Estimated Total In-state:         | $27,164.00 | $27,636.00 | $22,020.00 
Estimated Total Out-of-state:     | $27,164.00 | $27,636.00 | $22,020.00 ","Main Address
1658 Kings Rd
Jacksonville, FL 32209-6167
www.ewc.edu"
Embry-Riddle Aeronautical University,"Quick Facts
Total undergraduates : 6,402
First-time degree-seeking freshmen : 1,710
In-State Tuition : $37,964.00
Out-of-State Tuition : $37,964.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",1120 - 1330,23 - 29,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Additional application fee information:   Paper application fee may be waived for applicants with financial need
Total applicants :   8,551
Admitted :   5,211
Enrolled :   1,710
Somewhat selective 61.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   May 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 4 week(s) if notified after May 1st)
Housing deposit due :   Jun 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $37,964.00 | $37,964.00 | $37,964.00 
Out-of-state tuition and fees:    | $37,964.00 | $37,964.00 | $37,964.00 
Room and board:                   | $12,410.00 | $12,410.00 | $4,810.00  
Books and supplies:               | $1,400.00  | $1,400.00  | $1,400.00  
Estimated personal expenses:      | $1,826.00  | $1,826.00  | $1,826.00  
Transportation expenses:          | $2,996.00  | $2,996.00  | $2,996.00  
Estimated Total In-state:         | $56,596.00 | $56,596.00 | $48,996.00 
Estimated Total Out-of-state:     | $56,596.00 | $56,596.00 | $48,996.00 ","Main Address
1 Aerospace Blvd
Daytona Beach, FL 32114-3910
https://erau.edu/"
Everglades University,"Quick Facts
Percentage of students graduating within 6 years : 52.0%
Total undergraduates : 1,921
First-time degree-seeking freshmen : 589
In-State Tuition : $18,465.00
Out-of-State Tuition : $18,465.00","Setting
Small City (50-250k)
Suburban
Commuter campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Total applicants :   1,500
Admitted :   1,124
Enrolled :   620
Somewhat selective 75.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $18,465.00 | $18,465.00 | $18,465.00 
Out-of-state tuition and fees:    | $18,465.00 | $18,465.00 | $18,465.00 
Room only:                        |     --     | $9,080.00  |     --     
Books and supplies:               | $2,000.00  | $2,000.00  | $2,000.00  
Estimated personal expenses:      |     --     | $8,392.00  | $5,872.00  
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $20,465.00 | $37,937.00 | $26,337.00 
Estimated Total Out-of-state:     | $20,465.00 | $37,937.00 | $26,337.00 ","Main Address
5002 T Rex Ave Ste 100
Boca Raton, FL 33431-4493
https://www.evergladesuniversity.edu/"
Flagler College,"Quick Facts
Total undergraduates : 2,600
Percentage of financial need met (average) : 60.0%
Average financial aid package : $13,662.00
In-State Tuition : $20,040.00
Out-of-State Tuition : $20,040.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $20,040.00 | $20,040.00 | $20,040.00 
Out-of-state tuition and fees:    | $20,040.00 | $20,040.00 | $20,040.00 
Room and board:                   | $12,540.00 | $10,800.00 | $5,000.00  
Books and supplies:               | $1,100.00  | $1,100.00  | $1,100.00  
Estimated personal expenses:      | $2,100.00  | $2,100.00  | $2,100.00  
Transportation expenses:          | $1,700.00  | $1,700.00  | $1,700.00  
Estimated Total In-state:         | $37,480.00 | $35,740.00 | $29,940.00 
Estimated Total Out-of-state:     | $37,480.00 | $35,740.00 | $29,940.00 ","Main Address
74 King St
Saint Augustine, FL 32084-4342
www.flagler.edu"
Florida Agricultural and Mechanical University,"Quick Facts
Regular Application Deadline : May 15
Total undergraduates : 7,818
First-time degree-seeking freshmen : 1,340
Percentage of financial need met (average) : 60.0%
Average financial aid package : $13,694.00
In-State Tuition : $5,785.00
Out-of-State Tuition : $17,725.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $349,341.00
Number of enrolled international undergraduates received aid:  21",1040 - 1170,19 - 23,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   10,269
Admitted :   3,334
Enrolled :   1,175
Very selective 32.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   May 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Jun 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $5,785.00  | $5,785.00  | $5,785.00  
Out-of-state tuition and fees:    | $17,725.00 | $17,725.00 | $17,725.00 
Room and board:                   | $10,986.00 | $9,696.00  | $1,486.00  
Books and supplies:               | $1,138.00  | $1,138.00  | $1,138.00  
Estimated personal expenses:      | $4,168.00  | $4,564.00  | $4,564.00  
Transportation expenses:          | $1,356.00  | $1,912.00  | $1,912.00  
Estimated Total In-state:         | $23,433.00 | $23,095.00 | $14,885.00 
Estimated Total Out-of-state:     | $35,373.00 | $35,035.00 | $26,825.00 ","Main Address
1601 S Martin Luther King Jr Blvd
Tallahassee, FL 32307-3105
www.famu.edu"
Florida Atlantic University,"Quick Facts
Regular Application Deadline : May 1
Percentage of students graduating within 6 years : 50.0%
Total undergraduates : 24,842
First-time degree-seeking freshmen : 3,247
Percentage of financial need met (average) : 61.0%
Average financial aid package : $15,027.00
In-State Tuition : $6,099.00
Out-of-State Tuition : $21,655.00","Setting
Small City (50-250k)
Suburban
Commuter campus
Other Characteristics
Courses and degree programs offered at additional sites in Palm Beach, Broward, and St. Lucie counties.","Financial Aid
International students eligible for need based aid
Total Amount Awarded:  $3,001,407.00
Number of enrolled international undergraduates received aid:  150
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1080 - 1240,22 - 26,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   18,854
Admitted :   11,937
Enrolled :   3,283
Somewhat selective 63.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   May 1
Priority application due :   Feb 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   Aug 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $6,099.00  | $6,099.00  | $6,099.00  
Out-of-state tuition and fees:    | $21,655.00 | $21,655.00 | $21,655.00 
Room and board:                   | $12,030.00 | $12,154.00 | $1,444.00  
Books and supplies:               | $1,232.00  | $1,232.00  | $1,232.00  
Estimated personal expenses:      | $4,622.00  | $4,622.00  | $4,622.00  
Transportation expenses:          | $1,996.00  | $2,764.00  | $2,764.00  
Estimated Total In-state:         | $25,979.00 | $26,871.00 | $16,161.00 
Estimated Total Out-of-state:     | $41,535.00 | $42,427.00 | $31,717.00 ","Main Address
777 Glades Rd
Boca Raton, FL 33431-6424
www.fau.edu"
Florida College,"Quick Facts
Regular Application Deadline : August 15
Total undergraduates : 537
First-time degree-seeking freshmen : 176
Percentage of financial need met (average) : 57.0%
Average financial aid package : $13,997.00
In-State Tuition : $18,060.00
Out-of-State Tuition : $18,060.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $210,968.00
Number of enrolled international undergraduates received aid:  13
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",970 - 1220,20 - 27,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Total applicants :   312
Admitted :   268
Enrolled :   202
Less selective 86.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Aug 15
Priority application due :   --
College will notify student of admission :  Aug 15
Student must reply to acceptance by :   --
Housing deposit due :   Aug 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $18,060.00 | $18,060.00 | $18,060.00 
Out-of-state tuition and fees:    | $18,060.00 | $18,060.00 | $18,060.00 
Room and board:                   | $8,690.00  | $10,000.00 |     --     
Books and supplies:               | $1,300.00  | $1,300.00  | $1,300.00  
Estimated personal expenses:      | $1,500.00  | $1,500.00  | $1,500.00  
Transportation expenses:          | $1,500.00  | $1,500.00  |  $500.00   
Estimated Total In-state:         | $31,050.00 | $32,360.00 | $21,360.00 
Estimated Total Out-of-state:     | $31,050.00 | $32,360.00 | $21,360.00 ","Main Address
119 N Glen Arven Ave
Temple Terrace, FL 33617-5527
www.floridacollege.edu"
Florida Gateway College,"Quick Facts
Total undergraduates : 3,437
First-time degree-seeking freshmen : 421
In-State Tuition : $3,070.00
Out-of-State Tuition : $11,717.00","Setting
Large Town (10-50k)
Rural
Commuter campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   No
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $3,070.00  | $3,070.00  | $3,070.00  
Out-of-state tuition and fees:    | $11,717.00 | $11,717.00 | $11,717.00 
Room and board:                   | $5,400.00  |     --     |     --     
Books and supplies:               | $1,271.00  | $1,271.00  | $1,271.00  
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $9,741.00  | $4,341.00  | $4,341.00  
Estimated Total Out-of-state:     | $18,388.00 | $12,988.00 | $12,988.00 ","Main Address
149 SE College Pl
Lake City, FL 32025-2006
https://www.fgc.edu/"
Florida Gulf Coast University,"Quick Facts
Percentage of students graduating within 6 years : 50.0%
Total undergraduates : 13,699
First-time degree-seeking freshmen : 2,779
Percentage of financial need met (average) : 51.0%
Average financial aid package : $10,446.00
In-State Tuition : $6,171.00
Out-of-State Tuition : $24,309.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,837,062.00
Number of enrolled international undergraduates received aid:  151
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1060 - 1210,21 - 25,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   13,735
Admitted :   9,157
Enrolled :   2,779
Somewhat selective 67.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   Nov 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $6,171.00  | $6,171.00  | $6,171.00  
Out-of-state tuition and fees:    | $24,309.00 | $24,309.00 | $24,309.00 
Room and board:                   | $9,672.00  |     --     |     --     
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,700.00  | $1,700.00  | $1,700.00  
Transportation expenses:          | $1,700.00  | $1,700.00  | $1,700.00  
Estimated Total In-state:         | $20,443.00 | $10,771.00 | $10,771.00 
Estimated Total Out-of-state:     | $38,581.00 | $28,909.00 | $28,909.00 ","Main Address
10501 Fgcu Blvd S
Fort Myers, FL 33965-6502
https://www.fgcu.edu/"
Florida Institute of Technology,"Quick Facts
Percentage of students graduating within 6 years : 59.0%
Total undergraduates : 3,565
First-time degree-seeking freshmen : 668
Percentage of financial need met (average) : 85.0%
Average financial aid package : $37,926.00
In-State Tuition : $43,246.00
Out-of-State Tuition : $43,246.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $8,588,412.00
Number of enrolled international undergraduates received aid:  487
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1150 - 1360,24 - 30,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   9,743
Admitted :   6,406
Enrolled :   668
Somewhat selective 66.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jul 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 4 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $43,246.00 | $43,246.00 | $43,246.00 
Out-of-state tuition and fees:    | $43,246.00 | $43,246.00 | $43,246.00 
Room and board:                   | $13,180.00 | $13,180.00 |  $900.00   
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $2,100.00  | $2,100.00  | $2,100.00  
Transportation expenses:          | $1,500.00  | $1,500.00  | $2,520.00  
Estimated Total In-state:         | $61,226.00 | $61,226.00 | $49,966.00 
Estimated Total Out-of-state:     | $61,226.00 | $61,226.00 | $49,966.00 ","Main Address
150 West University Boulevard
Melbourne, FL 32901-6982
https://www.fit.edu/"
Florida International University,"Quick Facts
Percentage of students graduating within 6 years : 61.0%
Total undergraduates : 49,004
First-time degree-seeking freshmen : 3,998
Percentage of financial need met (average) : 55.0%
Average financial aid package : $10,913.00
In-State Tuition : $6,566.00
Out-of-State Tuition : $18,964.00","Setting
Very Large City (>500k)
Urban
Commuter campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $13,015,134.00
Number of enrolled international undergraduates received aid:  948",1110 - 1280,23 - 28,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   18,492
Admitted :   10,634
Enrolled :   3,998
Somewhat selective 58.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jul 1
Regular application due:   No Regular Application Deadline
Priority application due :   May 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $6,566.00  | $6,566.00  | $6,566.00  
Out-of-state tuition and fees:    | $18,964.00 | $18,964.00 | $18,964.00 
Room and board:                   | $10,528.00 | $12,876.00 | $2,406.00  
Books and supplies:               | $1,350.00  | $1,350.00  | $1,350.00  
Estimated personal expenses:      | $2,674.00  | $2,674.00  | $2,484.00  
Transportation expenses:          | $2,258.00  | $3,166.00  | $3,166.00  
Estimated Total In-state:         | $23,376.00 | $26,632.00 | $15,972.00 
Estimated Total Out-of-state:     | $35,774.00 | $39,030.00 | $28,370.00 ","Main Address
11200 SW 8th St
Miami, FL 33199-2516
https://www.fiu.edu/"
Florida Memorial University,"Quick Facts
Total undergraduates : 1,173
In-State Tuition : $16,836.00
Out-of-State Tuition : $16,836.00","Setting
Very Large City (>500k)
Suburban
Residential campus
Other Characteristics
New sporting facilities.","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $16,836.00 | $16,836.00 | $16,836.00 
Out-of-state tuition and fees:    | $16,836.00 | $16,836.00 | $16,836.00 
Room and board:                   | $7,218.00  |     --     |     --     
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $3,500.00  |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $29,054.00 | $18,336.00 | $18,336.00 
Estimated Total Out-of-state:     | $29,054.00 | $18,336.00 | $18,336.00 ","Main Address
15800 NW 42nd Ave
Opa Locka, FL 33054-6155
www.fmuniv.edu"
Florida Southern College,"Quick Facts
Regular Application Deadline : May 1
Total undergraduates : 2,755
First-time degree-seeking freshmen : 685
Percentage of financial need met (average) : 79.0%
Average financial aid package : $32,624.00
In-State Tuition : $38,980.00
Out-of-State Tuition : $38,980.00","Setting
Small City (50-250k)
Suburban
Residential campus
Other Characteristics
Transitional school for gifted elementary-age students with dyslexia located on-campus.","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $2,563,981.00
Number of enrolled international undergraduates received aid:  79
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1120 - 1270,24 - 29,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   5,914
Admitted :   4,171
Enrolled :   685
Somewhat selective 71.0% of applicants admitted
Applied early admission :   92
Admitted early admission :   70
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Aug 1
Regular application due:   May 1
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 1
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $38,980.00 | $38,980.00 | $38,980.00 
Out-of-state tuition and fees:    | $38,980.00 | $38,980.00 | $38,980.00 
Room and board:                   | $12,006.00 | $12,006.00 | $2,540.00  
Books and supplies:               | $1,250.00  | $1,250.00  | $1,250.00  
Estimated personal expenses:      | $1,700.00  | $1,700.00  | $1,700.00  
Transportation expenses:          | $1,164.00  | $1,164.00  | $1,164.00  
Estimated Total In-state:         | $55,100.00 | $55,100.00 | $45,634.00 
Estimated Total Out-of-state:     | $55,100.00 | $55,100.00 | $45,634.00 ","Main Address
111 Lake Hollingsworth Dr
Lakeland, FL 33801-5607
https://www.flsouthern.edu/home.aspx"
Florida SouthWestern State College,"Quick Facts
Total undergraduates : 16,672
First-time degree-seeking freshmen : 2,809
In-State Tuition : $3,401.00
Out-of-State Tuition : $13,944.00","Setting
Small City (50-250k)
Urban
Commuter campus
Other Characteristics
Additional campus sites: Charlotte Campus, Collier Campus, Hendry Glades Center, FSW Online","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   6,397
Admitted :   5,084
Enrolled :   2,834
Less selective 79.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $3,401.00  | $3,401.00  | $3,401.00  
Out-of-state tuition and fees:    | $13,944.00 | $13,944.00 | $13,944.00 
Room and board:                   | $8,000.00  | $9,927.00  | $2,581.00  
Books and supplies:               | $1,950.00  | $1,950.00  | $1,950.00  
Estimated personal expenses:      | $1,820.00  | $1,820.00  | $1,820.00  
Transportation expenses:          |  $500.00   | $2,815.00  | $2,815.00  
Estimated Total In-state:         | $15,671.00 | $19,913.00 | $12,567.00 
Estimated Total Out-of-state:     | $26,214.00 | $30,456.00 | $23,110.00 ","Main Address
8099 College Pkwy
Fort Myers, FL 33919-5566
https://www.fsw.edu/"
Florida State College at Jacksonville,"Quick Facts
Total undergraduates : 21,092
In-State Tuition : $3,146.00
Out-of-State Tuition : $12,038.00","Setting
Very Large City (>500k)
Urban
Commuter campus
Other Characteristics
4 campus locations, 6 center sites, online campus.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,No information,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $3,146.00  | $3,146.00  | $3,146.00  
Out-of-state tuition and fees:    | $12,038.00 | $12,038.00 | $12,038.00 
Room only:                        |     --     | $13,419.00 | $2,619.00  
Books and supplies:               | $2,100.00  | $2,100.00  | $2,100.00  
Estimated personal expenses:      | $1,500.00  | $1,500.00  | $1,500.00  
Transportation expenses:          |  $675.00   |  $675.00   |  $675.00   
Estimated Total In-state:         | $7,421.00  | $20,840.00 | $10,040.00 
Estimated Total Out-of-state:     | $16,313.00 | $29,732.00 | $18,932.00 ","Main Address
501 State Street West
Jacksonville, FL 32202-4030
www.fscj.edu"
Florida State University,"Quick Facts
Regular Application Deadline : March 1
Percentage of students graduating within 6 years : 83.0%
Total undergraduates : 33,270
First-time degree-seeking freshmen : 7,106
Percentage of financial need met (average) : 95.0%
Average financial aid package : $13,823.00
In-State Tuition : $6,517.00
Out-of-State Tuition : $21,683.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $3,323,522.00
Number of enrolled international undergraduates received aid:  427",1200 - 1340,26 - 30,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   58,921
Admitted :   21,197
Enrolled :   7,106
Very selective 36.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jan 27
Regular application due:   Mar 1
Priority application due :   Nov 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $6,517.00  | $6,517.00  | $6,517.00  
Out-of-state tuition and fees:    | $21,683.00 | $21,683.00 | $21,683.00 
Room and board:                   | $11,088.00 | $11,088.00 | $2,242.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $3,982.00  | $3,982.00  | $3,982.00  
Transportation expenses:          | $1,400.00  | $1,400.00  | $1,400.00  
Estimated Total In-state:         | $23,987.00 | $23,987.00 | $15,141.00 
Estimated Total Out-of-state:     | $39,153.00 | $39,153.00 | $30,307.00 ","Main Address
B1200 University Center
Tallahassee, FL 32306-0001
https://www.fsu.edu/"
Gulf Coast State College,"Quick Facts
Total undergraduates : 4,797
First-time degree-seeking freshmen : 855
In-State Tuition : $2,963.00
Out-of-State Tuition : $10,791.00","Setting
Small City (50-250k)
Urban
Commuter campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $20.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Enrolled :   855
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $2,963.00  | $2,963.00  | $2,963.00  
Out-of-state tuition and fees:    | $10,791.00 | $10,791.00 | $10,791.00 
Room only:                        |     --     | $7,580.00  | $3,580.00  
Books and supplies:               | $1,035.00  | $1,035.00  | $1,035.00  
Estimated personal expenses:      |     --     | $1,200.00  | $1,200.00  
Transportation expenses:          |     --     |  $985.00   |  $985.00   
Estimated Total In-state:         | $3,998.00  | $13,763.00 | $9,763.00  
Estimated Total Out-of-state:     | $11,826.00 | $21,591.00 | $17,591.00 ","Main Address
5230 W Highway 98
Panama City, FL 32401-1041
https://www.gulfcoast.edu/"
