Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
De Sales University,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 69.0%
Total undergraduates : 2,492
First-time degree-seeking freshmen : 500
Percentage of financial need met (average) : 73.0%
Average financial aid package : $29,648.00
In-State Tuition : $39,500.00
Out-of-State Tuition : $39,500.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Financial Aid Application",1030 - 1260,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   3,272
Admitted :   2,579
Enrolled :   500
Less selective 79.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Aug 1
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $39,500.00 | $39,500.00 | $39,500.00 
Out-of-state tuition and fees:    | $39,500.00 | $39,500.00 | $39,500.00 
Room and board:                   | $13,300.00 | $7,250.00  |     --     
Books and supplies:               |  $674.00   |  $674.00   |  $674.00   
Estimated personal expenses:      | $3,720.00  | $3,720.00  | $3,720.00  
Transportation expenses:          |     --     | $2,370.00  | $2,370.00  
Estimated Total In-state:         | $57,194.00 | $53,514.00 | $46,264.00 
Estimated Total Out-of-state:     | $57,194.00 | $53,514.00 | $46,264.00 ","Main Address
2755 Station Ave
Center Valley, PA 18034-9565
www.desales.edu"
Dickinson College,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 83.0%
Total undergraduates : 2,133
First-time degree-seeking freshmen : 453
Percentage of financial need met (average) : 99.0%
Average financial aid package : $47,914.00
In-State Tuition : $56,523.00
Out-of-State Tuition : $56,523.00","Setting
Large Town (10-50k)
Suburban
Residential campus
Other Characteristics
College is a four-year residential liberal-arts institution chartered in 1783.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $9,273,742.00
Number of enrolled international undergraduates received aid:  215
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1190 - 1390,26 - 32,"General Applying Information
Application Fee:   $65.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   6,426
Admitted :   2,574
Enrolled :   453
Very selective 40.0% of applicants admitted
Applied early admission :   309
Admitted early admission :   193
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   762
Number accepting place :   233
Accepted from list :   8
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  Mar 23
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 15
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $56,523.00 | $56,523.00 | $56,523.00 
Out-of-state tuition and fees:    | $56,523.00 | $56,523.00 | $56,523.00 
Room and board:                   | $14,176.00 | $14,176.00 | $6,686.00  
Books and supplies:               | $1,290.00  | $1,290.00  | $1,290.00  
Estimated personal expenses:      | $1,590.00  | $1,590.00  | $1,590.00  
Transportation expenses:          | $1,200.00  |  $300.00   |  $300.00   
Estimated Total In-state:         | $74,779.00 | $73,879.00 | $66,389.00 
Estimated Total Out-of-state:     | $74,779.00 | $73,879.00 | $66,389.00 ","Main Address
College & Louther Street
Carlisle, PA 17013-2896
www.dickinson.edu"
Drexel University,"Quick Facts
Regular Application Deadline : January 15
Total undergraduates : 15,346
First-time degree-seeking freshmen : 3,178
Percentage of financial need met (average) : 80.0%
Average financial aid package : $43,051.00
In-State Tuition : $56,238.00
Out-of-State Tuition : $56,238.00","Setting
Very Large City (>500k)
Urban
Residential campus
Other Characteristics
Most undergraduate programs require up to 18 months work experience within 5-year program of study.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $35,696,030.00
Number of enrolled international undergraduates received aid:  1431",1190 - 1390,25 - 31,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   31,824
Admitted :   23,771
Enrolled :   3,176
Somewhat selective 75.0% of applicants admitted
Applied early admission :   331
Admitted early admission :   271
Applied early action :   11,739
Admitted early action :   10,754
Plan Available for early admission :   Early action - not restrictive, Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 15
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $56,238.00 | $56,238.00 | $56,238.00 
Out-of-state tuition and fees:    | $56,238.00 | $56,238.00 | $56,238.00 
Room and board:                   | $16,008.00 | $14,367.00 |     --     
Books and supplies:               | $1,700.00  | $1,700.00  | $1,700.00  
Estimated personal expenses:      |  $600.00   |  $600.00   |  $600.00   
Transportation expenses:          |  $600.00   |  $600.00   |  $600.00   
Estimated Total In-state:         | $75,146.00 | $73,505.00 | $59,138.00 
Estimated Total Out-of-state:     | $75,146.00 | $73,505.00 | $59,138.00 ","Main Address
3141 Chestnut St
Philadelphia, PA 19104-2816
www.drexel.edu"
Duquesne University,"Quick Facts
Regular Application Deadline : July 1
Percentage of students graduating within 6 years : 80.0%
Total undergraduates : 5,839
First-time degree-seeking freshmen : 1,302
Percentage of financial need met (average) : 75.0%
Average financial aid package : $27,833.00
In-State Tuition : $41,892.00
Out-of-State Tuition : $41,892.00","Setting
Large City (250-500k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid",1130 - 1300,23 - 28,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   7,411
Admitted :   5,375
Enrolled :   1,302
Somewhat selective 73.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   1,533
Admitted early action :   943
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Jul 1
Priority application due :   Nov 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   --
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $41,892.00 | $41,892.00 | $41,892.00 
Out-of-state tuition and fees:    | $41,892.00 | $41,892.00 | $41,892.00 
Room and board:                   | $13,612.00 | $13,612.00 | $1,500.00  
Books and supplies:               | $1,400.00  | $1,400.00  | $1,400.00  
Estimated personal expenses:      | $1,000.00  | $1,000.00  | $1,000.00  
Transportation expenses:          | $1,200.00  | $1,200.00  | $1,200.00  
Estimated Total In-state:         | $59,104.00 | $59,104.00 | $46,992.00 
Estimated Total Out-of-state:     | $59,104.00 | $59,104.00 | $46,992.00 ","Main Address
600 Forbes Ave
Pittsburgh, PA 15282-0001
www.duq.edu"
East Stroudsburg University of Pennsylvania,"Quick Facts
Regular Application Deadline : May 1
Percentage of students graduating within 6 years : 52.0%
Total undergraduates : 5,417
First-time degree-seeking freshmen : 1,127
Percentage of financial need met (average) : 51.0%
Average financial aid package : $8,677.00
In-State Tuition : $11,476.00
Out-of-State Tuition : $24,472.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
Total Amount Awarded:  $198,912.00
Number of enrolled international undergraduates received aid:  20
Non-resident aliens must submit the following financial aid forms:
Foreign Student Financial Aid Application",910 - 1100,17 - 21,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   7,479
Admitted :   5,697
Enrolled :   1,127
Less selective 76.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Apr 15
Regular application due:   May 1
Priority application due :   Apr 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   Jun 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $11,476.00 | $11,476.00 | $11,476.00 
Out-of-state tuition and fees:    | $24,472.00 | $24,472.00 | $24,472.00 
Room and board:                   | $9,230.00  | $8,898.00  | $2,898.00  
Books and supplies:               | $1,364.00  | $1,364.00  | $1,364.00  
Estimated personal expenses:      | $2,338.00  | $3,252.00  | $3,252.00  
Transportation expenses:          |  $917.00   | $1,817.00  | $1,817.00  
Estimated Total In-state:         | $25,325.00 | $26,807.00 | $20,807.00 
Estimated Total Out-of-state:     | $38,321.00 | $39,803.00 | $33,803.00 ","Main Address
200 Prospect Street
East Stroudsburg, PA 18301-2999
www.esu.edu"
Eastern University,"Quick Facts
Percentage of students graduating within 6 years : 62.0%
Total undergraduates : 1,752
First-time degree-seeking freshmen : 357
Percentage of financial need met (average) : 80.0%
Average financial aid package : $28,289.00
In-State Tuition : $34,936.00
Out-of-State Tuition : $34,936.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $435,550.00
Number of enrolled international undergraduates received aid:  28",1030 - 1230,20 - 27,"General Applying Information
Application Fee:   $35.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   2,054
Admitted :   1,279
Enrolled :   357
Somewhat selective 62.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $34,936.00 | $34,936.00 | $34,936.00 
Out-of-state tuition and fees:    | $34,936.00 | $34,936.00 | $34,936.00 
Room and board:                   | $11,824.00 | $9,360.00  |     --     
Books and supplies:               | $1,352.00  | $1,352.00  | $1,352.00  
Estimated personal expenses:      | $2,619.00  |     --     | $2,619.00  
Transportation expenses:          | $1,494.00  | $1,494.00  | $1,494.00  
Estimated Total In-state:         | $52,225.00 | $47,142.00 | $40,401.00 
Estimated Total Out-of-state:     | $52,225.00 | $47,142.00 | $40,401.00 ","Main Address
1300 Eagle Rd
Wayne, PA 19087-3617
www.eastern.edu"
Edinboro University of Pennsylvania,"Quick Facts
Percentage of students graduating within 6 years : 49.0%
Total undergraduates : 3,399
First-time degree-seeking freshmen : 706
Percentage of financial need met (average) : 43.0%
Average financial aid package : $9,009.00
In-State Tuition : $7,716.00
Out-of-State Tuition : $11,574.00","Setting
Small Town (2,500-10k)
Rural
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $208,660.00
Number of enrolled international undergraduates received aid:  26
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",970 - 1160,18 - 23,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   2,872
Admitted :   2,393
Enrolled :   706
Less selective 83.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 4 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   --
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $7,716.00  | $7,716.00  | $7,716.00  
Out-of-state tuition and fees:    | $11,574.00 | $11,574.00 | $11,574.00 
Room and board:                   | $11,994.00 |     --     |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $19,710.00 | $7,716.00  | $7,716.00  
Estimated Total Out-of-state:     | $23,568.00 | $11,574.00 | $11,574.00 ","Main Address
219 Meadville St
Edinboro, PA 16444-0001
www.edinboro.edu"
Elizabethtown College,"Quick Facts
Regular Application Deadline : April 1
Percentage of students graduating within 6 years : 69.0%
Total undergraduates : 1,729
First-time degree-seeking freshmen : 377
Percentage of financial need met (average) : 80.0%
Average financial aid package : $23,872.00
In-State Tuition : $32,960.00
Out-of-State Tuition : $32,960.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $232,240.00
Number of enrolled international undergraduates received aid:  20
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1080 - 1290,21 - 28,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   1,893
Admitted :   1,530
Enrolled :   377
Less selective 81.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Apr 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $32,960.00 | $32,960.00 | $32,960.00 
Out-of-state tuition and fees:    | $32,960.00 | $32,960.00 | $32,960.00 
Room and board:                   | $12,060.00 | $7,580.00  | $2,000.00  
Books and supplies:               | $1,100.00  | $1,100.00  | $1,100.00  
Estimated personal expenses:      |  $800.00   |  $800.00   |  $800.00   
Transportation expenses:          |  $250.00   |  $250.00   |  $450.00   
Estimated Total In-state:         | $47,170.00 | $42,690.00 | $37,310.00 
Estimated Total Out-of-state:     | $47,170.00 | $42,690.00 | $37,310.00 ","Main Address
1 Alpha Dr
Elizabethtown, PA 17022-2298
www.etown.edu"
Franklin Marshall College,"Quick Facts
Percentage of students graduating within 6 years : 85.0%
Total undergraduates : 2,314
First-time degree-seeking freshmen : 627
Percentage of financial need met (average) : 100.0%
Average financial aid package : $55,102.00
In-State Tuition : $61,262.00
Out-of-State Tuition : $61,262.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
Total Amount Awarded:  $5,497,869.00
Number of enrolled international undergraduates received aid:  114
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1250 - 1460,28 - 32,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   9,502
Admitted :   2,888
Enrolled :   627
Very selective 30.0% of applicants admitted
Applied early admission :   555
Admitted early admission :   381
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $61,262.00 | $61,262.00 | $61,262.00 
Out-of-state tuition and fees:    | $61,262.00 | $61,262.00 | $61,262.00 
Room and board:                   | $14,739.00 | $14,739.00 |     --     
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,270.00  | $1,270.00  | $3,676.00  
Transportation expenses:          |  $100.00   |  $100.00   |  $100.00   
Estimated Total In-state:         | $78,571.00 | $78,571.00 | $66,238.00 
Estimated Total Out-of-state:     | $78,571.00 | $78,571.00 | $66,238.00 ","Main Address
College Avenue
Lancaster, PA 17603
www.fandm.edu"
Gannon University,"Quick Facts
Percentage of students graduating within 6 years : 68.0%
Total undergraduates : 3,432
First-time degree-seeking freshmen : 734
Percentage of financial need met (average) : 77.0%
Average financial aid package : $27,715.00
In-State Tuition : $34,526.00
Out-of-State Tuition : $34,526.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,895,827.00
Number of enrolled international undergraduates received aid:  81
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1030 - 1240,19 - 26,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   4,727
Admitted :   3,570
Enrolled :   734
Less selective 76.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Sep 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $34,526.00 | $34,526.00 | $34,526.00 
Out-of-state tuition and fees:    | $34,526.00 | $34,526.00 | $34,526.00 
Room and board:                   | $14,090.00 | $14,710.00 | $3,545.00  
Books and supplies:               | $1,125.00  | $1,125.00  | $1,125.00  
Estimated personal expenses:      | $1,400.00  | $1,400.00  | $1,400.00  
Transportation expenses:          | $1,258.00  | $1,258.00  | $1,258.00  
Estimated Total In-state:         | $52,399.00 | $53,019.00 | $41,854.00 
Estimated Total Out-of-state:     | $52,399.00 | $53,019.00 | $41,854.00 ","Main Address
109 University Sq
Erie, PA 16541-0002
www.gannon.edu"
Geneva College,"Quick Facts
Percentage of students graduating within 6 years : 62.0%
Total undergraduates : 1,290
First-time degree-seeking freshmen : 314
Percentage of financial need met (average) : 78.0%
Average financial aid package : $21,656.00
In-State Tuition : $28,500.00
Out-of-State Tuition : $28,500.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",1020 - 1240,19 - 29,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   2,801
Admitted :   1,491
Enrolled :   314
Somewhat selective 53.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $28,500.00 | $28,500.00 | $28,500.00 
Out-of-state tuition and fees:    | $28,500.00 | $28,500.00 | $28,500.00 
Room and board:                   | $10,850.00 | $4,000.00  |     --     
Books and supplies:               | $1,100.00  | $1,100.00  | $1,100.00  
Estimated personal expenses:      | $1,700.00  | $1,700.00  | $1,700.00  
Transportation expenses:          |  $150.00   | $3,000.00  | $3,000.00  
Estimated Total In-state:         | $42,300.00 | $38,300.00 | $34,300.00 
Estimated Total Out-of-state:     | $42,300.00 | $38,300.00 | $34,300.00 ","Main Address
3200 College Ave
Beaver Falls, PA 15010-3557
www.geneva.edu"
Gettysburg College,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 81.0%
Total undergraduates : 2,371
First-time degree-seeking freshmen : 681
Percentage of financial need met (average) : 90.0%
Average financial aid package : $46,063.00
In-State Tuition : $58,500.00
Out-of-State Tuition : $58,500.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $4,105,502.00
Number of enrolled international undergraduates received aid:  123
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1280 - 1410,No information,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   5,916
Admitted :   2,842
Enrolled :   681
Very selective 48.0% of applicants admitted
Applied early admission :   419
Admitted early admission :   268
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   Jan 15
College will notify student of admission :  Mar 20
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 15
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $58,500.00 | $58,500.00 | $58,500.00 
Out-of-state tuition and fees:    | $58,500.00 | $58,500.00 | $58,500.00 
Room and board:                   | $13,960.00 |     --     |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |  $500.00   |  $500.00   |  $500.00   
Transportation expenses:          |  $500.00   |  $500.00   |  $500.00   
Estimated Total In-state:         | $74,460.00 | $60,500.00 | $60,500.00 
Estimated Total Out-of-state:     | $74,460.00 | $60,500.00 | $60,500.00 ","Main Address
300 N Washington St
Gettysburg, PA 17325-1400
www.gettysburg.edu"
Gratz College,"Quick Facts
Total undergraduates : 82
In-State Tuition : $17,630.00
Out-of-State Tuition : $17,630.00","Setting
Very Large City (>500k)
Suburban
Commuter campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $17,630.00 | $17,630.00 | $17,630.00 
Out-of-state tuition and fees:    | $17,630.00 | $17,630.00 | $17,630.00 
Room only:                        |     --     | $11,700.00 | $2,250.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     | $1,800.00  | $1,800.00  
Estimated Total In-state:         | $18,830.00 | $32,330.00 | $22,880.00 
Estimated Total Out-of-state:     | $18,830.00 | $32,330.00 | $22,880.00 ","Main Address
7605 Old York Rd
Elkins Park, PA 19027-3010
www.gratz.edu"
Grove City College,"Quick Facts
Regular Application Deadline : March 20
Percentage of students graduating within 6 years : 85.0%
Total undergraduates : 2,272
First-time degree-seeking freshmen : 490
Percentage of financial need met (average) : 51.0%
Average financial aid package : $8,958.00
In-State Tuition : $18,930.00
Out-of-State Tuition : $18,930.00","Setting
Small Town (2,500-10k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
Total Amount Awarded:  $114,700.00
Number of enrolled international undergraduates received aid:  13
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1130 - 1380,23 - 30,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   1,697
Admitted :   1,348
Enrolled :   490
Less selective 79.0% of applicants admitted
Applied early admission :   249
Admitted early admission :   238
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   56
Number accepting place :   53
Accepted from list :   20
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Mar 20
Priority application due :   --
College will notify student of admission :  Apr 15
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Dec 1
College will notify student of other early decision by :   Jan 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $18,930.00 | $18,930.00 | $18,930.00 
Out-of-state tuition and fees:    | $18,930.00 | $18,930.00 | $18,930.00 
Room and board:                   | $10,310.00 |     --     |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |  $350.00   |  $350.00   |  $350.00   
Transportation expenses:          |  $500.00   |  $500.00   |  $500.00   
Estimated Total In-state:         | $31,090.00 | $20,780.00 | $20,780.00 
Estimated Total Out-of-state:     | $31,090.00 | $20,780.00 | $20,780.00 ","Main Address
100 Campus Dr
Grove City, PA 16127-2101
www.gcc.edu"
Gwynedd Mercy University,"Quick Facts
Regular Application Deadline : August 20
Percentage of students graduating within 6 years : 62.0%
Total undergraduates : 1,934
First-time degree-seeking freshmen : 239
Percentage of financial need met (average) : 74.0%
Average financial aid package : $27,092.00
In-State Tuition : $35,430.00
Out-of-State Tuition : $35,430.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",930 - 1110,18 - 24,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   1,030
Admitted :   980
Enrolled :   241
Less selective 95.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Aug 1
Regular application due:   Aug 20
Priority application due :   Aug 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $35,430.00 | $35,430.00 | $35,430.00 
Out-of-state tuition and fees:    | $35,430.00 | $35,430.00 | $35,430.00 
Room and board:                   | $12,460.00 | $6,852.00  | $1,078.00  
Books and supplies:               | $1,300.00  | $1,300.00  | $1,300.00  
Estimated personal expenses:      | $1,874.00  | $3,748.00  | $1,874.00  
Transportation expenses:          |  $776.00   | $2,326.00  | $2,326.00  
Estimated Total In-state:         | $51,840.00 | $49,656.00 | $42,008.00 
Estimated Total Out-of-state:     | $51,840.00 | $49,656.00 | $42,008.00 ","Main Address
1325 Sumneytown Pike
Gwynedd Valley, PA 19437-0010
www.gmercyu.edu"
