Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Macalester College,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 91.0%
Total undergraduates : 2,098
First-time degree-seeking freshmen : 502
Percentage of financial need met (average) : 100.0%
Average financial aid package : $48,689.00
In-State Tuition : $58,478.00
Out-of-State Tuition : $58,478.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $9,685,640.00
Number of enrolled international undergraduates received aid:  214
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1320 - 1510,29 - 33,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   6,598
Admitted :   2,129
Enrolled :   502
Very selective 32.0% of applicants admitted
Applied early admission :   287
Admitted early admission :   167
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   801
Number accepting place :   415
Accepted from list :   54
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  Mar 30
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 1
College will notify student of other early decision by :   Feb 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $58,478.00 | $58,478.00 | $58,478.00 
Out-of-state tuition and fees:    | $58,478.00 | $58,478.00 | $58,478.00 
Room and board:                   | $13,084.00 |     --     |     --     
Books and supplies:               | $1,213.00  | $1,213.00  | $1,213.00  
Estimated personal expenses:      |  $996.00   |  $978.00   |  $996.00   
Transportation expenses:          |  $500.00   |  $500.00   |  $100.00   
Estimated Total In-state:         | $74,271.00 | $61,169.00 | $60,787.00 
Estimated Total Out-of-state:     | $74,271.00 | $61,169.00 | $60,787.00 ","Main Address
1600 Grand Ave
Saint Paul, MN 55105-1801
www.macalester.edu"
Martin Luther College,"Quick Facts
Percentage of students graduating within 6 years : 69.0%
Total undergraduates : 910
First-time degree-seeking freshmen : 168
Percentage of financial need met (average) : 64.0%
Average financial aid package : $11,855.00
In-State Tuition : $16,420.00
Out-of-State Tuition : $16,420.00","Setting
Large Town (10-50k)
Rural
Residential campus
Other Characteristics
Offers programs of study in early childhood education and staff ministry.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $98,365.00
Number of enrolled international undergraduates received aid:  13
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1070 - 1330,22 - 28,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   No
Total applicants :   266
Admitted :   223
Enrolled :   168
Less selective 84.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 15
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 15",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $16,420.00 | $16,420.00 | $16,420.00 
Out-of-state tuition and fees:    | $16,420.00 | $16,420.00 | $16,420.00 
Room and board:                   | $6,480.00  | $6,260.00  |     --     
Books and supplies:               |  $800.00   |  $800.00   |  $800.00   
Estimated personal expenses:      | $2,400.00  | $2,400.00  | $2,400.00  
Transportation expenses:          | $1,900.00  | $1,900.00  | $1,900.00  
Estimated Total In-state:         | $28,000.00 | $27,780.00 | $21,520.00 
Estimated Total Out-of-state:     | $28,000.00 | $27,780.00 | $21,520.00 ","Main Address
1995 Luther Ct
New Ulm, MN 56073-3965
www.mlc-wels.edu"
Metropolitan State University,"Quick Facts
Total undergraduates : 6,981
In-State Tuition : $8,144.00
Out-of-State Tuition : $15,458.00","Setting
Very Large City (>500k)
Urban
Commuter campus","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,144.00  | $8,144.00  | $8,144.00  
Out-of-state tuition and fees:    | $15,458.00 | $15,458.00 | $15,458.00 
Room only:                        |     --     |     --     |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $8,144.00  | $8,144.00  | $8,144.00  
Estimated Total Out-of-state:     | $15,458.00 | $15,458.00 | $15,458.00 ","Main Address
700 7th St E
Saint Paul, MN 55106-5003
www.metrostate.edu"
Minneapolis College of Art and Design,"Quick Facts
Regular Application Deadline : April 1
Percentage of students graduating within 6 years : 64.0%
Total undergraduates : 709
First-time degree-seeking freshmen : 178
Percentage of financial need met (average) : 71.0%
Average financial aid package : $29,597.00
In-State Tuition : $42,424.00
Out-of-State Tuition : $42,424.00","Setting
Very Large City (>500k)
Urban
Residential campus
Other Characteristics
24/7 campus access to all students.","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $218,687.00
Number of enrolled international undergraduates received aid:  15
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1020 - 1300,20 - 25,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   747
Admitted :   437
Enrolled :   178
Somewhat selective 58.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Apr 1
Priority application due :   Feb 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Dec 1
College will notify student of early action admission by :   Dec 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $42,424.00 | $42,424.00 | $42,424.00 
Out-of-state tuition and fees:    | $42,424.00 | $42,424.00 | $42,424.00 
Room only:                        | $5,980.00  | $8,380.00  | $1,500.00  
Books and supplies:               | $3,164.00  | $3,164.00  | $3,164.00  
Estimated personal expenses:      | $1,292.00  | $1,292.00  | $1,292.00  
Transportation expenses:          | $1,044.00  | $1,044.00  | $1,044.00  
Estimated Total In-state:         | $53,904.00 | $56,304.00 | $49,424.00 
Estimated Total Out-of-state:     | $53,904.00 | $56,304.00 | $49,424.00 ","Main Address
2501 Stevens Ave
Minneapolis, MN 55404-4347
www.mcad.edu"
Minnesota State University Moorhead,"Quick Facts
Percentage of students graduating within 6 years : 53.0%
Total undergraduates : 4,675
First-time degree-seeking freshmen : 788
Average financial aid package : $2,986.00
In-State Tuition : $8,980.00
Out-of-State Tuition : $16,612.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,915,632.00
Number of enrolled international undergraduates received aid:  251
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,19 - 24,"General Applying Information
Application Fee:   $20.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Total applicants :   3,963
Admitted :   2,591
Enrolled :   788
Somewhat selective 65.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jun 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,980.00  | $8,980.00  | $8,980.00  
Out-of-state tuition and fees:    | $16,612.00 | $16,612.00 | $16,612.00 
Room and board:                   | $9,628.00  | $9,628.00  | $2,400.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,834.00  | $1,834.00  | $1,834.00  
Transportation expenses:          | $1,526.00  | $1,526.00  | $1,526.00  
Estimated Total In-state:         | $22,968.00 | $22,968.00 | $15,740.00 
Estimated Total Out-of-state:     | $30,600.00 | $30,600.00 | $23,372.00 ","Main Address
1104 7th Ave S
Moorhead, MN 56563-0001
www.mnstate.edu"
Minnesota State University Mankato,"Quick Facts
Total undergraduates : 14,209
Percentage of financial need met (average) : 68.0%
Average financial aid package : $9,733.00
In-State Tuition : $8,438.00
Out-of-State Tuition : $16,730.00","Setting
Small City (50-250k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,20 - 24,"General Applying Information
Application Fee:   $20.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Total applicants :   10,726
Admitted :   6,358
Enrolled :   5,108
Somewhat selective 59.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jun 15
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  Aug 15
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,438.00  | $8,438.00  | $8,438.00  
Out-of-state tuition and fees:    | $16,730.00 | $16,730.00 | $16,730.00 
Room and board:                   | $9,854.00  |     --     |     --     
Books and supplies:               |  $910.00   |  $910.00   |  $910.00   
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |  $600.00   |     --     |     --     
Estimated Total In-state:         | $19,802.00 | $9,348.00  | $9,348.00  
Estimated Total Out-of-state:     | $28,094.00 | $17,640.00 | $17,640.00 ","Main Address
122 Taylor Ctr
Mankato, MN 56001-7030
https://mankato.mnsu.edu"
North Central University,"Quick Facts
Total undergraduates : 1,085
First-time degree-seeking freshmen : 245
Percentage of financial need met (average) : 65.0%
Average financial aid package : $21,092.00
In-State Tuition : $26,280.00
Out-of-State Tuition : $26,280.00","Setting
Large City (250-500k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid",940 - 1180,18 - 24,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Additional application fee information:   Paper application fee may be waived for applicants with financial need
Total applicants :   620
Admitted :   560
Enrolled :   227
Less selective 90.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   Nov 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Jun 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $26,280.00 | $26,280.00 | $26,280.00 
Out-of-state tuition and fees:    | $26,280.00 | $26,280.00 | $26,280.00 
Room and board:                   | $8,180.00  | $7,830.00  | $1,900.00  
Books and supplies:               | $1,900.00  | $1,900.00  | $1,900.00  
Estimated personal expenses:      | $2,250.00  | $2,250.00  | $2,250.00  
Transportation expenses:          |     --     | $1,150.00  | $1,150.00  
Estimated Total In-state:         | $38,610.00 | $39,410.00 | $33,480.00 
Estimated Total Out-of-state:     | $38,610.00 | $39,410.00 | $33,480.00 ","Main Address
910 Elliot Ave
Minneapolis, MN 55404-1322
www.northcentral.edu"
Northwestern Health Sciences University,"Quick Facts
Percentage of students graduating within 6 years : 50.0%
Total undergraduates : 315
First-time degree-seeking freshmen : 4
In-State Tuition : $14,400.00
Out-of-State Tuition : $14,400.00","Setting
Very Large City (>500k)
Suburban
Commuter campus","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $14,400.00 | $14,400.00 | $14,400.00 
Out-of-state tuition and fees:    | $14,400.00 | $14,400.00 | $14,400.00 
Room only:                        |     --     | $10,830.00 |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |     --     | $6,458.00  |     --     
Transportation expenses:          |     --     | $3,540.00  |     --     
Estimated Total In-state:         | $15,400.00 | $36,228.00 | $15,400.00 
Estimated Total Out-of-state:     | $15,400.00 | $36,228.00 | $15,400.00 ","Main Address
2501 W 84th St
Minneapolis, MN 55431-1602
www.nwhealth.edu"
Oak Hills Christian College,"Quick Facts
Total undergraduates : 103
In-State Tuition : $17,314.00
Out-of-State Tuition : $17,314.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   No
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $17,314.00 | $17,314.00 | $17,314.00 
Out-of-state tuition and fees:    | $17,314.00 | $17,314.00 | $17,314.00 
Room and board:                   | $7,910.00  |     --     |     --     
Books and supplies:               |  $500.00   |  $500.00   |  $500.00   
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $25,724.00 | $17,814.00 | $17,814.00 
Estimated Total Out-of-state:     | $25,724.00 | $17,814.00 | $17,814.00 ","Main Address
1600 Oak Hills Rd SW
Bemidji, MN 56601-8826
www.oakhills.edu"
Rasmussen College Bloomington,"Quick Facts
Total undergraduates : 1,261
First-time degree-seeking freshmen : 33","Setting
Small City (50-250k)
Suburban
Commuter campus","Financial Aid
International students eligible for non-need based aid",No information,No information,Test Subjects,"Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        |     --     |     --     |     --     
Out-of-state tuition and fees:    |     --     |     --     |     --     
Room only:                        |     --     |     --     |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         |   $0.00    |   $0.00    |   $0.00    
Estimated Total Out-of-state:     |   $0.00    |   $0.00    |   $0.00    ","Main Address
4400 West 78th Street
Bloomington, MN 55435-5444
www.rasmussen.edu"
St Catherine University,"Quick Facts
Percentage of students graduating within 6 years : 63.0%
Total undergraduates : 3,153
First-time degree-seeking freshmen : 335
Percentage of financial need met (average) : 95.0%
Average financial aid package : $41,935.00
In-State Tuition : $42,594.00
Out-of-State Tuition : $42,594.00","Setting
Large City (250-500k)
Urban
Commuter campus
Other Characteristics
St. Catherine University is organized into 3 schools: Humanities, Arts & Sciences; Health; and Business","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $297,398.00
Number of enrolled international undergraduates received aid:  12
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1080 - 1270,19 - 25,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   2,443
Admitted :   1,645
Enrolled :   335
Somewhat selective 67.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   Apr 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $42,594.00 | $42,594.00 | $42,594.00 
Out-of-state tuition and fees:    | $42,594.00 | $42,594.00 | $42,594.00 
Room and board:                   | $9,300.00  | $9,300.00  | $1,750.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $2,350.00  | $2,350.00  | $2,350.00  
Transportation expenses:          |  $350.00   |  $350.00   |  $350.00   
Estimated Total In-state:         | $55,594.00 | $55,594.00 | $48,044.00 
Estimated Total Out-of-state:     | $55,594.00 | $55,594.00 | $48,044.00 ","Main Address
2004 Randolph Ave
Saint Paul, MN 55105-1750
www.stkate.edu"
,,,,,,,,,,
St Olaf College,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 86.0%
Total undergraduates : 3,072
First-time degree-seeking freshmen : 806
Percentage of financial need met (average) : 100.0%
Average financial aid package : $45,655.00
In-State Tuition : $51,450.00
Out-of-State Tuition : $51,450.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $14,767,256.00
Number of enrolled international undergraduates received aid:  318
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1190 - 1430,26 - 32,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   5,694
Admitted :   2,705
Enrolled :   336
Very selective 48.0% of applicants admitted
Applied early admission :   402
Admitted early admission :   304
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   942
Number accepting place :   468
Accepted from list :   37
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jan 15
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   --","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 8
College will notify student of other early decision by :   Feb 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $51,450.00 | $51,450.00 | $51,450.00 
Out-of-state tuition and fees:    | $51,450.00 | $51,450.00 | $51,450.00 
Room and board:                   | $11,660.00 | $11,270.00 | $5,870.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |  $900.00   |  $900.00   |  $900.00   
Transportation expenses:          |  $400.00   |  $400.00   |  $400.00   
Estimated Total In-state:         | $65,410.00 | $65,020.00 | $59,620.00 
Estimated Total Out-of-state:     | $65,410.00 | $65,020.00 | $59,620.00 ","Main Address
1520 Saint Olaf Ave
Northfield, MN 55057-1574
https://wp.stolaf.edu/"
University of Minnesota-Twin Cities,"Quick Facts
Percentage of students graduating within 6 years : 83.0%
Total undergraduates : 35,165
First-time degree-seeking freshmen : 6,278
Percentage of financial need met (average) : 77.0%
Average financial aid package : $14,956.00
In-State Tuition : $15,027.00
Out-of-State Tuition : $33,325.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $953,070.00
Number of enrolled international undergraduates received aid:  259",1260 - 1480,26 - 31,"General Applying Information
Application Fee:   $55.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   40,673
Admitted :   23,076
Enrolled :   6,278
Somewhat selective 57.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Mar 31
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Jan 31","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $15,027.00 | $15,027.00 | $15,027.00 
Out-of-state tuition and fees:    | $33,325.00 | $33,325.00 | $33,325.00 
Room and board:                   | $10,768.00 | $10,768.00 | $4,490.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $2,214.00  | $2,214.00  | $2,214.00  
Transportation expenses:          |  $228.00   |  $228.00   |  $228.00   
Estimated Total In-state:         | $29,237.00 | $29,237.00 | $22,959.00 
Estimated Total Out-of-state:     | $47,535.00 | $47,535.00 | $41,257.00 ","Main Address
240 Williamson Hall, 231 Pillsbury Drive S.E.
Minneapolis, MN 55455-0213
https://twin-cities.umn.edu/"
University of Northwestern Saint Paul,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 68.0%
Total undergraduates : 3,376
First-time degree-seeking freshmen : 246
Percentage of financial need met (average) : 73.0%
Average financial aid package : $23,660.00
In-State Tuition : $33,200.00
Out-of-State Tuition : $33,200.00","Setting
Very Large City (>500k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $156,940.00
Number of enrolled international undergraduates received aid:  17
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1110 - 1330,21 - 28,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   1,243
Admitted :   1,141
Enrolled :   410
Less selective 92.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   332
Admitted early action :   212
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   Aug 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $33,200.00 | $33,200.00 | $33,200.00 
Out-of-state tuition and fees:    | $33,200.00 | $33,200.00 | $33,200.00 
Room and board:                   | $10,000.00 | $6,856.00  | $2,076.00  
Books and supplies:               |  $500.00   |  $500.00   |  $500.00   
Estimated personal expenses:      | $1,250.00  | $1,110.00  | $1,600.00  
Transportation expenses:          |  $810.00   | $1,650.00  | $1,890.00  
Estimated Total In-state:         | $45,760.00 | $43,316.00 | $39,266.00 
Estimated Total Out-of-state:     | $45,760.00 | $43,316.00 | $39,266.00 ","Main Address
3003 Snelling Ave N
Saint Paul, MN 55113-1501
www.unwsp.edu"
University of St Thomas 2471,"Quick Facts
Total undergraduates : 6,402
First-time degree-seeking freshmen : 1,559
Percentage of financial need met (average) : 88.0%
Average financial aid package : $30,550.00
In-State Tuition : $47,383.00
Out-of-State Tuition : $47,383.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",1160 - 1350,24 - 29,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   6,854
Admitted :   5,618
Enrolled :   1,555
Less selective 82.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 13","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $47,383.00 | $47,383.00 | $47,383.00 
Out-of-state tuition and fees:    | $47,383.00 | $47,383.00 | $47,383.00 
Room and board:                   | $11,903.00 |     --     |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,448.00  | $1,448.00  | $1,448.00  
Transportation expenses:          | $1,000.00  | $1,000.00  | $1,000.00  
Estimated Total In-state:         | $62,734.00 | $50,831.00 | $50,831.00 
Estimated Total Out-of-state:     | $62,734.00 | $50,831.00 | $50,831.00 ","Main Address
2115 Summit Ave
Saint Paul, MN 55105-1048
www.stthomas.edu"
Winona State University,"Quick Facts
Regular Application Deadline : July 13
Percentage of students graduating within 6 years : 59.0%
Total undergraduates : 6,972
First-time degree-seeking freshmen : 1,555
Percentage of financial need met (average) : 51.0%
Average financial aid package : $8,183.00
In-State Tuition : $9,804.00
Out-of-State Tuition : $15,984.00","Setting
Large Town (10-50k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid",1000 - 1210,19 - 24,"General Applying Information
Application Fee:   $20.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   7,663
Admitted :   5,204
Enrolled :   1,555
Somewhat selective 68.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 15
Regular application due:   Jul 13
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $9,804.00  | $9,804.00  | $9,804.00  
Out-of-state tuition and fees:    | $15,984.00 | $15,984.00 | $15,984.00 
Room and board:                   | $9,190.00  | $9,040.00  | $3,136.00  
Books and supplies:               |  $900.00   |  $900.00   |  $900.00   
Estimated personal expenses:      | $2,000.00  | $2,000.00  | $2,000.00  
Transportation expenses:          |  $640.00   |  $640.00   |  $640.00   
Estimated Total In-state:         | $22,534.00 | $22,384.00 | $16,480.00 
Estimated Total Out-of-state:     | $28,714.00 | $28,564.00 | $22,660.00 ","Main Address
170 W Sanborn St
Winona, MN 55987
www.winona.edu"
