Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Howard Payne University,"Quick Facts
Total undergraduates : 990
In-State Tuition : $29,198.00
Out-of-State Tuition : $29,198.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   No
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   Jun 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $29,198.00 | $29,198.00 | $29,198.00 
Out-of-state tuition and fees:    | $29,198.00 | $29,198.00 | $29,198.00 
Room and board:                   | $8,806.00  | $5,656.00  | $1,500.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,720.00  | $1,770.00  | $1,450.00  
Transportation expenses:          |  $976.00   | $1,200.00  | $1,200.00  
Estimated Total In-state:         | $41,900.00 | $39,024.00 | $34,548.00 
Estimated Total Out-of-state:     | $41,900.00 | $39,024.00 | $34,548.00 ","Main Address
1000 Fisk Ave
Brownwood, TX 76801-2715
www.hputx.edu"
Lamar University,"Quick Facts
Total undergraduates : 8,697
First-time degree-seeking freshmen : 1,191
Percentage of financial need met (average) : 49.0%
Average financial aid package : $12,428.00
In-State Tuition : $10,462.00
Out-of-State Tuition : $22,732.00","Setting
Small City (50-250k)
Urban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $133,573.00
Number of enrolled international undergraduates received aid:  23",950 - 1140,19 - 23,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   6,460
Admitted :   5,427
Enrolled :   1,191
Less selective 84.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Aug 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,462.00 | $10,462.00 | $10,462.00 
Out-of-state tuition and fees:    | $22,732.00 | $22,732.00 | $22,732.00 
Room and board:                   | $9,340.00  | $8,888.00  |     --     
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,912.00  | $1,912.00  | $1,912.00  
Transportation expenses:          | $2,976.00  | $2,976.00  | $2,976.00  
Estimated Total In-state:         | $25,890.00 | $25,438.00 | $16,550.00 
Estimated Total Out-of-state:     | $38,160.00 | $37,708.00 | $28,820.00 ","Main Address
4400 S M L King Jr Pkwy
Beaumont, TX 77705-5748
https://www.lamar.edu/"
Le Tourneau University,"Quick Facts
Percentage of students graduating within 6 years : 63.0%
Total undergraduates : 2,862
First-time degree-seeking freshmen : 362
Percentage of financial need met (average) : 78.0%
Average financial aid package : $25,542.00
In-State Tuition : $32,490.00
Out-of-State Tuition : $32,490.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,034,773.00
Number of enrolled international undergraduates received aid:  88",1090 - 1310,22 - 29,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   2,314
Admitted :   1,030
Enrolled :   362
Very selective 45.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $32,490.00 | $32,490.00 | $32,490.00 
Out-of-state tuition and fees:    | $32,490.00 | $32,490.00 | $32,490.00 
Room and board:                   | $10,070.00 | $10,750.00 |     --     
Books and supplies:               | $1,612.00  | $1,612.00  | $1,612.00  
Estimated personal expenses:      | $1,304.00  | $1,852.00  | $1,304.00  
Transportation expenses:          | $1,410.00  | $1,410.00  | $1,410.00  
Estimated Total In-state:         | $46,886.00 | $48,114.00 | $36,816.00 
Estimated Total Out-of-state:     | $46,886.00 | $48,114.00 | $36,816.00 ","Main Address
2100 S Mobberly Ave
Longview, TX 75602-3564
https://www.letu.edu/"
Lubbock Christian University,"Quick Facts
Regular Application Deadline : June 1
Percentage of students graduating within 6 years : 49.0%
Total undergraduates : 1,474
First-time degree-seeking freshmen : 280
Percentage of financial need met (average) : 66.0%
Average financial aid package : $15,023.00
In-State Tuition : $24,260.00
Out-of-State Tuition : $24,260.00","Setting
Large City (250-500k)
Urban
Commuter campus","Financial Aid
International students eligible for non-need based aid",960 - 1170,18 - 25,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   782
Admitted :   709
Enrolled :   280
Less selective 91.0% of applicants admitted
Applied early admission :   480
Admitted early admission :   261
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 15
Regular application due:   Jun 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   Jul 15
Housing deposit due :   --","Early Decision And Action
Early action application due :   Jun 15
College will notify student of early action admission by :   Jul 15
Early decision application due :   Oct 31
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 1
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $24,260.00 | $24,260.00 | $24,260.00 
Out-of-state tuition and fees:    | $24,260.00 | $24,260.00 | $24,260.00 
Room and board:                   | $8,070.00  | $8,070.00  | $3,800.00  
Books and supplies:               | $1,300.00  | $1,300.00  | $1,300.00  
Estimated personal expenses:      | $2,734.00  | $2,734.00  | $2,734.00  
Transportation expenses:          | $2,440.00  | $2,440.00  | $2,440.00  
Estimated Total In-state:         | $38,804.00 | $38,804.00 | $34,534.00 
Estimated Total Out-of-state:     | $38,804.00 | $38,804.00 | $34,534.00 ","Main Address
5601 19th St
Lubbock, TX 79407-2031
https://lcu.edu/"
Mc Murry University,"Quick Facts
Regular Application Deadline : August 15
Percentage of students graduating within 6 years : 33.0%
Total undergraduates : 1,166
First-time degree-seeking freshmen : 259
Percentage of financial need met (average) : 76.0%
Average financial aid package : $23,917.00
In-State Tuition : $28,620.00
Out-of-State Tuition : $28,620.00","Setting
Small City (50-250k)
Suburban
Residential campus
Other Characteristics
Three-week May term available; additional off-campus extension at Dyess Air Force Base; part of two-member consortium providing collegiate nursing education in Texas.","Financial Aid
International students eligible for need based aid
Total Amount Awarded:  $219,198.00
Number of enrolled international undergraduates received aid:  18",940 - 1100,18 - 22,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   2,116
Admitted :   962
Enrolled :   259
Very selective 45.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   Aug 15
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $28,620.00 | $28,620.00 | $28,620.00 
Out-of-state tuition and fees:    | $28,620.00 | $28,620.00 | $28,620.00 
Room and board:                   | $8,878.00  | $6,588.00  | $2,394.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $3,108.00  | $3,108.00  | $3,108.00  
Transportation expenses:          | $2,028.00  | $2,028.00  | $2,028.00  
Estimated Total In-state:         | $43,834.00 | $41,544.00 | $37,350.00 
Estimated Total Out-of-state:     | $43,834.00 | $41,544.00 | $37,350.00 ","Main Address
1400 Sayles Blvd
Abilene, TX 79605-4236
https://mcm.edu/"
Midwestern State University,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 46.0%
Total undergraduates : 5,226
First-time degree-seeking freshmen : 795
Percentage of financial need met (average) : 64.0%
Average financial aid package : $11,505.00
In-State Tuition : $9,581.00
Out-of-State Tuition : $11,531.00","Setting
Small City (50-250k)
Suburban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,001,825.00
Number of enrolled international undergraduates received aid:  313",No information,17 - 22,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   3,767
Admitted :   2,984
Enrolled :   866
Less selective 79.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jul 1
Regular application due:   Aug 1
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --","Early Decision And Action
Early action application due :   --
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $9,581.00  | $9,581.00  | $9,581.00  
Out-of-state tuition and fees:    | $11,531.00 | $11,531.00 | $11,531.00 
Room and board:                   | $9,504.00  | $9,564.00  | $3,626.00  
Books and supplies:               | $1,050.00  | $1,050.00  | $1,050.00  
Estimated personal expenses:      | $1,986.00  | $1,868.00  | $1,204.00  
Transportation expenses:          | $1,800.00  | $2,026.00  | $1,800.00  
Estimated Total In-state:         | $23,921.00 | $24,089.00 | $17,261.00 
Estimated Total Out-of-state:     | $25,871.00 | $26,039.00 | $19,211.00 ","Main Address
3410 Taft Blvd
Wichita Falls, TX 76308-2036
https://msutexas.edu/"
Prairie View AM University,"Quick Facts
Regular Application Deadline : June 1
Percentage of students graduating within 6 years : 36.0%
Total undergraduates : 8,109
First-time degree-seeking freshmen : 1,727
Percentage of financial need met (average) : 66.0%
Average financial aid package : $16,001.00
In-State Tuition : $11,099.00
Out-of-State Tuition : $26,127.00","Setting
Small Town (2,500-10k)
Rural
Commuter campus
Other Characteristics
Historically Black College.","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $782,152.00
Number of enrolled international undergraduates received aid:  104",870 - 1040,16 - 20,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Additional application fee information:   Paper application fee may be waived for applicants with financial need
Total applicants :   6,196
Admitted :   4,963
Enrolled :   1,727
Less selective 80.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jun 1
Priority application due :   Jun 1
College will notify student of admission :  Aug 15
Student must reply to acceptance by :   --
Housing deposit due :   Jul 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $11,099.00 | $11,099.00 | $11,099.00 
Out-of-state tuition and fees:    | $26,127.00 | $26,127.00 | $26,127.00 
Room and board:                   | $8,979.00  |  $695.00   |     --     
Books and supplies:               | $1,362.00  | $1,362.00  | $1,362.00  
Estimated personal expenses:      | $2,717.00  | $2,717.00  | $2,717.00  
Transportation expenses:          | $1,603.00  | $1,603.00  | $1,603.00  
Estimated Total In-state:         | $25,760.00 | $17,476.00 | $16,781.00 
Estimated Total Out-of-state:     | $40,788.00 | $32,504.00 | $31,809.00 ","Main Address
FM 1098 Road and University Drive
Prairie View, TX 77446
www.pvamu.edu"
Sam Houston State University,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 55.0%
Total undergraduates : 18,783
First-time degree-seeking freshmen : 2,927
Percentage of financial need met (average) : 78.0%
Average financial aid package : $12,114.00
In-State Tuition : $10,755.00
Out-of-State Tuition : $23,025.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,508,767.00
Number of enrolled international undergraduates received aid:  81",990 - 1140,19 - 23,"General Applying Information
Application Fee:   $45.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   11,569
Admitted :   9,649
Enrolled :   2,927
Less selective 83.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Jul 1
Regular application due:   Aug 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,755.00 | $10,755.00 | $10,755.00 
Out-of-state tuition and fees:    | $23,025.00 | $23,025.00 | $23,025.00 
Room and board:                   | $9,670.00  |     --     |     --     
Books and supplies:               | $1,372.00  | $1,372.00  | $1,372.00  
Estimated personal expenses:      | $1,792.00  | $1,792.00  | $1,792.00  
Transportation expenses:          | $2,004.00  | $2,004.00  | $2,004.00  
Estimated Total In-state:         | $25,593.00 | $15,923.00 | $15,923.00 
Estimated Total Out-of-state:     | $37,863.00 | $28,193.00 | $28,193.00 ","Main Address
1806 Avenue J
Huntsville, TX 77340-4219
https://www.shsu.edu/"
Southern Methodist University,"Quick Facts
Regular Application Deadline : July 31
Percentage of students graduating within 6 years : 81.0%
Total undergraduates : 6,710
First-time degree-seeking freshmen : 1,544
Percentage of financial need met (average) : 85.0%
Average financial aid package : $45,742.00
In-State Tuition : $58,540.00
Out-of-State Tuition : $58,540.00","Setting
Very Large City (>500k)
Suburban
Residential campus
Other Characteristics
Courses also offered at SMU-in-Taos in New Mexico.","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $9,015,197.00
Number of enrolled international undergraduates received aid:  274",1300 - 1480,29 - 33,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   13,959
Admitted :   6,601
Enrolled :   1,544
Very selective 47.0% of applicants admitted
Applied early admission :   485
Admitted early admission :   315
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   2,407
Number accepting place :   1,078
Accepted from list :   45
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jul 31
Priority application due :   Jan 15
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 31
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 31
Other early decision deadline :   Jan 15
College will notify student of other early decision by :   Apr 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $58,540.00 | $58,540.00 | $58,540.00 
Out-of-state tuition and fees:    | $58,540.00 | $58,540.00 | $58,540.00 
Room and board:                   | $17,110.00 | $8,700.00  | $1,700.00  
Books and supplies:               |  $800.00   |  $800.00   |  $800.00   
Estimated personal expenses:      | $1,600.00  | $1,600.00  | $1,600.00  
Transportation expenses:          | $1,000.00  | $1,000.00  | $1,000.00  
Estimated Total In-state:         | $79,050.00 | $70,640.00 | $63,640.00 
Estimated Total Out-of-state:     | $79,050.00 | $70,640.00 | $63,640.00 ","Main Address
6425 Boaz Lane
Dallas, TX 75205
https://www.smu.edu/"
Sul Ross State University,"Quick Facts
Total undergraduates : 2,294
In-State Tuition : $8,251.00
Out-of-State Tuition : $20,521.00","Setting
Small Town (2,500-10k)
Rural
Residential campus
Other Characteristics
Off-campus upper-level and graduate programs also available at Rio Grande College in Del Rio, Eagle Pass, Uvalde and Castroville.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,251.00  | $8,251.00  | $8,251.00  
Out-of-state tuition and fees:    | $20,521.00 | $20,521.00 | $20,521.00 
Room and board:                   | $9,326.00  | $8,802.00  |     --     
Books and supplies:               | $1,366.00  | $1,366.00  | $1,366.00  
Estimated personal expenses:      | $1,552.00  | $1,552.00  | $1,552.00  
Transportation expenses:          | $2,490.00  | $2,490.00  | $2,490.00  
Estimated Total In-state:         | $22,985.00 | $22,461.00 | $13,659.00 
Estimated Total Out-of-state:     | $35,255.00 | $34,731.00 | $25,929.00 ","Main Address
Hwy 90 East
Alpine, TX 79832-0001
www.sulross.edu"
Tarleton State University,"Quick Facts
Regular Application Deadline : August 1
Total undergraduates : 11,350
First-time degree-seeking freshmen : 1,858
Percentage of financial need met (average) : 58.0%
Average financial aid package : $10,373.00
In-State Tuition : $10,334.00
Out-of-State Tuition : $21,717.00","Setting
Large Town (10-50k)
Rural
Residential campus
Other Characteristics
Courses available at several off-campus locations within 150-mile radius.",Financial Aid,960 - 1150,18 - 23,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   7,175
Admitted :   4,593
Enrolled :   2,073
Somewhat selective 64.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   Aug 1
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Mar 1","Early Decision And Action
Early action application due :   Mar 1
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,334.00 | $10,334.00 | $10,334.00 
Out-of-state tuition and fees:    | $21,717.00 | $21,717.00 | $21,717.00 
Room and board:                   | $10,712.00 | $12,240.00 | $3,950.00  
Books and supplies:               | $1,296.00  | $1,296.00  | $1,296.00  
Estimated personal expenses:      | $1,977.00  | $1,977.00  | $1,977.00  
Transportation expenses:          | $1,220.00  | $1,220.00  | $1,220.00  
Estimated Total In-state:         | $25,539.00 | $27,067.00 | $18,777.00 
Estimated Total Out-of-state:     | $36,922.00 | $38,450.00 | $30,160.00 ","Main Address
Box T-0001 Tarleton Station
Stephenville, TX 76402-0001
https://www.tarleton.edu/home/"
Texas AM International University,"Quick Facts
Percentage of students graduating within 6 years : 47.0%
Total undergraduates : 7,220
First-time degree-seeking freshmen : 1,297
In-State Tuition : $9,254.00
Out-of-State Tuition : $23,390.00","Setting
Large City (250-500k)
Urban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",910 - 1100,16 - 20,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   7,884
Admitted :   4,269
Enrolled :   1,379
Somewhat selective 54.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $9,254.00  | $9,254.00  | $9,254.00  
Out-of-state tuition and fees:    | $23,390.00 | $23,390.00 | $23,390.00 
Room and board:                   | $8,809.00  | $7,265.00  | $2,998.00  
Books and supplies:               | $1,270.00  | $1,270.00  | $1,270.00  
Estimated personal expenses:      | $2,736.00  | $2,736.00  | $2,736.00  
Transportation expenses:          |  $418.00   | $1,238.00  | $1,238.00  
Estimated Total In-state:         | $22,487.00 | $21,763.00 | $17,496.00 
Estimated Total Out-of-state:     | $36,623.00 | $35,899.00 | $31,632.00 ","Main Address
5201 University Blvd
Laredo, TX 78041-1920
https://www.tamiu.edu/"
Texas AM University,"Quick Facts
Regular Application Deadline : December 1
Percentage of students graduating within 6 years : 82.0%
Total undergraduates : 53,791
First-time degree-seeking freshmen : 10,613
Percentage of financial need met (average) : 72.0%
Average financial aid package : $18,575.00
In-State Tuition : $11,772.00
Out-of-State Tuition : $38,394.00","Setting
Small City (50-250k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $4,235,761.00
Number of enrolled international undergraduates received aid:  209
Non-resident aliens must submit the following financial aid forms:
Foreign Student Financial Aid Application",1160 - 1390,26 - 31,"General Applying Information
Application Fee:   $75.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   42,899
Admitted :   24,676
Enrolled :   10,602
Somewhat selective 58.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 15
Regular application due:   Dec 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   Mar 15
Housing deposit due :   --","Early Decision And Action
Early action application due :   Oct 15
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $11,772.00 | $11,772.00 | $11,772.00 
Out-of-state tuition and fees:    | $38,394.00 | $38,394.00 | $38,394.00 
Room and board:                   | $11,400.00 |     --     |     --     
Books and supplies:               | $1,222.00  | $1,222.00  | $1,222.00  
Estimated personal expenses:      | $3,746.00  | $3,746.00  | $3,746.00  
Transportation expenses:          | $2,498.00  | $2,498.00  | $2,498.00  
Estimated Total In-state:         | $30,638.00 | $19,238.00 | $19,238.00 
Estimated Total Out-of-state:     | $57,260.00 | $45,860.00 | $45,860.00 ","Main Address
400 Bizzell Street
College Station, TX 77843-0001
www.tamu.edu"
Texas AM University-Commerce,"Quick Facts
Regular Application Deadline : August 15
Percentage of students graduating within 6 years : 48.0%
Total undergraduates : 8,324
First-time degree-seeking freshmen : 868
Percentage of financial need met (average) : 62.0%
Average financial aid package : $11,962.00
In-State Tuition : $9,820.00
Out-of-State Tuition : $22,090.00","Setting
Small Town (2,500-10k)
Rural
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $654,326.00
Number of enrolled international undergraduates received aid:  73",950 - 1150,18 - 24,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   10,593
Admitted :   3,816
Enrolled :   1,200
Very selective 36.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Aug 15
Priority application due :   Jun 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $9,820.00  | $9,820.00  | $9,820.00  
Out-of-state tuition and fees:    | $22,090.00 | $22,090.00 | $22,090.00 
Room and board:                   | $9,068.00  | $9,550.00  |     --     
Books and supplies:               | $1,176.00  | $1,176.00  | $1,176.00  
Estimated personal expenses:      | $1,874.00  | $1,874.00  | $1,874.00  
Transportation expenses:          | $1,254.00  | $2,214.00  | $2,214.00  
Estimated Total In-state:         | $23,192.00 | $24,634.00 | $15,084.00 
Estimated Total Out-of-state:     | $35,462.00 | $36,904.00 | $27,354.00 ","Main Address
2600 W Neal St
Commerce, TX 75428-4311
https://new.tamuc.edu/"
Texas AM University-Corpus Christi,"Quick Facts
Regular Application Deadline : July 1
Percentage of students graduating within 6 years : 37.0%
Total undergraduates : 9,323
First-time degree-seeking freshmen : 1,915
Percentage of financial need met (average) : 65.0%
Average financial aid package : $12,343.00
In-State Tuition : $10,317.00
Out-of-State Tuition : $22,949.00","Setting
Large City (250-500k)
Suburban
Commuter campus","Financial Aid
International students eligible for non-need based aid",1010 - 1200,19 - 24,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Additional application fee information:   Paper application fee may be waived for applicants with financial need
Total applicants :   9,839
Admitted :   8,206
Enrolled :   1,915
Less selective 83.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 1
Regular application due:   Jul 1
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,317.00 | $10,317.00 | $10,317.00 
Out-of-state tuition and fees:    | $22,949.00 | $22,949.00 | $22,949.00 
Room and board:                   | $11,247.00 | $9,195.00  | $2,940.00  
Books and supplies:               | $1,380.00  | $1,380.00  | $1,380.00  
Estimated personal expenses:      | $1,908.00  | $1,527.00  | $1,250.00  
Transportation expenses:          | $1,234.00  | $1,714.00  | $1,714.00  
Estimated Total In-state:         | $26,086.00 | $24,133.00 | $17,601.00 
Estimated Total Out-of-state:     | $38,718.00 | $36,765.00 | $30,233.00 ","Main Address
6300 Ocean Drive
Corpus Christi, TX Corpu-5503
https://www.tamucc.edu/"
