Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Clayton State University,"Quick Facts
Percentage of students graduating within 6 years : 31.0%
Total undergraduates : 6,368
First-time degree-seeking freshmen : 597
In-State Tuition : $6,554.00
Out-of-State Tuition : $19,956.00","Setting
Small City (50-250k)
Suburban
Commuter campus","Financial Aid
International students eligible for non-need based aid",880 - 1020,18 - 22,"General Applying Information
Application Fee:   $40.00
Application Fee Waiver Available:   Yes
Total applicants :   1,938
Admitted :   991
Enrolled :   597
Somewhat selective 51.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $6,554.00  | $6,554.00  | $6,554.00  
Out-of-state tuition and fees:    | $19,956.00 | $19,956.00 | $19,956.00 
Room and board:                   | $10,397.00 | $11,750.00 | $7,200.00  
Books and supplies:               | $1,222.00  | $1,222.00  | $1,222.00  
Estimated personal expenses:      | $2,500.00  | $2,500.00  | $2,500.00  
Transportation expenses:          |  $570.00   | $4,104.00  | $4,104.00  
Estimated Total In-state:         | $21,243.00 | $26,130.00 | $21,580.00 
Estimated Total Out-of-state:     | $34,645.00 | $39,532.00 | $34,982.00 ","Main Address
2000 Clayton State Blvd
Morrow, GA 30260-1250
www.clayton.edu"
College of Coastal Georgia,"Quick Facts
Regular Application Deadline : August 5
Total undergraduates : 3,535
First-time degree-seeking freshmen : 671
Percentage of financial need met (average) : 51.0%
Average financial aid package : $11,030.00
In-State Tuition : $4,574.00
Out-of-State Tuition : $13,206.00","Setting
Large Town (10-50k)
Urban
Commuter campus
Other Characteristics
Students may take select courses at the Camden Center in Kingsland, Georgia.","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $132,612.00
Number of enrolled international undergraduates received aid:  23",910 - 1100,17 - 21,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Total applicants :   1,785
Admitted :   1,556
Enrolled :   671
Less selective 87.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 16
Regular application due:   Aug 5
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $4,574.00  | $4,574.00  | $4,574.00  
Out-of-state tuition and fees:    | $13,206.00 | $13,206.00 | $13,206.00 
Room and board:                   | $9,046.00  | $6,086.00  |  $792.00   
Books and supplies:               | $1,750.00  | $1,750.00  | $1,750.00  
Estimated personal expenses:      | $3,628.00  | $3,628.00  | $3,628.00  
Transportation expenses:          | $1,990.00  | $1,990.00  | $1,990.00  
Estimated Total In-state:         | $20,988.00 | $18,028.00 | $12,734.00 
Estimated Total Out-of-state:     | $29,620.00 | $26,660.00 | $21,366.00 ","Main Address
1 College Dr
Brunswick, GA 31520-3614
www.ccga.edu"
Columbus State University,"Quick Facts
Regular Application Deadline : June 1
Percentage of students graduating within 6 years : 40.0%
Total undergraduates : 6,501
First-time degree-seeking freshmen : 986
Percentage of financial need met (average) : 60.0%
Average financial aid package : $10,568.00
In-State Tuition : $7,334.00
Out-of-State Tuition : $21,152.00","Setting
Small City (50-250k)
Suburban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $152,807.00
Number of enrolled international undergraduates received aid:  14",860 - 1100,18 - 22,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   2,881
Admitted :   2,288
Enrolled :   1,048
Less selective 79.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   Jun 1
Priority application due :   May 15
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 15",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $7,334.00  | $7,334.00  | $7,334.00  
Out-of-state tuition and fees:    | $21,152.00 | $21,152.00 | $21,152.00 
Room and board:                   | $10,150.00 | $9,400.00  | $2,650.00  
Books and supplies:               | $1,350.00  | $1,350.00  | $1,350.00  
Estimated personal expenses:      | $2,200.00  | $2,350.00  | $2,350.00  
Transportation expenses:          | $1,300.00  | $1,850.00  | $1,850.00  
Estimated Total In-state:         | $22,334.00 | $22,284.00 | $15,534.00 
Estimated Total Out-of-state:     | $36,152.00 | $36,102.00 | $29,352.00 ","Main Address
4225 University Ave
Columbus, GA 31907-5679
www.columbusstate.edu"
Covenant College,"Quick Facts
Regular Application Deadline : February 1
Percentage of students graduating within 6 years : 65.0%
Total undergraduates : 946
First-time degree-seeking freshmen : 219
Percentage of financial need met (average) : 82.0%
Average financial aid package : $29,439.00
In-State Tuition : $36,710.00
Out-of-State Tuition : $36,710.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
Total Amount Awarded:  $920,849.00
Number of enrolled international undergraduates received aid:  38
Non-resident aliens must submit the following financial aid forms:
Foreign Student Financial Aid Application",1100 - 1330,23 - 29,"General Applying Information
Application Fee:   $35.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   561
Admitted :   551
Enrolled :   219
Less selective 98.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Feb 1
Priority application due :   --
College will notify student of admission :  Mar 1
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $36,710.00 | $36,710.00 | $36,710.00 
Out-of-state tuition and fees:    | $36,710.00 | $36,710.00 | $36,710.00 
Room and board:                   | $10,970.00 | $7,000.00  | $3,192.00  
Books and supplies:               | $1,170.00  | $1,170.00  | $1,170.00  
Estimated personal expenses:      |  $870.00   |  $870.00   |  $870.00   
Transportation expenses:          | $1,080.00  | $1,080.00  | $1,080.00  
Estimated Total In-state:         | $50,800.00 | $46,830.00 | $43,022.00 
Estimated Total Out-of-state:     | $50,800.00 | $46,830.00 | $43,022.00 ","Main Address
14049 Scenic Hwy
Lookout Mountain, GA 30750-4100
www.covenant.edu"
Dalton State College,"Quick Facts
Total undergraduates : 5,118
In-State Tuition : $4,324.00
Out-of-State Tuition : $12,956.00","Setting
Large Town (10-50k)
Suburban
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $4,324.00  | $4,324.00  | $4,324.00  
Out-of-state tuition and fees:    | $12,956.00 | $12,956.00 | $12,956.00 
Room only:                        | $9,380.00  |     --     |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |  $770.00   | $2,458.00  | $2,458.00  
Estimated Total In-state:         | $15,474.00 | $7,782.00  | $7,782.00  
Estimated Total Out-of-state:     | $24,106.00 | $16,414.00 | $16,414.00 ","Main Address
650 College Dr
Dalton, GA 30720-3778
www.daltonstate.edu"
East Georgia State College,"Quick Facts
Regular Application Deadline : August 6
Total undergraduates : 2,702
First-time degree-seeking freshmen : 1,118
Average financial aid package : $8,233.00
In-State Tuition : $3,856.00
Out-of-State Tuition : $11,796.00","Setting
Small Town (2,500-10k)
Rural
Commuter campus","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $20.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   2,581
Admitted :   2,046
Enrolled :   1,744
Less selective 79.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Aug 6
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $3,856.00  | $3,856.00  | $3,856.00  
Out-of-state tuition and fees:    | $11,796.00 | $11,796.00 | $11,796.00 
Room and board:                   | $8,904.00  | $2,600.00  |     --     
Books and supplies:               | $1,400.00  | $1,400.00  | $1,400.00  
Estimated personal expenses:      |     --     |     --     | $1,400.00  
Transportation expenses:          |     --     |     --     | $2,640.00  
Estimated Total In-state:         | $14,160.00 | $7,856.00  | $9,296.00  
Estimated Total Out-of-state:     | $22,100.00 | $15,796.00 | $17,236.00 ","Main Address
131 College Cir
Swainsboro, GA 30401-3643
www.ega.edu"
Emmanuel College 536,"Quick Facts
Percentage of students graduating within 6 years : 40.0%
Total undergraduates : 958
First-time degree-seeking freshmen : 248
In-State Tuition : $21,220.00
Out-of-State Tuition : $21,220.00","Setting
Rural Community (<2,500)
Rural
Residential campus","Financial Aid
International students eligible for non-need based aid",920 - 1120,No information,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   767
Admitted :   354
Enrolled :   248
Very selective 46.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Aug 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $21,220.00 | $21,220.00 | $21,220.00 
Out-of-state tuition and fees:    | $21,220.00 | $21,220.00 | $21,220.00 
Room and board:                   | $8,804.00  | $4,620.00  | $1,200.00  
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $1,500.00  | $1,900.00  | $1,900.00  
Transportation expenses:          |  $900.00   | $1,400.00  | $1,400.00  
Estimated Total In-state:         | $33,924.00 | $30,640.00 | $27,220.00 
Estimated Total Out-of-state:     | $33,924.00 | $30,640.00 | $27,220.00 ","Main Address
181 Springs Street
Franklin Springs, GA 30639
www.ec.edu"
Emory University,"Quick Facts
Regular Application Deadline : January 1
Percentage of students graduating within 6 years : 90.0%
Total undergraduates : 7,118
First-time degree-seeking freshmen : 1,374
Percentage of financial need met (average) : 100.0%
Average financial aid package : $50,425.00
In-State Tuition : $53,868.00
Out-of-State Tuition : $53,868.00","Setting
Very Large City (>500k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $4,440,362.00
Number of enrolled international undergraduates received aid:  91
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Certification of Finances",1360 - 1530,31 - 34,"General Applying Information
Application Fee:   $75.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   30,017
Admitted :   4,682
Enrolled :   1,374
Most selective 16.0% of applicants admitted
Applied early admission :   3,125
Admitted early admission :   704
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   4,679
Number accepting place :   3,731
Accepted from list :   168
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 1
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 1
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $53,868.00 | $53,868.00 | $53,868.00 
Out-of-state tuition and fees:    | $53,868.00 | $53,868.00 | $53,868.00 
Room and board:                   | $15,572.00 | $15,572.00 | $6,588.00  
Books and supplies:               | $1,224.00  | $1,224.00  | $1,224.00  
Estimated personal expenses:      | $1,524.00  | $1,524.00  | $1,524.00  
Transportation expenses:          | $1,026.00  | $1,026.00  | $1,026.00  
Estimated Total In-state:         | $73,214.00 | $73,214.00 | $64,230.00 
Estimated Total Out-of-state:     | $73,214.00 | $73,214.00 | $64,230.00 ","Main Address
201 Dowman Dr
Atlanta, GA 30322-1007
www.emory.edu"
Fort Valley State University,"Quick Facts
Total undergraduates : 2,344
In-State Tuition : $6,848.00
Out-of-State Tuition : $20,250.00","Setting
Small Town (2,500-10k)
Rural
Residential campus
Other Characteristics
1890 land-grant institution.",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $20.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Aug 5",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $6,848.00  | $6,848.00  | $6,848.00  
Out-of-state tuition and fees:    | $20,250.00 | $20,250.00 | $20,250.00 
Room and board:                   | $8,752.00  | $5,900.00  |  $650.00   
Books and supplies:               | $1,320.00  | $1,320.00  | $1,320.00  
Estimated personal expenses:      |  $500.00   |  $500.00   |  $500.00   
Transportation expenses:          |  $100.00   | $1,320.00  | $1,320.00  
Estimated Total In-state:         | $17,520.00 | $15,888.00 | $10,638.00 
Estimated Total Out-of-state:     | $30,922.00 | $29,290.00 | $24,040.00 ","Main Address
1005 State University Dr
Fort Valley, GA 31030-4313
www.fvsu.edu"
Georgia College and State University,"Quick Facts
Regular Application Deadline : April 1
Percentage of students graduating within 6 years : 64.0%
Total undergraduates : 5,844
First-time degree-seeking freshmen : 1,481
Percentage of financial need met (average) : 63.0%
Average financial aid package : $11,603.00
In-State Tuition : $9,530.00
Out-of-State Tuition : $28,710.00","Setting
Large Town (10-50k)
Suburban
Residential campus
Other Characteristics
Courses offered in Macon at upper and graduate level.","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $64,036.00
Number of enrolled international undergraduates received aid:  11",1110 - 1260,23 - 28,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper application (reduced fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   4,391
Admitted :   3,495
Enrolled :   1,481
Less selective 80.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   911
Admitted early action :   541
Plan Available for early admission :   Early action - not restrictive
Offered place on waitlist :   88
Number accepting place :   86
Accepted from list :   86
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Apr 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   --
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $9,530.00  | $9,530.00  | $9,530.00  
Out-of-state tuition and fees:    | $28,710.00 | $28,710.00 | $28,710.00 
Room and board:                   | $11,126.00 | $14,054.00 | $5,600.00  
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $3,192.00  | $3,192.00  | $3,192.00  
Transportation expenses:          | $1,581.00  | $2,214.00  | $1,496.00  
Estimated Total In-state:         | $26,929.00 | $30,490.00 | $21,318.00 
Estimated Total Out-of-state:     | $46,109.00 | $49,670.00 | $40,498.00 ","Main Address
231 W Hancock St
Milledgeville, GA 31061-3375
www.gcsu.edu"
Georgia Gwinnett College,"Quick Facts
Regular Application Deadline : May 1
Total undergraduates : 12,831
First-time degree-seeking freshmen : 2,800
Percentage of financial need met (average) : 50.0%
Average financial aid package : $11,821.00
In-State Tuition : $5,752.00
Out-of-State Tuition : $16,734.00","Setting
Large Town (10-50k)
Suburban
Commuter campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",910 - 1100,16 - 21,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   No
Total applicants :   4,853
Admitted :   4,559
Enrolled :   2,800
Less selective 94.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   May 1
Priority application due :   May 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $5,752.00  | $5,752.00  | $5,752.00  
Out-of-state tuition and fees:    | $16,734.00 | $16,734.00 | $16,734.00 
Room and board:                   | $13,346.00 | $10,984.00 |  $898.00   
Books and supplies:               | $1,450.00  | $1,450.00  | $1,450.00  
Estimated personal expenses:      | $2,246.00  | $2,246.00  | $2,246.00  
Transportation expenses:          | $2,288.00  | $2,288.00  | $2,288.00  
Estimated Total In-state:         | $25,082.00 | $22,720.00 | $12,634.00 
Estimated Total Out-of-state:     | $36,064.00 | $33,702.00 | $23,616.00 ","Main Address
1000 University Center Ln
Lawrenceville, GA 30043-7409
www.ggc.edu"
Georgia Institute of Technology,"Quick Facts
Regular Application Deadline : January 6
Percentage of students graduating within 6 years : 90.0%
Total undergraduates : 16,159
First-time degree-seeking freshmen : 3,076
Percentage of financial need met (average) : 65.0%
Average financial aid package : $15,696.00
In-State Tuition : $12,682.00
Out-of-State Tuition : $33,794.00","Setting
Large City (250-500k)
Urban
Residential campus",Financial Aid,1300 - 1510,29 - 34,"General Applying Information
Application Fee:   $75.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   36,856
Admitted :   7,584
Enrolled :   3,076
Most selective 21.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   20,252
Admitted early action :   4,029
Plan Available for early admission :   Early action - not restrictive
Offered place on waitlist :   3,800
Number accepting place :   2,623
Accepted from list :   632
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 6
Priority application due :   Oct 15
College will notify student of admission :  Mar 14
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Oct 15
College will notify student of early action admission by :   Jan 18","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $12,682.00 | $12,682.00 | $12,682.00 
Out-of-state tuition and fees:    | $33,794.00 | $33,794.00 | $33,794.00 
Room and board:                   | $12,090.00 |     --     |     --     
Books and supplies:               |  $800.00   |  $800.00   |  $800.00   
Estimated personal expenses:      |     --     | $3,260.00  |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $25,572.00 | $16,742.00 | $13,482.00 
Estimated Total Out-of-state:     | $46,684.00 | $37,854.00 | $34,594.00 ","Main Address
225 North Ave NW
Atlanta, GA 30332-0001
www.gatech.edu"
Georgia Southern University,"Quick Facts
Regular Application Deadline : May 1
Percentage of students graduating within 6 years : 50.0%
Total undergraduates : 22,715
First-time degree-seeking freshmen : 4,252
Percentage of financial need met (average) : 63.0%
Average financial aid package : $11,225.00
In-State Tuition : $7,556.00
Out-of-State Tuition : $21,374.00","Setting
Large Town (10-50k)
Rural
Residential campus
Other Characteristics
Member of the University System of Georgia; Carnegie doctoral-research university.","Financial Aid
International students eligible for non-need based aid",1050 - 1200,20 - 25,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Additional application fee information:   Paper application fee may be waived for applicants with financial need
Total applicants :   13,858
Admitted :   7,549
Enrolled :   4,252
Somewhat selective 54.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   May 1
Priority application due :   Apr 1
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $7,556.00  | $7,556.00  | $7,556.00  
Out-of-state tuition and fees:    | $21,374.00 | $21,374.00 | $21,374.00 
Room and board:                   | $10,070.00 | $10,070.00 | $3,600.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $3,218.00  | $3,218.00  | $3,218.00  
Transportation expenses:          | $2,586.00  | $2,586.00  | $2,986.00  
Estimated Total In-state:         | $24,630.00 | $24,630.00 | $18,560.00 
Estimated Total Out-of-state:     | $38,448.00 | $38,448.00 | $32,378.00 ","Main Address
1332 Southern Dr
Statesboro, GA 30460-1360
www.georgiasouthern.edu"
Georgia Southwestern State University,"Quick Facts
Regular Application Deadline : July 21
Percentage of students graduating within 6 years : 38.0%
Total undergraduates : 2,498
First-time degree-seeking freshmen : 392
Percentage of financial need met (average) : 67.0%
Average financial aid package : $11,048.00
In-State Tuition : $6,516.00
Out-of-State Tuition : $19,918.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid",940 - 1120,17 - 21,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Additional application fee information:   Paper application fee may be waived for applicants with financial need
Total applicants :   1,783
Admitted :   1,040
Enrolled :   392
Somewhat selective 58.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jul 21
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $6,516.00  | $6,516.00  | $6,516.00  
Out-of-state tuition and fees:    | $19,918.00 | $19,918.00 | $19,918.00 
Room and board:                   | $8,280.00  | $6,616.00  |     --     
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $2,426.00  | $2,426.00  | $2,426.00  
Transportation expenses:          | $1,506.00  | $1,506.00  | $1,506.00  
Estimated Total In-state:         | $19,928.00 | $18,264.00 | $11,648.00 
Estimated Total Out-of-state:     | $33,330.00 | $31,666.00 | $25,050.00 ","Main Address
800 Georgia Southwestern State University Drive
Americus, GA 31709-4693
www.gsw.edu"
Georgia State University,"Quick Facts
Regular Application Deadline : June 1
Percentage of students graduating within 6 years : 55.0%
Total undergraduates : 27,969
First-time degree-seeking freshmen : 5,018
Percentage of financial need met (average) : 59.0%
Average financial aid package : $12,784.00
In-State Tuition : $11,076.00
Out-of-State Tuition : $30,114.00","Setting
Very Large City (>500k)
Urban
Commuter campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,086,282.00
Number of enrolled international undergraduates received aid:  224",990 - 1190,20 - 26,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Additional application fee information:   Paper application fee may be waived for applicants with financial need
Total applicants :   20,949
Admitted :   12,028
Enrolled :   5,018
Somewhat selective 57.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jun 1
Priority application due :   Mar 1
College will notify student of admission :  Apr 15
Student must reply to acceptance by :   Jul 15
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $11,076.00 | $11,076.00 | $11,076.00 
Out-of-state tuition and fees:    | $30,114.00 | $30,114.00 | $30,114.00 
Room and board:                   | $11,408.00 | $9,225.00  | $3,456.00  
Books and supplies:               | $2,000.00  | $2,000.00  | $2,000.00  
Estimated personal expenses:      | $2,465.00  | $2,465.00  | $2,465.00  
Transportation expenses:          |  $883.00   | $2,299.00  | $2,299.00  
Estimated Total In-state:         | $27,832.00 | $27,065.00 | $21,296.00 
Estimated Total Out-of-state:     | $46,870.00 | $46,103.00 | $40,334.00 ","Main Address
33 Gilmer Street
Atlanta, GA 30303-3044
www.gsu.edu"
Gordon State College,"Quick Facts
Total undergraduates : 3,495
In-State Tuition : $4,430.00
Out-of-State Tuition : $13,062.00","Setting
Small Town (2,500-10k)
Rural
Commuter campus",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   Jul 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $4,430.00  | $4,430.00  | $4,430.00  
Out-of-state tuition and fees:    | $13,062.00 | $13,062.00 | $13,062.00 
Room and board:                   | $6,846.00  |     --     |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $11,276.00 | $4,430.00  | $4,430.00  
Estimated Total Out-of-state:     | $19,908.00 | $13,062.00 | $13,062.00 ","Main Address
419 College Dr
Barnesville, GA 30204-1746
www.gordonstate.edu"
