Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Lake Washington Institute of Technology,"Quick Facts
Total undergraduates : 4,244
In-State Tuition : $5,178.00
Out-of-State Tuition : $10,635.00","Setting
Small City (50-250k)
Suburban
Commuter campus","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   No
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $5,178.00  | $5,178.00  | $5,178.00  
Out-of-state tuition and fees:    | $10,635.00 | $10,635.00 | $10,635.00 
Room only:                        |     --     | $10,806.00 |     --     
Books and supplies:               | $1,008.00  | $1,008.00  | $1,008.00  
Estimated personal expenses:      |     --     | $2,421.00  | $1,926.00  
Transportation expenses:          |     --     | $1,212.00  | $1,212.00  
Estimated Total In-state:         | $6,186.00  | $20,625.00 | $9,324.00  
Estimated Total Out-of-state:     | $11,643.00 | $26,082.00 | $14,781.00 ","Main Address
11605 132nd Ave NE
Kirkland, WA 98034-8505
www.lwtech.edu"
Northwest University,"Quick Facts
Regular Application Deadline : September 3
Percentage of students graduating within 6 years : 58.0%
Total undergraduates : 954
First-time degree-seeking freshmen : 176
Percentage of financial need met (average) : 77.0%
Average financial aid package : $22,163.00
In-State Tuition : $33,980.00
Out-of-State Tuition : $33,980.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1020 - 1240,20 - 26,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   587
Admitted :   544
Enrolled :   209
Less selective 93.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   123
Admitted early action :   105
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Sep 3
Priority application due :   Jan 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $33,980.00 | $33,980.00 | $33,980.00 
Out-of-state tuition and fees:    | $33,980.00 | $33,980.00 | $33,980.00 
Room and board:                   | $9,420.00  | $9,420.00  | $3,360.00  
Books and supplies:               |  $900.00   |  $900.00   |  $900.00   
Estimated personal expenses:      | $1,900.00  | $1,900.00  | $1,900.00  
Transportation expenses:          |  $700.00   |  $700.00   |  $700.00   
Estimated Total In-state:         | $46,900.00 | $46,900.00 | $40,840.00 
Estimated Total Out-of-state:     | $46,900.00 | $46,900.00 | $40,840.00 ","Main Address
5520 108th Ave NE
Kirkland, WA 98033-7523
www.northwestu.edu"
Pacific Lutheran University,"Quick Facts
Total undergraduates : 2,695
In-State Tuition : $46,200.00
Out-of-State Tuition : $46,200.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1080 - 1290,24 - 29,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper application (no fee for online application)
Application Fee Waiver Available:   Yes
Total applicants :   3,679
Admitted :   3,165
Enrolled :   597
Less selective 86.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   Oct 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $46,200.00 | $46,200.00 | $46,200.00 
Out-of-state tuition and fees:    | $46,200.00 | $46,200.00 | $46,200.00 
Room and board:                   | $11,150.00 | $10,876.00 | $3,360.00  
Books and supplies:               |  $900.00   |  $900.00   |  $900.00   
Estimated personal expenses:      | $2,160.00  | $2,160.00  | $1,920.00  
Transportation expenses:          |  $648.00   | $1,200.00  | $1,200.00  
Estimated Total In-state:         | $61,058.00 | $61,336.00 | $53,580.00 
Estimated Total Out-of-state:     | $61,058.00 | $61,336.00 | $53,580.00 ","Main Address
12180 Park Ave S
Tacoma, WA 98447-0001
www.plu.edu"
Seattle Central College,"Quick Facts
Total undergraduates : 6,602
Average financial aid package : $4,856.00
In-State Tuition : $4,624.00
Out-of-State Tuition : $5,085.00","Setting
Very Large City (>500k)
Urban
Commuter campus
Other Characteristics
Located in three places:  main campus adjacent to downtown Seattle, health programs in a historic art deco building on Beacon Hill, and a maritime program at the Ballard Locks",Financial Aid,No information,No information,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $4,624.00  | $4,624.00  | $4,624.00  
Out-of-state tuition and fees:    | $5,085.00  | $5,085.00  | $5,085.00  
Room only:                        |     --     | $11,847.00 |     --     
Books and supplies:               |  $900.00   |  $900.00   |  $900.00   
Estimated personal expenses:      |     --     | $2,400.00  | $2,400.00  
Transportation expenses:          |     --     | $1,200.00  | $1,200.00  
Estimated Total In-state:         | $5,524.00  | $20,971.00 | $9,124.00  
Estimated Total Out-of-state:     | $5,985.00  | $21,432.00 | $9,585.00  ","Main Address
1701 Broadway
Seattle, WA 98122-2413
www.seattlecentral.edu"
Seattle Pacific University,"Quick Facts
Percentage of students graduating within 6 years : 68.0%
Total undergraduates : 2,717
First-time degree-seeking freshmen : 638
Percentage of financial need met (average) : 87.0%
Average financial aid package : $43,866.00
In-State Tuition : $47,244.00
Out-of-State Tuition : $47,244.00","Setting
Very Large City (>500k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Financial Aid Application",1020 - 1250,19 - 26,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   4,387
Admitted :   3,975
Enrolled :   638
Less selective 91.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Offered place on waitlist :   352
Number accepting place :   114
Accepted from list :   30
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   Jun 1","Early Decision And Action
Early action application due :   --
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $47,244.00 | $47,244.00 | $47,244.00 
Out-of-state tuition and fees:    | $47,244.00 | $47,244.00 | $47,244.00 
Room and board:                   | $12,687.00 | $12,687.00 | $5,766.00  
Books and supplies:               |  $930.00   |  $930.00   |  $930.00   
Estimated personal expenses:      | $2,478.00  | $2,478.00  | $2,478.00  
Transportation expenses:          | $1,236.00  | $1,236.00  | $1,236.00  
Estimated Total In-state:         | $64,575.00 | $64,575.00 | $57,654.00 
Estimated Total Out-of-state:     | $64,575.00 | $64,575.00 | $57,654.00 ","Main Address
3307 Third Avenue West
Seattle, WA 98119-1940
www.spu.edu"
Seattle University,"Quick Facts
Percentage of students graduating within 6 years : 73.0%
Total undergraduates : 4,700
First-time degree-seeking freshmen : 930
Percentage of financial need met (average) : 82.0%
Average financial aid package : $38,555.00
In-State Tuition : $48,390.00
Out-of-State Tuition : $48,390.00","Setting
Very Large City (>500k)
Urban
Residential campus
Other Characteristics
Courses also offered at Bellevue Campus.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid",1150 - 1330,24 - 30,"General Applying Information
Application Fee:   $55.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   7,968
Admitted :   6,253
Enrolled :   930
Less selective 78.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 4 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   --
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $48,390.00 | $48,390.00 | $48,390.00 
Out-of-state tuition and fees:    | $48,390.00 | $48,390.00 | $48,390.00 
Room and board:                   | $12,780.00 | $12,531.00 | $4,050.00  
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $2,400.00  | $2,340.00  | $2,400.00  
Transportation expenses:          | $1,200.00  | $1,170.00  | $1,200.00  
Estimated Total In-state:         | $65,970.00 | $65,631.00 | $57,240.00 
Estimated Total Out-of-state:     | $65,970.00 | $65,631.00 | $57,240.00 ","Main Address
901 12th Ave
Seattle, WA 98122-4411
www.seattleu.edu"
Evergreen State College,"Quick Facts
Percentage of students graduating within 6 years : 50.0%
Total undergraduates : 2,576
First-time degree-seeking freshmen : 260
Percentage of financial need met (average) : 56.0%
Average financial aid package : $12,608.00
In-State Tuition : $8,325.00
Out-of-State Tuition : $28,515.00","Setting
Small City (50-250k)
Rural
Commuter campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $160,455.00
Number of enrolled international undergraduates received aid:  9
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",960 - 1210,19 - 25,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   1,303
Admitted :   1,275
Enrolled :   260
Less selective 98.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   No Regular Application Deadline
Priority application due :   Feb 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 4 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   --
College will notify student of early action admission by :   --
Early decision application due :   --
College will notify student of early decision by :   --
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,325.00  | $8,325.00  | $8,325.00  
Out-of-state tuition and fees:    | $28,515.00 | $28,515.00 | $28,515.00 
Room and board:                   | $12,735.00 | $12,243.00 | $3,420.00  
Books and supplies:               |  $900.00   |  $900.00   |  $900.00   
Estimated personal expenses:      | $2,325.00  | $2,325.00  | $2,085.00  
Transportation expenses:          | $1,200.00  | $1,200.00  | $1,500.00  
Estimated Total In-state:         | $25,485.00 | $24,993.00 | $16,230.00 
Estimated Total Out-of-state:     | $45,675.00 | $45,183.00 | $36,420.00 ","Main Address
2700 Evergreen Pkwy NW
Olympia, WA 98505-0001
www.evergreen.edu"
University of Puget Sound,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 76.0%
Total undergraduates : 2,299
First-time degree-seeking freshmen : 615
Percentage of financial need met (average) : 84.0%
Average financial aid package : $40,565.00
In-State Tuition : $53,800.00
Out-of-State Tuition : $53,800.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $203,000.00
Number of enrolled international undergraduates received aid:  10
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1150 - 1370,25 - 30,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   5,182
Admitted :   4,343
Enrolled :   615
Less selective 84.0% of applicants admitted
Applied early admission :   80
Admitted early admission :   65
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   46
Number accepting place :   14
Accepted from list :   2
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   Jan 15
College will notify student of admission :  Mar 15
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Jan 15
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $53,800.00 | $53,800.00 | $53,800.00 
Out-of-state tuition and fees:    | $53,800.00 | $53,800.00 | $53,800.00 
Room and board:                   | $13,480.00 | $13,480.00 | $6,250.00  
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,906.00  | $1,906.00  | $1,906.00  
Transportation expenses:          |  $500.00   |  $500.00   |  $500.00   
Estimated Total In-state:         | $70,686.00 | $70,686.00 | $63,456.00 
Estimated Total Out-of-state:     | $70,686.00 | $70,686.00 | $63,456.00 ","Main Address
1500 N Warner St
Tacoma, WA 98416-5000
http://www.pugetsound.edu"
University of Washington,"Quick Facts
Regular Application Deadline : November 15
Percentage of students graduating within 6 years : 84.0%
Total undergraduates : 32,046
First-time degree-seeking freshmen : 6,992
Percentage of financial need met (average) : 78.0%
Average financial aid package : $16,916.00
In-State Tuition : $12,092.00
Out-of-State Tuition : $39,461.00","Setting
Very Large City (>500k)
Urban
Residential campus",Financial Aid,1220 - 1470,27 - 33,"General Applying Information
Application Fee:   $80.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   45,579
Admitted :   23,592
Enrolled :   6,992
Somewhat selective 52.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Offered place on waitlist :   7,775
Number accepting place :   3,040
Accepted from list :   2,394
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Mar 15
Regular application due:   Nov 15
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   Jun 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $12,092.00 | $12,092.00 | $12,092.00 
Out-of-state tuition and fees:    | $39,461.00 | $39,461.00 | $39,461.00 
Room and board:                   | $13,887.00 | $13,296.00 |     --     
Books and supplies:               |  $900.00   |  $900.00   |  $900.00   
Estimated personal expenses:      | $2,265.00  | $2,265.00  | $2,265.00  
Transportation expenses:          |  $468.00   | $1,296.00  |  $678.00   
Estimated Total In-state:         | $29,612.00 | $29,849.00 | $15,935.00 
Estimated Total Out-of-state:     | $56,981.00 | $57,218.00 | $43,304.00 ","Main Address
1410 NE Campus Pkwy # 361B
Seattle, WA 98195-0003
www.washington.edu"
Walla Walla University,"Quick Facts
Percentage of students graduating within 6 years : 59.0%
Total undergraduates : 1,683
First-time degree-seeking freshmen : 423
Percentage of financial need met (average) : 96.0%
Average financial aid package : $25,676.00
In-State Tuition : $29,931.00
Out-of-State Tuition : $29,931.00","Setting
Large Town (10-50k)
Rural
Residential campus
Other Characteristics
Branch campus in Portland, Oregon for students in the final two years of the nursing program. Summer biology courses offered at school's marine research facility near Anacortes, Washington. Graduate social work program with course offerings also in Billings and Missoula, Montana.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $142,096.00
Number of enrolled international undergraduates received aid:  11",990 - 1240,19 - 25,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   1,700
Admitted :   1,274
Enrolled :   494
Somewhat selective 75.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   May 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $29,931.00 | $29,931.00 | $29,931.00 
Out-of-state tuition and fees:    | $29,931.00 | $29,931.00 | $29,931.00 
Room and board:                   | $8,376.00  | $8,376.00  |     --     
Books and supplies:               | $1,020.00  | $1,020.00  | $1,020.00  
Estimated personal expenses:      | $2,100.00  | $2,100.00  | $2,100.00  
Transportation expenses:          | $1,200.00  | $1,200.00  | $1,020.00  
Estimated Total In-state:         | $42,627.00 | $42,627.00 | $34,071.00 
Estimated Total Out-of-state:     | $42,627.00 | $42,627.00 | $34,071.00 ","Main Address
204 S College Ave
College Place, WA 99324-1139
www.wallawalla.edu"
Washington State University,"Quick Facts
Percentage of students graduating within 6 years : 60.0%
Total undergraduates : 26,062
First-time degree-seeking freshmen : 4,812
Percentage of financial need met (average) : 64.0%
Average financial aid package : $13,160.00
In-State Tuition : $12,170.00
Out-of-State Tuition : $27,113.00","Setting
Large Town (10-50k)
Rural
Residential campus
Other Characteristics
Regional campuses in Spokane, Tri-Cities, Vancouver, Everett, and Global Campus (online degree programs).","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $3,557,796.00
Number of enrolled international undergraduates received aid:  275
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1020 - 1230,20 - 26,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   21,434
Admitted :   16,247
Enrolled :   4,812
Less selective 76.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   No Regular Application Deadline
Priority application due :   Jan 31
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   Jun 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $12,170.00 | $12,170.00 | $12,170.00 
Out-of-state tuition and fees:    | $27,113.00 | $27,113.00 | $27,113.00 
Room and board:                   | $11,848.00 | $11,648.00 | $2,249.00  
Books and supplies:               |  $960.00   |  $960.00   |  $960.00   
Estimated personal expenses:      | $2,108.00  | $2,108.00  | $2,108.00  
Transportation expenses:          | $1,434.00  | $1,434.00  | $1,434.00  
Estimated Total In-state:         | $28,520.00 | $28,320.00 | $18,921.00 
Estimated Total Out-of-state:     | $43,463.00 | $43,263.00 | $33,864.00 ","Main Address
French Administration Building
Pullman, WA 99164-0001
www.wsu.edu"
Western Washington University,"Quick Facts
Regular Application Deadline : January 31
Percentage of students graduating within 6 years : 68.0%
Total undergraduates : 15,240
First-time degree-seeking freshmen : 3,116
Percentage of financial need met (average) : 78.0%
Average financial aid package : $18,180.00
In-State Tuition : $8,508.00
Out-of-State Tuition : $25,266.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $232,085.00
Number of enrolled international undergraduates received aid:  73",1060 - 1280,22 - 28,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   10,513
Admitted :   9,502
Enrolled :   3,116
Less selective 90.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   3,867
Admitted early action :   3,720
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Jan 31
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   Jun 15","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Dec 31","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $8,508.00  | $8,508.00  | $8,508.00  
Out-of-state tuition and fees:    | $25,266.00 | $25,266.00 | $25,266.00 
Room and board:                   | $12,518.00 | $12,518.00 | $3,774.00  
Books and supplies:               |  $996.00   |  $996.00   |  $996.00   
Estimated personal expenses:      | $2,445.00  | $2,445.00  | $2,154.00  
Transportation expenses:          | $1,131.00  | $1,131.00  | $1,131.00  
Estimated Total In-state:         | $25,598.00 | $25,598.00 | $16,563.00 
Estimated Total Out-of-state:     | $42,356.00 | $42,356.00 | $33,321.00 ","Main Address
Old Main 200
Bellingham, WA 98225-9009
www.wwu.edu"
Whitman College,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 89.0%
Total undergraduates : 1,579
First-time degree-seeking freshmen : 425
Percentage of financial need met (average) : 92.0%
Average financial aid package : $47,524.00
In-State Tuition : $55,968.00
Out-of-State Tuition : $55,968.00","Setting
Large Town (10-50k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $4,935,223.00
Number of enrolled international undergraduates received aid:  92
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE",1240 - 1450,28 - 32,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   4,823
Admitted :   2,697
Enrolled :   425
Somewhat selective 56.0% of applicants admitted
Applied early admission :   193
Admitted early admission :   139
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   Nov 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 20
Other early decision deadline :   Jan 1
College will notify student of other early decision by :   Feb 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $55,968.00 | $55,968.00 | $55,968.00 
Out-of-state tuition and fees:    | $55,968.00 | $55,968.00 | $55,968.00 
Room and board:                   | $13,800.00 | $13,512.00 |     --     
Books and supplies:               | $1,400.00  | $1,400.00  | $1,400.00  
Estimated personal expenses:      |  $800.00   |  $800.00   |  $800.00   
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $71,968.00 | $71,680.00 | $58,168.00 
Estimated Total Out-of-state:     | $71,968.00 | $71,680.00 | $58,168.00 ","Main Address
345 Boyer Ave
Walla Walla, WA 99362-2067
www.whitman.edu"
Whitworth University,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 75.0%
Total undergraduates : 2,401
First-time degree-seeking freshmen : 683
Percentage of financial need met (average) : 87.0%
Average financial aid package : $44,590.00
In-State Tuition : $46,250.00
Out-of-State Tuition : $46,250.00","Setting
Large City (250-500k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $3,543,905.00
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Certification of Finances",1050 - 1290,21 - 29,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   3,817
Admitted :   3,488
Enrolled :   683
Less selective 91.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   2,069
Admitted early action :   1,735
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Aug 1
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Dec 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $46,250.00 | $46,250.00 | $46,250.00 
Out-of-state tuition and fees:    | $46,250.00 | $46,250.00 | $46,250.00 
Room and board:                   | $12,150.00 | $10,494.00 | $3,465.00  
Books and supplies:               |  $936.00   |  $936.00   |  $936.00   
Estimated personal expenses:      | $2,306.00  | $2,306.00  | $2,054.00  
Transportation expenses:          | $1,248.00  | $1,248.00  | $1,248.00  
Estimated Total In-state:         | $62,890.00 | $61,234.00 | $53,953.00 
Estimated Total Out-of-state:     | $62,890.00 | $61,234.00 | $53,953.00 ","Main Address
300 W Hawthorne Rd
Spokane, WA 99251-2515
www.whitworth.edu"
