Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Southern Connecticut State University,"Quick Facts
Percentage of students graduating within 6 years : 50.0%
Total undergraduates : 7,962
First-time degree-seeking freshmen : 1,523
Percentage of financial need met (average) : 44.0%
Average financial aid package : $7,220.00
In-State Tuition : $11,842.00
Out-of-State Tuition : $24,116.00","Setting
Small City (50-250k)
Suburban
Commuter campus",Financial Aid,910 - 1090,16 - 25,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   9,156
Admitted :   6,351
Enrolled :   1,522
Somewhat selective 69.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
Comprehensive Fee (tuition, fees, room and board):|     --     |     --     |     --     
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $2,200.00  | $4,400.00  | $1,800.00  
Transportation expenses:          | $1,200.00  | $2,420.00  | $2,420.00  
Estimated Total In-state:         | $4,600.00  | $8,020.00  | $5,420.00  
Estimated Total Out-of-state:     | $4,600.00  | $8,020.00  | $5,420.00  ","Main Address
501 Crescent St
New Haven, CT 06515-1330
https://www.southernct.edu/"
Trinity College,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 83.0%
Total undergraduates : 2,195
First-time degree-seeking freshmen : 580
Percentage of financial need met (average) : 100.0%
Average financial aid package : $54,494.00
In-State Tuition : $59,050.00
Out-of-State Tuition : $59,050.00","Setting
Large City (250-500k)
Urban
Residential campus
Other Characteristics
House system based on the British model.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $10,255,600.00
Number of enrolled international undergraduates received aid:  159
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances
Foreign Student Financial Aid Application",1300 - 1450,29 - 32,"General Applying Information
Application Fee:   $65.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   6,080
Admitted :   2,036
Enrolled :   580
Very selective 33.0% of applicants admitted
Applied early admission :   489
Admitted early admission :   277
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 15
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 15
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $59,050.00 | $59,050.00 | $59,050.00 
Out-of-state tuition and fees:    | $59,050.00 | $59,050.00 | $59,050.00 
Room and board:                   | $15,300.00 | $13,680.00 |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,000.00  | $1,000.00  | $1,000.00  
Transportation expenses:          |  $500.00   |  $500.00   |  $500.00   
Estimated Total In-state:         | $76,850.00 | $75,230.00 | $61,550.00 
Estimated Total Out-of-state:     | $76,850.00 | $75,230.00 | $61,550.00 ","Main Address
300 Summit Street
Hartford, CT 06106-3100
www.trincoll.edu"
United States Coast Guard Academy,"Quick Facts
Percentage of students graduating within 6 years : 84.0%
Total undergraduates : 1,069
First-time degree-seeking freshmen : 267
In-State Tuition : $1,056.00
Out-of-State Tuition : $1,056.00","Setting
Small City (50-250k)
Suburban
Residential campus
Other Characteristics
Cadets devote themselves to honor concept and go directly into leadership positions in the United States Coast Guard upon graduation. As a federal military service academy, the Coast Guard Academy is a tuition-free degree-granting institution. All students earn a modest stipend while enrolled and receive medical and dental benefits at no charge. Upon graduation from the Academy, there is a five year commitment to serve as a commissioned Coast Guard officer.  Approximately 80% of Academy graduates go to sea after graduation, although some go to marine safety offices, ashore operations, or flight training.",Financial Aid,1210 - 1400,25 - 30,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   1,930
Admitted :   392
Enrolled :   279
Most selective 20.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $1,056.00  | $1,056.00  | $1,056.00  
Out-of-state tuition and fees:    | $1,056.00  | $1,056.00  | $1,056.00  
Room only:                        |     --     |     --     |     --     
Books and supplies:               |     --     |     --     |     --     
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $1,056.00  | $1,056.00  | $1,056.00  
Estimated Total Out-of-state:     | $1,056.00  | $1,056.00  | $1,056.00  ","Main Address
31 Mohegan Ave
New London, CT 06320-8103
https://www.uscga.edu/"
University of Bridgeport,"Quick Facts
Total undergraduates : 3,129
Percentage of financial need met (average) : 63.0%
Average financial aid package : $30,815.00
In-State Tuition : $35,760.00
Out-of-State Tuition : $35,760.00","Setting
Small City (50-250k)
Urban
Residential campus
Other Characteristics
Off-campus facilities in Stamford and Waterbury.","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $35,760.00 | $35,760.00 | $35,760.00 
Out-of-state tuition and fees:    | $35,760.00 | $35,760.00 | $35,760.00 
Room and board:                   | $15,950.00 | $8,520.00  | $5,708.00  
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $5,000.00  | $6,000.00  | $5,000.00  
Transportation expenses:          | $2,168.00  | $4,208.00  | $3,054.00  
Estimated Total In-state:         | $60,378.00 | $55,988.00 | $51,022.00 
Estimated Total Out-of-state:     | $60,378.00 | $55,988.00 | $51,022.00 ","Main Address
126 Park Ave
Bridgeport, CT 06604-7620
www.bridgeport.edu"
University of Connecticut,"Quick Facts
Regular Application Deadline : January 15
Total undergraduates : 18,847
Percentage of financial need met (average) : 59.0%
Average financial aid package : $16,367.00
In-State Tuition : $17,834.00
Out-of-State Tuition : $40,502.00","Setting
Large Town (10-50k)
Rural
Residential campus
Other Characteristics
Students may take courses at residential campuses (Storrs and Stamford) and at nonresidential campuses (Groton, Hartford, and Waterbury).",Financial Aid,1190 - 1390,26 - 32,"General Applying Information
Application Fee:   $80.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   35,096
Admitted :   17,346
Enrolled :   3,603
Very selective 49.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Offered place on waitlist :   1,937
Number accepting place :   886
Accepted from list :   830
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Mar 1
Regular application due:   Jan 15
Priority application due :   Dec 1
College will notify student of admission :  Mar 1
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $17,834.00 | $17,834.00 | $17,834.00 
Out-of-state tuition and fees:    | $40,502.00 | $40,502.00 | $40,502.00 
Room and board:                   | $13,258.00 | $13,258.00 | $1,800.00  
Books and supplies:               |  $950.00   |  $950.00   |  $950.00   
Estimated personal expenses:      | $1,800.00  | $1,800.00  | $1,250.00  
Transportation expenses:          | $1,232.00  | $1,232.00  | $1,504.00  
Estimated Total In-state:         | $35,074.00 | $35,074.00 | $23,338.00 
Estimated Total Out-of-state:     | $57,742.00 | $57,742.00 | $46,006.00 ","Main Address
2131 Hillside Rd Unit 3088
Storrs Mansfield, CT 06269-3088
https://uconn.edu/"
University of Hartford,"Quick Facts
Percentage of students graduating within 6 years : 60.0%
Total undergraduates : 4,793
First-time degree-seeking freshmen : 1,234
Percentage of financial need met (average) : 70.0%
Average financial aid package : $29,713.00
In-State Tuition : $43,560.00
Out-of-State Tuition : $43,560.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1030 - 1230,22 - 27,"General Applying Information
Application Fee:   $35.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   13,233
Admitted :   10,103
Enrolled :   1,238
Less selective 76.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Dec 15
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $43,560.00 | $43,560.00 | $43,560.00 
Out-of-state tuition and fees:    | $43,560.00 | $43,560.00 | $43,560.00 
Room and board:                   | $13,200.00 | $11,731.00 | $5,110.00  
Books and supplies:               | $1,128.00  | $1,128.00  | $1,128.00  
Estimated personal expenses:      | $2,122.00  | $2,122.00  | $2,122.00  
Transportation expenses:          |  $914.00   | $1,249.00  | $1,249.00  
Estimated Total In-state:         | $60,924.00 | $59,790.00 | $53,169.00 
Estimated Total Out-of-state:     | $60,924.00 | $59,790.00 | $53,169.00 ","Main Address
200 Bloomfield Ave
West Hartford, CT 06117-1545
https://www.hartford.edu/"
University of New Haven,"Quick Facts
Percentage of students graduating within 6 years : 61.0%
Total undergraduates : 4,912
First-time degree-seeking freshmen : 1,285
Percentage of financial need met (average) : 60.0%
Average financial aid package : $25,679.00
In-State Tuition : $41,654.00
Out-of-State Tuition : $41,654.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,283,175.00
Number of enrolled international undergraduates received aid:  65",1030 - 1220,21 - 27,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   10,997
Admitted :   9,126
Enrolled :   1,285
Less selective 83.0% of applicants admitted
Applied early admission :   81
Admitted early admission :   80
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   594
Number accepting place :   584
Accepted from list :   62
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Sep 1
Regular application due:   No Regular Application Deadline
Priority application due :   Mar 1
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Dec 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $41,654.00 | $41,654.00 | $41,654.00 
Out-of-state tuition and fees:    | $41,654.00 | $41,654.00 | $41,654.00 
Room and board:                   | $16,860.00 |     --     |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,000.00  |     --     | $4,186.00  
Transportation expenses:          |  $680.00   |     --     | $1,514.00  
Estimated Total In-state:         | $61,194.00 | $42,654.00 | $48,354.00 
Estimated Total Out-of-state:     | $61,194.00 | $42,654.00 | $48,354.00 ","Main Address
300 Boston Post Rd
West Haven, CT 06516-1916
https://www.newhaven.edu/"
University of Saint Joseph,"Quick Facts
Total undergraduates : 904
First-time degree-seeking freshmen : 194
In-State Tuition : $41,736.00
Out-of-State Tuition : $41,736.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid",1030 - 1210,18 - 22,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   1,646
Admitted :   1,261
Enrolled :   201
Less selective 77.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 3 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $41,736.00 | $41,736.00 | $41,736.00 
Out-of-state tuition and fees:    | $41,736.00 | $41,736.00 | $41,736.00 
Room and board:                   | $12,242.00 | $10,548.00 |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,300.00  | $1,300.00  | $1,300.00  
Transportation expenses:          |     --     |  $800.00   |  $800.00   
Estimated Total In-state:         | $56,278.00 | $55,384.00 | $44,836.00 
Estimated Total Out-of-state:     | $56,278.00 | $55,384.00 | $44,836.00 ","Main Address
1678 Asylum Ave
West Hartford, CT 06117-2764
https://www.usj.edu/"
Wesleyan University,"Quick Facts
Regular Application Deadline : April 1
Percentage of students graduating within 6 years : 92.0%
Total undergraduates : 3,018
First-time degree-seeking freshmen : 771
Percentage of financial need met (average) : 100.0%
Average financial aid package : $58,419.00
In-State Tuition : $59,686.00
Out-of-State Tuition : $59,686.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $6,409,433.00
Number of enrolled international undergraduates received aid:  95
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE",1320 - 1510,No information,"General Applying Information
Application Fee:   $55.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   13,264
Admitted :   2,186
Enrolled :   771
Most selective 16.0% of applicants admitted
Applied early admission :   1,102
Admitted early admission :   409
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Apr 1
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 1
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $59,686.00 | $59,686.00 | $59,686.00 
Out-of-state tuition and fees:    | $59,686.00 | $59,686.00 | $59,686.00 
Room and board:                   | $16,384.00 |     --     |     --     
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      | $1,465.00  |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $78,735.00 | $60,886.00 | $60,886.00 
Estimated Total Out-of-state:     | $78,735.00 | $60,886.00 | $60,886.00 ","Main Address
45 Wyllys Ave
Middletown, CT 06459-3211
https://www.wesleyan.edu/"
Western Connecticut State University,"Quick Facts
Regular Application Deadline : April 1
Percentage of students graduating within 6 years : 52.0%
Total undergraduates : 4,982
First-time degree-seeking freshmen : 850
Percentage of financial need met (average) : 40.0%
Average financial aid package : $10,133.00
In-State Tuition : $12,304.00
Out-of-State Tuition : $24,578.00","Setting
Small City (50-250k)
Urban
Commuter campus",Financial Aid,1020 - 1220,20 - 25,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   5,388
Admitted :   4,084
Enrolled :   845
Less selective 76.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 1
Regular application due:   Apr 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $12,304.00 | $12,304.00 | $12,304.00 
Out-of-state tuition and fees:    | $24,578.00 | $24,578.00 | $24,578.00 
Room and board:                   | $14,434.00 | $4,000.00  |     --     
Books and supplies:               | $1,300.00  | $1,300.00  | $1,300.00  
Estimated personal expenses:      |  $800.00   |  $800.00   |  $800.00   
Transportation expenses:          | $1,450.00  | $1,450.00  | $1,450.00  
Estimated Total In-state:         | $30,288.00 | $19,854.00 | $15,854.00 
Estimated Total Out-of-state:     | $42,562.00 | $32,128.00 | $28,128.00 ","Main Address
181 White St
Danbury, CT 06810-6826
https://www.wcsu.edu/"
Yale University,"Quick Facts
Regular Application Deadline : January 2
Percentage of students graduating within 6 years : 97.0%
Total undergraduates : 6,092
First-time degree-seeking freshmen : 1,550
Percentage of financial need met (average) : 100.0%
Average financial aid package : $62,879.00
In-State Tuition : $57,700.00
Out-of-State Tuition : $57,700.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid
Total Amount Awarded:  $21,839,922.00
Number of enrolled international undergraduates received aid:  335
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Financial Aid Application",1460 - 1570,32 - 35,"General Applying Information
Application Fee:   $80.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   36,844
Admitted :   2,241
Enrolled :   1,550
Most selective 6.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 2
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1
Housing deposit due :   --","Early Decision And Action
Early action application due :   --
College will notify student of early action admission by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $57,700.00 | $57,700.00 | $57,700.00 
Out-of-state tuition and fees:    | $57,700.00 | $57,700.00 | $57,700.00 
Room and board:                   | $17,200.00 |     --     |     --     
Books and supplies:               | $3,700.00  | $3,700.00  | $3,700.00  
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |  $720.00   |     --     |     --     
Estimated Total In-state:         | $79,320.00 | $61,400.00 | $61,400.00 
Estimated Total Out-of-state:     | $79,320.00 | $61,400.00 | $61,400.00 ","Main Address
New Haven
New Haven, CT 06520
https://www.yale.edu/"
